Value,Status,Product,Call Sign MMSI: Last Modified Date
M6WPS,Allocated,Amateur Foundation Radio Licence,13/06/2019
G1RBZ,Allocated,Amateur Full Radio Licence,23/07/2016
20MZG,Allocated,Amateur Intermediate Radio Licence,15/10/2020
G1RCE,Allocated,Amateur Full Radio Licence,21/04/2021
M7IVN,Allocated,Amateur Foundation Radio Licence,19/10/2019
G0RDB,Allocated,Amateur Full Radio Licence,26/03/2020
M6HKQ,Allocated,Amateur Foundation Radio Licence,17/01/2020
G1RCI,Allocated,Amateur Full Radio Licence,12/08/2016
M7AKF,Allocated,Amateur Foundation Radio Licence,19/05/2021
G1RCN,Allocated,Amateur Full Radio Licence,23/07/2016
M6HSU,Allocated,Amateur Foundation Radio Licence,25/08/2021
G1RCP,Allocated,Amateur Full Radio Licence,23/07/2016
M6HSW,Allocated,Amateur Foundation Radio Licence,24/10/2021
G1RCW,Allocated,Amateur Full Radio Licence,19/02/2018
M7CDJ,Allocated,Amateur Foundation Radio Licence,22/06/2021
G1RCX,Allocated,Amateur Full Radio Licence,12/08/2016
M7COR,Allocated,Amateur Foundation Radio Licence,19/11/2021
G1RDG,Allocated,Amateur Full Radio Licence,23/07/2016
20SOH,Allocated,Amateur Intermediate Radio Licence,24/12/2022
G1RDU,Allocated,Amateur Full Radio Licence,23/07/2016
M6IHW,Allocated,Amateur Foundation Radio Licence,12/01/2017
G1RDX,Allocated,Amateur Full Radio Licence,01/05/2018
M6HSZ,Allocated,Amateur Foundation Radio Licence,09/10/2016
G0LTT,Allocated,Amateur Full Radio Licence,12/08/2016
M6HVK,Allocated,Amateur Foundation Radio Licence,28/10/2016
G1REL,Reserved,Amateur Full Radio Licence,25/05/2021
M0IBT,Allocated,Amateur Full Radio Licence,14/04/2020
G1REQ,Allocated,Amateur Full Radio Licence,12/08/2016
20URP,Allocated,Amateur Intermediate Radio Licence,22/12/2021
G1RFC,Allocated,Amateur Full Radio Licence,23/07/2016
G6ICQ,Available,,06/07/2022
G1RFB,Allocated,Amateur Full Radio Licence,23/07/2016
G5HAM,Allocated,,18/01/2021
G1RFO,Allocated,Amateur Full Radio Licence,03/02/2020
M7RXA,Allocated,Amateur Foundation Radio Licence,21/11/2022
G1RFQ,Allocated,Amateur Full Radio Licence,12/08/2016
M7RMA,Allocated,Amateur Foundation Radio Licence,22/01/2023
G3MGL,Allocated,Amateur Full Radio Licence,23/07/2016
20HNS,Allocated,Amateur Intermediate Radio Licence,14/12/2021
G3MGP,Allocated,Amateur Full Radio Licence,23/07/2016
20YIN,Allocated,Amateur Intermediate Radio Licence,27/01/2022
G3MGS,Allocated,Amateur Full Radio Licence,23/07/2016
21-Oct,Allocated,,12/10/2020
G3MGU,Allocated,Amateur Full Radio Licence,04/03/2021
20NLE,Allocated,Amateur Intermediate Radio Licence,18/03/2022
G0LTU,Allocated,Amateur Full Radio Licence,22/04/2020
M6WQP,Allocated,Amateur Foundation Radio Licence,12/03/2022
G3NAY,Allocated,Amateur Full Radio Licence,12/08/2016
M7DZW,Allocated,Amateur Foundation Radio Licence,09/11/2022
G3NBC,Reserved,Amateur Full Radio Licence,24/10/2016
M7ADX,Allocated,Amateur Foundation Radio Licence,28/02/2019
G3NBI,Reserved,Amateur Full Radio Licence,23/07/2016
M7EOW,Allocated,Amateur Foundation Radio Licence,01/09/2020
G3NBL,Allocated,Amateur Full Radio Licence,23/07/2016
M7AYF,Allocated,Amateur Foundation Radio Licence,01/08/2020
G3POX,Reserved,Amateur Full Radio Licence,23/07/2016
20OME,Allocated,Amateur Intermediate Radio Licence,27/03/2019
G3PPB,Allocated,Amateur Full Radio Licence,04/07/2022
20WUE,Allocated,Amateur Intermediate Radio Licence,28/02/2019
G3PPE,Allocated,Amateur Full Radio Licence,04/01/2023
20OPT,Allocated,Amateur Intermediate Radio Licence,02/05/2022
G3PPF,Reserved,Amateur Full Radio Licence,23/07/2016
M7FRL,Allocated,Amateur Foundation Radio Licence,22/12/2021
G0EGF,Reserved,Amateur Full Radio Licence,23/07/2016
M0XBQ,Allocated,Amateur Full Radio Licence,21/12/2020
G3PPI,Reserved,Amateur Full Radio Licence,12/08/2016
20GGZ,Allocated,Amateur Intermediate Radio Licence,01/07/2021
G3PPN,Reserved,Amateur Full Radio Licence,12/08/2016
20JTO,Allocated,Amateur Intermediate Radio Licence,28/02/2019
G3PPO,Allocated,Amateur Full Radio Licence,23/07/2016
M7GNN,Allocated,Amateur Foundation Radio Licence,01/02/2020
G3RGA,Reserved,Amateur Full Radio Licence,23/07/2016
M7GCH,Allocated,Amateur Foundation Radio Licence,21/12/2020
G3RGB,Allocated,Amateur Full Radio Licence,23/07/2016
M6OZH,Allocated,Amateur Foundation Radio Licence,25/08/2018
G3RGD,Allocated,Amateur Full Radio Licence,23/07/2016
M7RGS,Allocated,Amateur Foundation Radio Licence,15/05/2021
G3RGE,Allocated,Amateur Full Radio Licence,12/08/2016
M7GJA,Allocated,Amateur Foundation Radio Licence,01/08/2020
G3RGJ,Allocated,Amateur Full Radio Licence,12/08/2016
M7EDX,Allocated,Amateur Foundation Radio Licence,01/08/2020
G3RGM,Allocated,Amateur Full Radio Licence,22/12/2021
M7JLT,Allocated,Amateur Foundation Radio Licence,01/08/2020
G3RGN,Allocated,Amateur Full Radio Licence,02/08/2016
M0JQC,Allocated,Amateur Full Radio Licence,15/05/2021
G0EGG,Allocated,Amateur Full Radio Licence,17/01/2020
20WPO,Available,Amateur Intermediate Radio Licence,15/06/2021
G3RGP,Allocated,Amateur Full Radio Licence,02/08/2016
M7AVU,Allocated,Amateur Foundation Radio Licence,14/07/2022
G3RGQ,Reserved,Amateur Full Radio Licence,08/03/2021
M7BUB,Allocated,Amateur Foundation Radio Licence,31/03/2021
G3RGS,Allocated,Amateur Full Radio Licence,11/01/2021
M7FYA,Allocated,Amateur Foundation Radio Licence,31/01/2021
G3RGU,Allocated,Amateur Full Radio Licence,15/02/2017
20GUE,Allocated,Amateur Intermediate Radio Licence,13/02/2021
G3RHC,Reserved,Amateur Full Radio Licence,12/08/2016
M0JFN,Allocated,,16/11/2022
G3RHH,Reserved,Amateur Full Radio Licence,12/08/2016
M6VFM,Allocated,Amateur Foundation Radio Licence,09/09/2017
G3RHN,Allocated,Amateur Full Radio Licence,12/08/2016
G3WDE,Allocated,Amateur Full Radio Licence,07/09/2016
G3RHP,Allocated,Amateur Full Radio Licence,18/06/2020
20EXW,Allocated,Amateur Intermediate Radio Licence,24/07/2019
G3RHQ,Allocated,Amateur Full Radio Licence,23/07/2016
M0ABG,Allocated,Amateur Full Radio Licence,08/04/2019
G0EGI,Allocated,Amateur Full Radio Licence,30/11/2020
M6AXE,Allocated,Amateur Foundation Radio Licence,27/04/2021
G3RHR,Allocated,Amateur Full Radio Licence,23/07/2016
M0KFO,Reserved,Amateur Full Radio Licence,19/04/2021
G3RHZ,Allocated,Amateur Full Radio Licence,23/01/2017
M0PYG,Allocated,Amateur Full Radio Licence,29/07/2016
G3RID,Allocated,Amateur Full Radio Licence,23/09/2020
M6ASH,Allocated,Amateur Foundation Radio Licence,10/08/2016
G3RIK,Allocated,Amateur Full Radio Licence,12/08/2016
20OCR,Allocated,Amateur Intermediate Radio Licence,06/03/2022
G3RIM,Allocated,Amateur Full Radio Licence,23/07/2016
20DYS,Allocated,Amateur Intermediate Radio Licence,24/03/2020
G3RIR,Allocated,Amateur Full Radio Licence,12/08/2016
M0MCL,Allocated,Amateur Full Radio Licence,02/08/2016
G3RIT,Reserved,Amateur Full Radio Licence,12/08/2016
M6RYR,Allocated,Amateur Foundation Radio Licence,19/04/2018
G3TRC,Allocated,Amateur Full Radio Licence,23/07/2016
M6AWT,Allocated,Amateur Foundation Radio Licence,10/08/2016
G0EGJ,Reserved,Amateur Full Radio Licence,12/08/2016
20YZT,Allocated,Amateur Intermediate Radio Licence,02/10/2020
G3TRD,Allocated,Amateur Full Radio Licence,21/05/2020
20EJY,Allocated,Amateur Intermediate Radio Licence,17/06/2017
G3TRE,Reserved,Amateur Full Radio Licence,16/02/2018
M0XRI,Allocated,Amateur Full Radio Licence,15/07/2021
G3TRG,Allocated,Amateur Full Radio Licence,23/07/2016
M6HPM,Allocated,Amateur Foundation Radio Licence,10/09/2016
G3TRH,Allocated,Amateur Full Radio Licence,02/03/2018
M6MSQ,Allocated,Amateur Foundation Radio Licence,20/08/2016
G4PTN,Reserved,Amateur Full Radio Licence,22/03/2021
M7XAT,Allocated,Amateur Foundation Radio Licence,05/11/2022
G4PTQ,Allocated,Amateur Full Radio Licence,12/08/2016
20EKC,Allocated,Amateur Intermediate Radio Licence,19/06/2017
G4PTS,Allocated,Amateur Full Radio Licence,12/08/2016
M6JQJ,Allocated,Amateur Foundation Radio Licence,20/06/2017
G4PTT,Reserved,Amateur Full Radio Licence,23/07/2016
M7NGD,Allocated,Amateur Foundation Radio Licence,19/07/2021
G4PTV,Allocated,Amateur Full Radio Licence,23/07/2016
20WSE,Allocated,Amateur Intermediate Radio Licence,03/05/2021
G4PTW,Allocated,Amateur Full Radio Licence,23/07/2016
20ADM,Allocated,Amateur Intermediate Radio Licence,05/01/2020
G4PUC,Allocated,Amateur Full Radio Licence,23/07/2016
M6YBM,Allocated,Amateur Foundation Radio Licence,07/04/2020
G4PUD,Allocated,Amateur Full Radio Licence,02/08/2016
G6EHQ,Reserved,Amateur Full Radio Licence,07/12/2016
G0ERW,Allocated,Amateur Full Radio Licence,23/07/2016
M0RTK,Allocated,Amateur Full Radio Licence,17/06/2017
G4PUF,Allocated,Amateur Full Radio Licence,12/08/2016
M6HMQ,Allocated,Amateur Foundation Radio Licence,23/08/2016
G4SQA,Allocated,Amateur Full Radio Licence,09/08/2022
M0PFT,Allocated,Amateur Full Radio Licence,05/12/2016
G4SQG,Allocated,Amateur Full Radio Licence,12/08/2016
M0XOF,Allocated,Amateur Full Radio Licence,20/12/2019
G4SQI,Allocated,Amateur Full Radio Licence,23/07/2016
M0XOL,Allocated,Amateur Full Radio Licence,31/12/2022
G4SQJ,Allocated,Amateur Full Radio Licence,23/07/2016
M0OWS,Allocated,Amateur Full Radio Licence,01/05/2018
G4SQK,Allocated,Amateur Full Radio Licence,23/07/2016
G8XLA,Allocated,Amateur Full Radio Licence,30/04/2019
G4SQL,Allocated,Amateur Full Radio Licence,23/07/2016
M7SCP,Allocated,Amateur Foundation Radio Licence,19/10/2019
G4SQM,Allocated,Amateur Full Radio Licence,18/06/2021
20AAC,Allocated,Amateur Intermediate Radio Licence,03/03/2021
G4SQQ,Allocated,Amateur Full Radio Licence,12/08/2016
M6WYW,Allocated,Amateur Foundation Radio Licence,12/10/2016
G0ERX,Reserved,Amateur Full Radio Licence,25/10/2016
M6TZN,Allocated,,21/03/2017
G4SQU,Allocated,Amateur Full Radio Licence,12/08/2016
M6KVX,Allocated,Amateur Foundation Radio Licence,20/10/2017
G4SQV,Allocated,Amateur Full Radio Licence,12/08/2016
M6BFT,Allocated,Amateur Foundation Radio Licence,10/08/2016
G4SRD,Allocated,Amateur Full Radio Licence,27/08/2019
M6BIK,Allocated,Amateur Foundation Radio Licence,10/08/2016
G4SRE,Allocated,Amateur Full Radio Licence,03/05/2018
M0PWC,Allocated,Amateur Full Radio Licence,21/02/2020
G4SRF,Allocated,Amateur Full Radio Licence,23/07/2016
M7KLN,Allocated,Amateur Foundation Radio Licence,16/01/2021
G4SRI,Allocated,Amateur Full Radio Licence,02/08/2016
M7TCT,Allocated,Amateur Foundation Radio Licence,19/06/2020
G4SRK,Allocated,Amateur Full Radio Licence,29/05/2020
M6UPW,Allocated,Amateur Foundation Radio Licence,28/10/2022
G4SRL,Allocated,Amateur Full Radio Licence,23/07/2016
20AAD,Allocated,Amateur Intermediate Radio Licence,28/04/2021
G4SRP,Allocated,Amateur Full Radio Licence,12/08/2016
M6BJN,Allocated,Amateur Foundation Radio Licence,26/03/2021
G0ERY,Allocated,Amateur Full Radio Licence,03/09/2020
20WLJ,Allocated,Amateur Intermediate Radio Licence,04/09/2020
G4XCK,Allocated,Amateur Full Radio Licence,12/08/2016
M6LWM,Allocated,Amateur Foundation Radio Licence,13/12/2017
G4XCM,Allocated,Amateur Full Radio Licence,12/08/2016
M7BXZ,Allocated,Amateur Foundation Radio Licence,03/05/2021
G4XCR,Allocated,Amateur Full Radio Licence,23/07/2016
20THG,Allocated,Amateur Intermediate Radio Licence,02/09/2020
G4XCS,Allocated,Amateur Full Radio Licence,12/08/2016
G8OUG,Allocated,Amateur Full Radio Licence,12/08/2016
G4XCV,Allocated,Amateur Full Radio Licence,12/03/2020
20HGE,Allocated,Amateur Intermediate Radio Licence,25/05/2021
G4XCX,Allocated,Amateur Full Radio Licence,12/08/2016
M7CEB,Allocated,Amateur Foundation Radio Licence,29/06/2021
G4XCY,Allocated,Amateur Full Radio Licence,27/02/2020
G4AYF,Allocated,Amateur Full Radio Licence,12/08/2016
G4XDB,Allocated,Amateur Full Radio Licence,23/07/2016
M7RZA,Allocated,Amateur Foundation Radio Licence,19/08/2020
G4XDC,Allocated,Amateur Full Radio Licence,02/10/2019
M0REY,Allocated,Amateur Full Radio Licence,19/08/2020
G4XDD,Allocated,Amateur Full Radio Licence,21/10/2020
M7POD,Allocated,Amateur Foundation Radio Licence,17/10/2022
G0ESA,Allocated,Amateur Full Radio Licence,27/04/2021
M6IHU,Allocated,Amateur Foundation Radio Licence,09/01/2017
G4XDE,Allocated,Amateur Full Radio Licence,23/07/2016
M6PYL,Allocated,Amateur Foundation Radio Licence,12/07/2022
G4XDG,Allocated,Amateur Full Radio Licence,12/08/2016
M6ICG,Allocated,Amateur Foundation Radio Licence,23/11/2021
G4XDL,Allocated,Amateur Full Radio Licence,23/07/2016
M6IHV,Allocated,Amateur Foundation Radio Licence,11/01/2017
G0ROV,Allocated,Amateur Full Radio Licence,26/05/2021
M6YJM,Allocated,Amateur Foundation Radio Licence,14/12/2016
G3IGU,Allocated,Amateur Full Radio Licence,23/07/2016
M0KKU,Allocated,Amateur Full Radio Licence,18/02/2021
G1ILG,Allocated,Amateur Full Radio Licence,22/01/2018
M7JWS,Allocated,Amateur Foundation Radio Licence,15/03/2022
G1ILH,Allocated,Amateur Full Radio Licence,23/07/2016
G3OUR,Allocated,,06/12/2016
G1ILJ,Allocated,Amateur Full Radio Licence,14/01/2019
20XEW,Allocated,Amateur Intermediate Radio Licence,29/04/2022
G1ILN,Allocated,Amateur Full Radio Licence,23/07/2016
M7CXC,Allocated,Amateur Foundation Radio Licence,13/05/2022
G1MPD,Allocated,Amateur Full Radio Licence,10/02/2017
G6ENQ,Allocated,Amateur Full Radio Licence,07/12/2016
G1MPH,Allocated,Amateur Full Radio Licence,19/10/2018
M7EDH,Allocated,Amateur Foundation Radio Licence,14/08/2020
G1MPL,Allocated,Amateur Full Radio Licence,12/08/2016
20VTT,Allocated,Amateur Intermediate Radio Licence,02/09/2022
G1MPP,Allocated,Amateur Full Radio Licence,23/07/2016
M6NKV,Allocated,Amateur Foundation Radio Licence,25/02/2018
G1MPR,Reserved,Amateur Full Radio Licence,09/06/2021
M0TKM,Allocated,Amateur Full Radio Licence,07/07/2022
G1MPT,Allocated,Amateur Full Radio Licence,23/07/2016
20EDH,Reserved,Amateur Intermediate Radio Licence,05/06/2018
G3IGV,Allocated,Amateur Full Radio Licence,12/08/2016
M6WIW,Allocated,Amateur Foundation Radio Licence,07/06/2020
G1MPU,Allocated,Amateur Full Radio Licence,23/07/2016
M7PMX,Allocated,Amateur Foundation Radio Licence,03/07/2020
G1MPW,Allocated,Amateur Full Radio Licence,24/04/2020
M6NMM,Allocated,Amateur Foundation Radio Licence,12/04/2020
G1MQA,Allocated,Amateur Full Radio Licence,12/08/2016
M6WPX,Allocated,Amateur Foundation Radio Licence,21/06/2017
G1MQB,Allocated,Amateur Full Radio Licence,23/07/2016
20EBU,Allocated,Amateur Intermediate Radio Licence,08/11/2016
G1MQE,Reserved,Amateur Full Radio Licence,16/03/2018
M0IKO,Allocated,Amateur Full Radio Licence,14/05/2022
G1MQQ,Allocated,Amateur Full Radio Licence,12/08/2016
M6TQY,Allocated,Amateur Foundation Radio Licence,16/08/2016
G1MRI,Allocated,Amateur Full Radio Licence,12/08/2016
M6SUH,Allocated,Amateur Foundation Radio Licence,23/05/2017
G1MRP,Reserved,Amateur Full Radio Licence,26/03/2021
M6BRG,Allocated,Amateur Foundation Radio Licence,07/05/2020
G3IGZ,Allocated,Amateur Full Radio Licence,23/07/2016
M/TEST,Allocated,Amateur Temporary Reciprocal Radio Licence,22/06/2017
G1MRQ,Reserved,Amateur Full Radio Licence,23/07/2016
M6HUY,Allocated,Amateur Foundation Radio Licence,26/10/2016
G1MRX,Allocated,Amateur Full Radio Licence,12/08/2016
20WSZ,Allocated,Amateur Intermediate Radio Licence,17/10/2016
G1MRY,Allocated,Amateur Full Radio Licence,23/07/2016
20MRH,Allocated,Amateur Intermediate Radio Licence,13/11/2021
G1MRZ,Reserved,Amateur Full Radio Licence,23/07/2016
M0YZG,Allocated,Amateur Full Radio Licence,19/07/2021
G1MSA,Allocated,Amateur Full Radio Licence,19/02/2020
M6HUX,Allocated,Amateur Foundation Radio Licence,26/10/2016
G1MSG,Allocated,Amateur Full Radio Licence,23/07/2016
M7RSC,Allocated,Amateur Foundation Radio Licence,10/01/2022
G1MSK,Allocated,Amateur Full Radio Licence,19/09/2019
20SOG,Allocated,Amateur Intermediate Radio Licence,17/10/2020
G1MSN,Allocated,Amateur Full Radio Licence,23/07/2016
M7KCX,Allocated,Amateur Foundation Radio Licence,26/05/2022
G4NKZ,Reserved,Amateur Full Radio Licence,23/07/2016
M7VSZ,Allocated,Amateur Foundation Radio Licence,18/01/2022
G4NLD,Allocated,Amateur Full Radio Licence,12/08/2016
M6HII,Reserved,Amateur Foundation Radio Licence,20/10/2016
G4NLF,Reserved,Amateur Full Radio Licence,12/08/2016
M0IBS,Allocated,Amateur Full Radio Licence,08/10/2016
G4NLG,Allocated,Amateur Full Radio Licence,04/11/2016
20XKX,Allocated,Amateur Intermediate Radio Licence,21/08/2016
G4NLH,Allocated,Amateur Full Radio Licence,14/01/2021
M6JQQ,Allocated,Amateur Foundation Radio Licence,22/06/2017
G4NLI,Allocated,Amateur Full Radio Licence,23/07/2016
M7RGC,Allocated,Amateur Foundation Radio Licence,30/03/2021
G4NLJ,Allocated,Amateur Full Radio Licence,23/07/2016
M6IBY,Allocated,Amateur Foundation Radio Licence,06/12/2016
G0JUS,Reserved,Amateur Full Radio Licence,23/07/2016
20SNZ,Allocated,Amateur Intermediate Radio Licence,06/11/2020
G4NLK,Allocated,Amateur Full Radio Licence,23/07/2016
G8NGE,Allocated,,28/10/2016
G1MSO,Allocated,Amateur Full Radio Licence,23/07/2016
M6HPQ,Allocated,Amateur Foundation Radio Licence,24/05/2022
G1MSR,Allocated,Amateur Full Radio Licence,23/07/2016
M7DHM,Allocated,Amateur Foundation Radio Licence,02/05/2022
G1MSS,Allocated,Amateur Full Radio Licence,23/07/2016
M7SLH,Allocated,Amateur Foundation Radio Licence,03/07/2020
G1MSU,Allocated,Amateur Full Radio Licence,23/07/2016
M6KWO,Allocated,Amateur Foundation Radio Licence,07/11/2018
M0BTI,Allocated,Amateur Full Radio Licence,12/08/2016
M7JMQ,Allocated,Amateur Foundation Radio Licence,27/11/2020
G8KBI,Allocated,Amateur Full Radio Licence,11/01/2021
M7DPW,Allocated,Amateur Foundation Radio Licence,21/11/2022
M0BTM,Allocated,Amateur Full Radio Licence,13/12/2018
M7RUE,Allocated,Amateur Foundation Radio Licence,09/11/2022
M1CUX,Allocated,Amateur Full Radio Licence,23/07/2016
M6HKV,Allocated,Amateur Foundation Radio Licence,19/01/2021
M0BTL,Allocated,Amateur Full Radio Licence,26/11/2022
20KMV,Allocated,Amateur Intermediate Radio Licence,21/03/2020
M0BTN,Allocated,Amateur Full Radio Licence,23/07/2016
M7FUN,Allocated,Amateur Foundation Radio Licence,26/09/2022
M1CUY,Allocated,Amateur Full Radio Licence,23/07/2016
20TKO,Allocated,Amateur Intermediate Radio Licence,31/05/2022
M1CUZ,Allocated,Amateur Full Radio Licence,23/07/2016
M6XDK,Allocated,Amateur Foundation Radio Licence,21/09/2016
M1CVA,Allocated,Amateur Full Radio Licence,23/07/2016
M6JQR,Allocated,Amateur Foundation Radio Licence,23/06/2017
G1NTI,Allocated,Amateur Full Radio Licence,02/08/2018
M6HMZ,Allocated,Amateur Foundation Radio Licence,26/08/2016
G8PFE,Allocated,Amateur Full Radio Licence,23/07/2016
20OYN,Allocated,Amateur Intermediate Radio Licence,23/07/2016
G8XCK,Allocated,Amateur Full Radio Licence,23/07/2016
20BIX,Allocated,Amateur Intermediate Radio Licence,16/12/2021
M1CVB,Allocated,Amateur Full Radio Licence,12/08/2016
20ZRM,Allocated,Amateur Intermediate Radio Licence,23/07/2016
M0BTQ,Allocated,Amateur Full Radio Licence,23/07/2016
20IJA,Allocated,Amateur Intermediate Radio Licence,14/09/2020
M0BUD,Allocated,Amateur Full Radio Licence,12/08/2016
20IXI,Allocated,Amateur Intermediate Radio Licence,12/05/2020
M1CVE,Allocated,Amateur Full Radio Licence,19/11/2019
20EPR,Allocated,Amateur Intermediate Radio Licence,13/05/2021
M1CVF,Allocated,Amateur Full Radio Licence,28/07/2022
20JPG,Allocated,Amateur Intermediate Radio Licence,23/07/2016
M1CVG,Allocated,Amateur Full Radio Licence,23/07/2016
20URN,Allocated,Amateur Intermediate Radio Licence,29/09/2016
M0DAZ,Allocated,Amateur Full Radio Licence,19/01/2018
20RYZ,Allocated,Amateur Intermediate Radio Licence,23/07/2016
G3SYF,Allocated,Amateur Full Radio Licence,23/07/2016
20MIN,Allocated,Amateur Intermediate Radio Licence,23/07/2016
G0BAK,Allocated,Amateur Full Radio Licence,26/01/2022
20SLK,Allocated,Amateur Intermediate Radio Licence,23/07/2016
G1NTK,Allocated,Amateur Full Radio Licence,02/08/2018
20MNO,Allocated,Amateur Intermediate Radio Licence,14/04/2021
M1DJF,Allocated,Amateur Full Radio Licence,23/07/2016
20MYK,Allocated,Amateur Intermediate Radio Licence,15/10/2022
M1DJG,Allocated,Amateur Full Radio Licence,12/08/2016
20LTC,Allocated,Amateur Intermediate Radio Licence,23/07/2016
M0BWK,Reserved,Amateur Full Radio Licence,10/10/2016
20TCC,Allocated,Amateur Intermediate Radio Licence,12/08/2016
G8AMD,Allocated,Amateur Full Radio Licence,02/03/2021
20UVZ,Allocated,Amateur Intermediate Radio Licence,20/03/2017
G1NTL,Allocated,Amateur Full Radio Licence,23/07/2016
20SEZ,Allocated,Amateur Intermediate Radio Licence,23/07/2016
M0BWM,Allocated,Amateur Full Radio Licence,23/07/2016
