callsign,product,status,type,created_date,last_modified_date,licence_version_last_modified_date,licence_version_original_start_date
G4WQW,Amateur Full Radio Licence,Reserved,,,2016-07-23,,
G4WQX,Amateur Full Radio Licence,Allocated,,,2021-01-31,,
G4WQY,,Reserved,,,2016-08-12,,
G4WQZ,Amateur Full Radio Licence,Allocated,,,2017-12-05,,
G4WRA,Amateur Club Radio Licence,Allocated,,,2016-07-23,,
G4WRB,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WRC,Amateur Club Radio Licence,Allocated,,,2016-07-23,,
G4WRD,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WRI,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WRJ,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WRK,Amateur Full Radio Licence,Allocated,,,2016-08-02,,
G4WRL,,Reserved,,,2016-08-12,,
G4WRM,,Reserved,,,2016-08-12,,
G4WRN,,Reserved,,,2016-08-12,,
G4WRO,,Reserved,,,2016-08-12,,
G4WRP,Amateur Full Radio Licence,Allocated,,,2023-01-08,,
G4WRQ,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WRR,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WRS,,Reserved,,,2016-08-12,,
G4WRT,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WRU,Amateur Full Radio Licence,Reserved,,,2016-08-12,,
G4WRV,,Reserved,,,2016-08-12,,
G4WRW,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WRX,Amateur Full Radio Licence,Allocated,,,2021-01-13,,
G4WRY,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WRZ,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WSA,,Reserved,,,2016-08-12,,
G4WSB,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WSC,,Reserved,,,2016-08-12,,
G4WSD,,Reserved,,,2016-08-12,,
G4WSE,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WSF,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WSH,Amateur Full Radio Licence,Allocated,,,2021-09-03,,
G4WSI,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WSJ,,Reserved,,,2016-08-12,,
G4WSK,,Reserved,,,2016-08-12,,
G4WSL,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WSM,Amateur Club Radio Licence,Allocated,,,2022-06-16,,
G4WSN,Amateur Full Radio Licence,Reserved,,,2016-08-12,,
G4WSO,,Reserved,,,2016-08-12,,
G4WSP,,Reserved,,,2016-08-12,,
G4WSQ,,Allocated,,,2020-04-21,,
G4WSR,,Reserved,,,2016-08-12,,
G4WSU,Amateur Full Radio Licence,Reserved,,,2021-07-14,,
G4WSV,,Allocated,,,2021-07-19,,
G4WSW,,Allocated,,,2021-07-14,,
G4WSX,Amateur Full Radio Licence,Reserved,,,2016-08-12,,
G4WSY,,Reserved,,,2016-08-12,,
G4WSZ,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WTA,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WTB,,Reserved,,,2016-08-12,,
G4WTC,,Reserved,,,2016-08-12,,
G4WTD,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WTE,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WTF,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WTH,,Reserved,,,2016-08-12,,
G4WTI,,Reserved,,,2016-08-12,,
G4WTJ,,Reserved,,,2016-08-12,,
G4WTK,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WTL,,Reserved,,,2016-08-12,,
G4WTN,Amateur Full Radio Licence,Allocated,,,2016-12-07,,
G4WTO,,Reserved,,,2016-08-12,,
G4WTP,,Reserved,,,2016-08-12,,
G4WTQ,Amateur Full Radio Licence,Allocated,,,2018-02-20,,
G4WTR,Amateur Full Radio Licence,Allocated,,,2018-02-20,,
G4WTS,Amateur Full Radio Licence,Allocated,,,2018-02-20,,
G4WTT,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WTU,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WTV,Amateur Full Radio Licence,Allocated,,,2019-12-20,,
G4WTW,Amateur Full Radio Licence,Reserved,,,2016-07-23,,
G4WTX,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WTZ,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WUA,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WUB,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WUC,,Reserved,,,2016-08-12,,
G4WUE,,Reserved,,,2016-08-12,,
G4WUF,,Reserved,,,2016-08-12,,
G4WUG,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WUH,Amateur Full Radio Licence,Allocated,,,2021-06-02,,
G4WUI,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WUJ,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WUK,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WUL,Amateur Full Radio Licence,Reserved,,,2016-07-23,,
G4WUM,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WUN,,Reserved,,,2016-08-12,,
G4WUO,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WUP,,Reserved,,,2016-08-12,,
G4WUQ,Amateur Full Radio Licence,Allocated,,,2018-08-16,,
G4WUR,Amateur Full Radio Licence,Allocated,,,2017-04-18,,
G4WUS,Amateur Full Radio Licence,Allocated,,,2021-05-04,,
G4WUT,,Reserved,,,2016-08-12,,
G4WUU,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WUV,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WUW,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WUX,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WUY,,Reserved,,,2016-08-12,,
G4WUZ,,Reserved,,,2016-08-12,,
G4WVB,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WVC,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WVD,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WVE,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WVF,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WVG,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WVH,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WVJ,,Reserved,,,2016-08-12,,
G4WVK,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WVL,,Reserved,,,2016-08-12,,
G4WVM,Amateur Full Radio Licence,Allocated,,,2019-03-07,,
G4WVN,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WVO,Amateur Club Radio Licence,Allocated,,,2016-07-23,,
G4WVP,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WVQ,,Allocated,,,2017-06-15,,
G4WVR,Amateur Club Radio Licence,Allocated,,,2016-08-12,,
G4WVS,,Reserved,,,2016-08-02,,
G4WVT,Amateur Full Radio Licence,Allocated,,,2016-08-02,,
G4WVU,Amateur Full Radio Licence,Allocated,,,2022-10-05,,
G4WVW,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WVX,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WVY,Amateur Full Radio Licence,Allocated,,,2018-06-11,,
G4WVZ,,Reserved,,,2016-08-12,,
G4WWA,Amateur Full Radio Licence,Reserved,,,2016-08-12,,
G4WWB,Amateur Full Radio Licence,Allocated,,,2020-03-23,,
G4WWC,,Reserved,,,2019-10-17,,
G4WWD,,Allocated,,,2019-10-17,,
G4WWE,,Reserved,,,2019-10-17,,
G4WWF,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WWG,Amateur Full Radio Licence,Allocated,,,2017-09-24,,
G4WWH,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WWI,,Reserved,,,2016-08-12,,
G4WWJ,,Reserved,,,2016-08-12,,
G4WWK,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WWL,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WWN,Amateur Full Radio Licence,Allocated,,,2016-08-02,,
G4WWO,,Reserved,,,2016-08-02,,
G4WWP,Amateur Full Radio Licence,Allocated,,,2016-08-02,,
G4WWQ,Amateur Full Radio Licence,Reserved,,,2016-07-23,,
G4WWR,Amateur Club Radio Licence,Allocated,,,2018-09-21,,
G4WWS,Amateur Full Radio Licence,Allocated,,,2017-02-15,,
G4WWT,,Reserved,,,2016-08-02,,
G4WWU,Amateur Full Radio Licence,Allocated,,,2022-01-03,,
G4WWX,,Reserved,,,2016-08-12,,
G4WWY,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WWZ,,Allocated,,,2021-05-07,,
G4WXA,Amateur Full Radio Licence,Reserved,,,2016-08-12,,
G4WXB,,Reserved,,,2016-08-12,,
G4WXC,Amateur Full Radio Licence,Allocated,,,2020-03-30,,
G4WXD,,Reserved,,,2016-08-02,,
G4WXF,Amateur Full Radio Licence,Allocated,,,2021-12-20,,
G4WXG,Amateur Full Radio Licence,Reserved,,,2021-06-09,,
G4WXH,,Reserved,,,2016-08-02,,
G4WXI,Amateur Full Radio Licence,Allocated,,,2016-08-02,,
G4WXJ,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WXK,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WXL,,Reserved,,,2016-08-12,,
G4WXM,Amateur Club Radio Licence,Allocated,,,2016-08-12,,
G4WXN,Amateur Full Radio Licence,Allocated,,,2020-02-27,,
G4WXO,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WXP,Amateur Full Radio Licence,Allocated,,,2018-01-28,,
G4WXQ,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WXR,Amateur Full Radio Licence,Allocated,,,2016-08-02,,
G4WXS,,Reserved,,,2016-08-02,,
G4WXT,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WXU,,Reserved,,,2016-08-12,,
G4WXW,,Reserved,,,2016-08-12,,
G4WXX,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WXY,,Reserved,,,2016-08-12,,
G4WXZ,Amateur Full Radio Licence,Allocated,,,2019-07-09,,
G4WYA,,Reserved,,,2016-08-02,,
G4WYC,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WYD,,Reserved,,,2016-08-12,,
G4WYE,Amateur Full Radio Licence,Allocated,,,2021-02-24,,
G4WYF,Amateur Full Radio Licence,Allocated,,,2016-08-02,,
G4WYG,,Reserved,,,2016-08-02,,
G4WYH,Amateur Full Radio Licence,Allocated,,,2016-08-02,,
G4WYI,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WYJ,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WYL,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WYM,,Reserved,,,2016-08-12,,
G4WYN,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WYO,Amateur Full Radio Licence,Allocated,,,2018-09-25,,
G4WYP,,Reserved,,,2016-08-12,,
G4WYQ,,Reserved,,,2016-08-12,,
G4WYR,,Reserved,,,2016-08-12,,
G4WYT,,Reserved,,,2016-08-12,,
G4WYU,,Reserved,,,2016-08-12,,
G4WYW,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WYX,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WYY,,Reserved,,,2016-08-12,,
G4WYZ,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WZA,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WZB,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WZD,Amateur Full Radio Licence,Allocated,,,2018-11-19,,
G4WZE,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WZF,,Reserved,,,2016-08-12,,
G4WZG,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4WZH,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WZI,Amateur Full Radio Licence,Reserved,,,2019-04-26,,
G4WZJ,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WZK,Amateur Full Radio Licence,Allocated,,,2020-09-29,,
G4WZL,Amateur Full Radio Licence,Reserved,,,2019-02-15,,
G4WZM,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WZN,Amateur Full Radio Licence,Reserved,,,2021-06-17,,
G4WZO,,Reserved,,,2016-08-12,,
G4WZP,Amateur Full Radio Licence,Allocated,,,2022-04-01,,
G4WZQ,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WZS,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WZT,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4WZU,Amateur Full Radio Licence,Allocated,,,2021-10-30,,
G4WZV,,Reserved,,,2016-08-12,,
G4WZY,Amateur Full Radio Licence,Allocated,,,2016-12-08,,
G4WZZ,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XAA,Amateur Full Radio Licence,Allocated,,,2020-07-30,,
G4XAB,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XAD,,Reserved,,,2016-08-12,,
G4XAE,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XAF,,Reserved,,,2016-08-12,,
G4XAG,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XAH,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XAI,,Reserved,,,2016-08-12,,
G4XAJ,,Reserved,,,2016-08-12,,
G4XAK,Amateur Full Radio Licence,Allocated,,,2021-03-18,,
G4XAL,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XAM,,Reserved,,,2016-08-12,,
G4XAN,Amateur Full Radio Licence,Allocated,,,2021-03-15,,
G4XAP,Amateur Full Radio Licence,Reserved,,,2018-02-05,,
G4XAQ,Amateur Full Radio Licence,Reserved,,,2016-07-23,,
G4XAR,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XAT,Amateur Full Radio Licence,Allocated,,,2020-01-05,,
G4XAU,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XAV,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XAW,Amateur Full Radio Licence,Allocated,,,2016-08-02,,
G4XAX,,Reserved,,,2016-08-12,,
G4XAY,,Reserved,,,2016-08-12,,
G4XAZ,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XBA,,Reserved,,,2016-08-12,,
G4XBC,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XBD,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XBE,Amateur Full Radio Licence,Reserved,,,2017-04-13,,
G4XBF,Amateur Full Radio Licence,Allocated,,,2018-04-24,,
G4XBG,Amateur Full Radio Licence,Allocated,,,2017-10-24,,
G4XBH,,Reserved,,,2016-08-12,,
G4XBI,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XBJ,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XBK,,Reserved,,,2016-08-12,,
G4XBL,Amateur Full Radio Licence,Reserved,,,2016-08-12,,
G4XBM,,Reserved,,,2016-08-12,,
G4XBN,,Reserved,,,2016-08-12,,
G4XBP,,Reserved,,,2016-08-12,,
G4XBQ,,Reserved,,,2016-08-12,,
G4XBR,Amateur Full Radio Licence,Reserved,,,2016-08-12,,
G4XBS,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XBT,Amateur Full Radio Licence,Allocated,,,2021-04-19,,
G4XBU,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XBV,,Reserved,,,2016-08-12,,
G4XBW,Amateur Full Radio Licence,Allocated,,,2020-10-12,,
G4XBX,Amateur Full Radio Licence,Allocated,,,2016-08-02,,
G4XBY,,Reserved,,,2016-08-02,,
G4XBZ,Amateur Full Radio Licence,Allocated,,,2016-10-11,,
G4XCA,Amateur Full Radio Licence,Allocated,,,2017-06-02,,
G4XCB,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XCC,,Reserved,,,2016-08-12,,
G4XCD,,Reserved,,,2016-08-12,,
G4XCE,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XCK,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XCL,,Reserved,,,2016-08-12,,
G4XCM,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XCN,,Reserved,,,2016-08-12,,
G4XCO,,Reserved,,,2016-08-12,,
G4XCP,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XCQ,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XCR,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XCS,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XCT,,Reserved,,,2016-08-12,,
G4XCU,,Reserved,,,2016-08-12,,
G4XCV,Amateur Full Radio Licence,Allocated,,,2020-03-12,,
G4XCW,,Reserved,,,2016-08-12,,
G4XCX,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XCY,Amateur Full Radio Licence,Allocated,,,2020-02-27,,
G4XCZ,,Reserved,,,2016-08-12,,
G4XDA,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XDB,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XDC,Amateur Full Radio Licence,Allocated,,,2019-10-02,,
G4XDD,Amateur Full Radio Licence,Allocated,,,2020-10-21,,
G4XDE,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XDF,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XDG,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XDH,,Allocated,,,2021-04-09,,
G4XDI,,Reserved,,,2016-08-12,,
G4XDJ,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XDK,Amateur Full Radio Licence,Allocated,,,2018-05-15,,
G4XDL,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XDM,Amateur Full Radio Licence,Allocated,,,2021-01-19,,
G4XDN,,Reserved,,,2016-08-12,,
G4XDO,,Reserved,,,2016-08-12,,
G4XDP,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XDQ,,Reserved,,,2016-08-12,,
G4XDR,Amateur Full Radio Licence,Allocated,,,2021-01-08,,
G4XDS,,Reserved,,,2016-08-12,,
G4XDT,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XDU,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XDV,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XDW,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XDX,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XDZ,,Allocated,,,2019-02-27,,
G4XEA,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XEB,,Reserved,,,2016-08-12,,
G4XEC,Amateur Full Radio Licence,Allocated,,,2018-07-24,,
G4XED,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XEE,Amateur Full Radio Licence,Allocated,,,2018-08-24,,
G4XEF,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XEG,,Reserved,,,2016-08-12,,
G4XEH,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XEI,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XEJ,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XEK,,Reserved,,,2016-08-12,,
G4XEL,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XEM,Amateur Full Radio Licence,Allocated,,,2022-03-13,,
G4XEN,Amateur Full Radio Licence,Allocated,,,2022-03-13,,
G4XEO,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XEP,,Reserved,,,2016-08-12,,
G4XEQ,,Reserved,,,2016-08-12,,
G4XER,,Reserved,,,2016-08-12,,
G4XES,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XET,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XEV,,Reserved,,,2016-08-12,,
G4XEW,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XEX,Amateur Full Radio Licence,Allocated,,,2018-10-11,,
G4XEY,,Reserved,,,2016-08-12,,
G4XEZ,Amateur Full Radio Licence,Allocated,,,2021-01-12,,
G4XFA,Amateur Full Radio Licence,Allocated,,,2019-08-27,,
G4XFB,Amateur Full Radio Licence,Allocated,,,2018-02-02,,
G4XFC,Amateur Full Radio Licence,Allocated,,,2017-06-19,,
G4XFD,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XFE,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XFF,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XFG,Amateur Full Radio Licence,Allocated,,,2022-12-21,,
G4XFH,,Reserved,,,2016-08-12,,
G4XFJ,,Reserved,,,2016-08-12,,
G4XFL,,Reserved,,,2016-08-02,,
G4XFM,Amateur Full Radio Licence,Allocated,,,2016-08-02,,
G4XFN,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XFO,Amateur Full Radio Licence,Reserved,,,2016-08-12,,
G4XFP,,Reserved,,,2016-08-12,,
G4XFQ,,Reserved,,,2016-08-12,,
G4XFR,Amateur Full Radio Licence,Reserved,,,2016-08-12,,
G4XFS,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XFT,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XFU,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XFV,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XFW,Amateur Full Radio Licence,Reserved,,,2016-07-23,,
G4XFX,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XFY,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XFZ,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XGA,,Reserved,,,2016-08-12,,
G4XGB,Amateur Full Radio Licence,Allocated,,,2022-11-18,,
G4XGC,,Reserved,,,2016-08-12,,
G4XGD,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XGE,,Reserved,,,2016-08-12,,
G4XGF,,Reserved,,,2016-08-12,,
G4XGG,,Reserved,,,2016-08-12,,
G4XGI,Amateur Full Radio Licence,Allocated,,,2019-09-17,,
G4XGK,,Reserved,,,2016-08-12,,
G4XGL,,Reserved,,,2016-08-12,,
G4XGM,Amateur Full Radio Licence,Reserved,,,2016-10-17,,
G4XGN,Amateur Full Radio Licence,Allocated,,,2017-03-03,,
G4XGO,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XGP,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XGQ,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XGR,Amateur Full Radio Licence,Allocated,,,2016-11-28,,
G4XGS,,Reserved,,,2016-08-12,,
G4XGT,Amateur Full Radio Licence,Allocated,,,2020-04-26,,
G4XGU,Amateur Full Radio Licence,Allocated,,,2022-05-29,,
G4XGV,,Reserved,,,2016-08-12,,
G4XGW,,Reserved,,,2016-08-12,,
G4XGX,,Reserved,,,2016-08-12,,
G4XGY,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XHA,,Reserved,,,2016-08-12,,
G4XHC,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XHD,,Reserved,,,2016-08-12,,
G4XHE,Amateur Full Radio Licence,Allocated,,,2019-04-17,,
G4XHF,Amateur Full Radio Licence,Reserved,,,2021-05-20,,
G4XHG,,Reserved,,,2016-08-12,,
G4XHH,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XHI,,Reserved,,,2016-08-12,,
G4XHJ,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XHK,Amateur Full Radio Licence,Allocated,,,2019-07-17,,
G4XHN,,Reserved,,,2016-08-12,,
G4XHO,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XHP,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XHQ,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XHS,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XHT,Amateur Full Radio Licence,Allocated,,,2018-08-06,,
G4XHU,,Reserved,,,2016-08-12,,
G4XHV,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XHW,,Reserved,,,2016-08-12,,
G4XHX,Amateur Full Radio Licence,Allocated,,,2018-10-17,,
G4XHY,,Reserved,,,2016-08-02,,
G4XHZ,Amateur Full Radio Licence,Allocated,,,2017-02-16,,
G4XIB,Amateur Full Radio Licence,Allocated,,,2021-01-05,,
G4XIC,,Reserved,,,2016-08-12,,
G4XID,Amateur Full Radio Licence,Allocated,,,2022-10-13,,
G4XIE,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XIF,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XIG,,Reserved,,,2016-08-12,,
G4XIH,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XIJ,,Reserved,,,2016-08-12,,
G4XIK,,Reserved,,,2016-08-12,,
G4XIL,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XIM,Amateur Full Radio Licence,Allocated,,,2020-03-18,,
G4XIN,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XIO,,Reserved,,,2016-08-12,,
G4XIP,Amateur Full Radio Licence,Allocated,,,2019-03-21,,
G4XIQ,Amateur Full Radio Licence,Reserved,,,2017-07-21,,
G4XIR,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XIS,,Reserved,,,2016-08-12,,
G4XIT,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XIU,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XIV,Amateur Full Radio Licence,Allocated,,,2018-05-22,,
G4XIW,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XIX,Amateur Full Radio Licence,Allocated,,,2022-07-20,,
G4XIY,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XIZ,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XJA,Amateur Full Radio Licence,Allocated,,,2016-12-16,,
G4XJB,,Allocated,,,2022-04-01,,
G4XJC,Amateur Full Radio Licence,Allocated,,,2020-10-01,,
G4XJD,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XJE,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XJF,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XJG,Amateur Full Radio Licence,Allocated,,,2020-02-16,,
G4XJH,,Reserved,,,2016-08-12,,
G4XJJ,Amateur Full Radio Licence,Reserved,,,2021-06-11,,
G4XJK,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XJL,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XJM,,Reserved,,,2016-08-12,,
G4XJN,Amateur Full Radio Licence,Allocated,,,2018-01-23,,
G4XJO,,Reserved,,,2016-08-12,,
G4XJP,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XJQ,,Reserved,,,2016-08-12,,
G4XJR,,Reserved,,,2016-08-12,,
G4XJS,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XJT,,Reserved,,,2016-08-12,,
G4XJU,Amateur Full Radio Licence,Reserved,,,2016-08-12,,
G4XJV,,Reserved,,,2016-08-12,,
G4XJW,Amateur Full Radio Licence,Allocated,,,2016-08-12,,
G4XJX,Amateur Full Radio Licence,Reserved,,,2016-07-23,,
G4XJY,Amateur Full Radio Licence,Allocated,,,2016-07-23,,
G4XKA,Amateur Full Radio Licence,Allocated,,,2017-02-16,,
G4XKB,,Allocated,,,2017-02-21,,
