callsign,status,licence_class
M0DBA,Allocated,Amateur Full Radio Licence
M0DBB,Allocated,Amateur Full Radio Licence
M0DBC,Allocated,Amateur Full Radio Licence
M0DBD,Allocated,Amateur Full Radio Licence
M0DBE,Reserved,Amateur Full Radio Licence
M0DBF,Allocated,Amateur Full Radio Licence
M0DBG,Allocated,Amateur Full Radio Licence
M0DBH,Allocated,Amateur Full Radio Licence
M0DBI,Allocated,Amateur Full Radio Licence
M0DBJ,Allocated,Amateur Full Radio Licence
M0DBK,Allocated,Amateur Full Radio Licence
M0DBL,Allocated,Amateur Full Radio Licence
M0DBM,Allocated,Amateur Full Radio Licence
M0DBN,Allocated,Amateur Full Radio Licence
M0DBO,Allocated,Amateur Full Radio Licence
M0DBP,Allocated,Amateur Full Radio Licence
M0DBQ,Allocated,Amateur Full Radio Licence
M0DBR,Allocated,Amateur Full Radio Licence
M0DBS,Reserved,
M0DBT,Allocated,Amateur Full Radio Licence
M0DBU,Reserved,
M0DBV,Allocated,Amateur Full Radio Licence
M0DBW,Reserved,Amateur Full Radio Licence
M0DBX,Allocated,Amateur Full Radio Licence
M0DBY,Allocated,Amateur Full Radio Licence
M0DBZ,Reserved,
M0DCA,Reserved,Amateur Full Radio Licence
M0DCB,Allocated,Amateur Full Radio Licence
M0DCC,Allocated,Amateur Full Radio Licence
M0DCD,Allocated,Amateur Full Radio Licence
M0DCE,Reserved,Amateur Full Radio Licence
M0DCF,Reserved,Amateur Full Radio Licence
M0DCG,Allocated,Amateur Full Radio Licence
M0DCH,Allocated,Amateur Full Radio Licence
M0DCI,Reserved,
M0DCJ,Allocated,Amateur Full Radio Licence
M0DCK,Allocated,Amateur Full Radio Licence
M0DCL,Reserved,
M0DCM,Allocated,Amateur Full Radio Licence
M0DCN,Reserved,
M0DCO,Allocated,Amateur Full Radio Licence
M0DCP,Allocated,Amateur Full Radio Licence
M0DCQ,Allocated,Amateur Full Radio Licence
M0DCR,Reserved,
M0DCS,Allocated,Amateur Full Radio Licence
M0DCT,Allocated,Amateur Full Radio Licence
M0DCU,Allocated,Amateur Full Radio Licence
M0DCV,Allocated,Amateur Full Radio Licence
M0DCW,Allocated,Amateur Full Radio Licence
M0DCX,Reserved,
M0DCY,Allocated,Amateur Full Radio Licence
M0DCZ,Allocated,Amateur Full Radio Licence
M0DDA,Allocated,Amateur Full Radio Licence
M0DDB,Allocated,Amateur Full Radio Licence
M0DDC,Allocated,Amateur Full Radio Licence
M0DDD,Allocated,Amateur Full Radio Licence
M0DDE,Allocated,Amateur Full Radio Licence
M0DDF,Reserved,
M0DDG,Reserved,Amateur Full (Reciprocal) Radio Licence
M0DDH,Reserved,
M0DDI,Allocated,Amateur Full Radio Licence
M0DDJ,Allocated,Amateur Full Radio Licence
M0DDK,Allocated,Amateur Full Radio Licence
M0DDL,Allocated,Amateur Full Radio Licence
M0DDM,Allocated,Amateur Full Radio Licence
M0DDN,Allocated,Amateur Full Radio Licence
M0DDO,Reserved,Amateur Full Radio Licence
M0DDP,Allocated,Amateur Full Radio Licence
M0DDQ,Reserved,
M0DDR,Allocated,Amateur Full Radio Licence
M0DDS,Allocated,Amateur Full Radio Licence
M0DDT,Allocated,Amateur Full Radio Licence
M0DDU,Allocated,Amateur Full Radio Licence
M0DDV,Allocated,Amateur Full Radio Licence
M0DDW,Allocated,Amateur Full Radio Licence
M0DDX,Reserved,Amateur Full Radio Licence
M0DDY,Allocated,Amateur Full Radio Licence
M0DDZ,Reserved,
M0DEA,Allocated,Amateur Full Radio Licence
M0DEB,Allocated,Amateur Club Radio Licence
M0DEC,Allocated,Amateur Full Radio Licence
M0DED,Allocated,Amateur Full Radio Licence
M0DEE,Reserved,
M0DEF,Allocated,Amateur Full Radio Licence
M0DEG,Allocated,Amateur Full Radio Licence
M0DEH,Reserved,
M0DEI,Allocated,Amateur Club Radio Licence
M0DEJ,Allocated,Amateur Full Radio Licence
M0DEK,Allocated,Amateur Full Radio Licence
M0DEL,Allocated,Amateur Full Radio Licence
M0DEM,Allocated,Amateur Full Radio Licence
M0DEN,Allocated,Amateur Full Radio Licence
M0DEO,Allocated,Amateur Full Radio Licence
M0DEP,Allocated,Amateur Full Radio Licence
M0DEQ,Allocated,Amateur Full Radio Licence
M0DER,Allocated,Amateur Full Radio Licence
M0DES,Allocated,Amateur Full Radio Licence
M0DET,Reserved,
M0DEU,Reserved,
M0DEV,Allocated,Amateur Full Radio Licence
M0DEW,Allocated,Amateur Full Radio Licence
M0DEX,Allocated,Amateur Full Radio Licence
M0DEY,Allocated,Amateur Full Radio Licence
M0DEZ,Reserved,
M0DFA,Allocated,Amateur Full Radio Licence
M0DFB,Reserved,
M0DFC,Allocated,Amateur Full Radio Licence
M0DFD,Allocated,Amateur Full Radio Licence
M0DFE,Reserved,
M0DFF,Allocated,Amateur Full Radio Licence
M0DFG,Allocated,Amateur Full Radio Licence
M0DFH,Allocated,Amateur Full Radio Licence
M0DFI,Allocated,Amateur Full Radio Licence
M0DFJ,Reserved,
M0DFK,Allocated,Amateur Full Radio Licence
M0DFL,Allocated,Amateur Full Radio Licence
M0DFM,Allocated,Amateur Full Radio Licence
M0DFN,Allocated,Amateur Full Radio Licence
M0DFO,Allocated,Amateur Full Radio Licence
M0DFP,Reserved,
M0DFQ,Allocated,Amateur Full Radio Licence
M0DFR,Reserved,Amateur Full Radio Licence
M0DFS,Allocated,Amateur Full Radio Licence
M0DFT,Allocated,Amateur Full Radio Licence
M0DFU,Allocated,Amateur Full Radio Licence
M0DFV,Allocated,Amateur Full Radio Licence
M0DFW,Allocated,Amateur Full Radio Licence
M0DFX,Allocated,Amateur Full Radio Licence
M0DFY,Allocated,Amateur Full Radio Licence
M0DFZ,Allocated,Amateur Full Radio Licence
M0DGA,Allocated,Amateur Full Radio Licence
M0DGB,Allocated,Amateur Full Radio Licence
M0DGC,Reserved,
M0DGD,Allocated,Amateur Full Radio Licence
M0DGE,Reserved,
M0DGF,Allocated,Amateur Full Radio Licence
M0DGG,Allocated,Amateur Full Radio Licence
M0DGH,Reserved,
M0DGI,Allocated,Amateur Full Radio Licence
M0DGJ,Allocated,Amateur Full Radio Licence
M0DGK,Allocated,Amateur Full Radio Licence
M0DGL,Allocated,Amateur Full Radio Licence
M0DGM,Reserved,
M0DGN,Reserved,
M0DGO,Reserved,
M0DGP,Allocated,Amateur Full Radio Licence
M0DGQ,Allocated,Amateur Full Radio Licence
M0DGR,Allocated,Amateur Club Radio Licence
M0DGS,Reserved,Amateur Full Radio Licence
M0DGT,Allocated,Amateur Full Radio Licence
M0DGU,Allocated,Amateur Full Radio Licence
M0DGV,Reserved,
M0DGW,Allocated,Amateur Full Radio Licence
M0DGX,Allocated,Amateur Full Radio Licence
M0DGY,Allocated,Amateur Full Radio Licence
M0DGZ,Allocated,Amateur Full Radio Licence
M0DHA,Reserved,
M0DHB,Reserved,
M0DHC,Reserved,Amateur Full Radio Licence
M0DHD,Allocated,Amateur Full Radio Licence
M0DHE,Allocated,Amateur Full Radio Licence
M0DHF,Allocated,Amateur Full Radio Licence
M0DHG,Allocated,Amateur Full Radio Licence
M0DHH,Allocated,Amateur Full Radio Licence
M0DHI,Allocated,Amateur Full Radio Licence
M0DHJ,Allocated,Amateur Full Radio Licence
M0DHK,Reserved,
M0DHL,Allocated,Amateur Full Radio Licence
M0DHM,Allocated,Amateur Full Radio Licence
M0DHN,Allocated,Amateur Full Radio Licence
M0DHO,Allocated,Amateur Full Radio Licence
M0DHP,Allocated,Amateur Full Radio Licence
M0DHQ,Allocated,Amateur Full Radio Licence
M0DHR,Allocated,Amateur Full Radio Licence
M0DHS,Reserved,Amateur Full Radio Licence
M0DHT,Reserved,Amateur Full Radio Licence
M0DHU,Allocated,Amateur Full Radio Licence
M0DHV,Reserved,Amateur Full Radio Licence
M0DHW,Reserved,
M0DHX,Allocated,Amateur Full Radio Licence
M0DHY,Allocated,Amateur Full Radio Licence
M0DHZ,Allocated,Amateur Full Radio Licence
M0DIA,Allocated,Amateur Full Radio Licence
M0DIB,Reserved,Amateur Full Radio Licence
M0DIC,Forbidden,
M0DID,Allocated,Amateur Club Radio Licence
M0DIE,Forbidden,
M0DIF,Allocated,Amateur Full Radio Licence
M0DIG,Allocated,Amateur Full Radio Licence
M0DIH,Allocated,Amateur Full Radio Licence
M0DII,Reserved,Amateur Full Radio Licence
M0DIJ,Allocated,Amateur Full Radio Licence
M0DIK,Forbidden,
M0DIL,Allocated,Amateur Full Radio Licence
M0DIM,Reserved,Amateur Full Radio Licence
M0DIN,Allocated,Amateur Full Radio Licence
M0DIO,Reserved,Amateur Full Radio Licence
M0DIP,Allocated,Amateur Full Radio Licence
M0DIQ,Allocated,Amateur Full Radio Licence
M0DIR,Allocated,Amateur Full Radio Licence
M0DIS,Allocated,Amateur Full Radio Licence
M0DIT,Allocated,Amateur Full Radio Licence
M0DIU,Allocated,Amateur Full Radio Licence
M0DIV,Reserved,Amateur Full Radio Licence
M0DIW,Allocated,Amateur Full Radio Licence
M0DIX,Reserved,
M0DIY,Allocated,Amateur Full Radio Licence
M0DIZ,Allocated,Amateur Full Radio Licence
M0DJA,Allocated,Amateur Full Radio Licence
M0DJB,Allocated,Amateur Full Radio Licence
M0DJC,Reserved,Amateur Full Radio Licence
M0DJD,Allocated,Amateur Full Radio Licence
M0DJE,Allocated,Amateur Full Radio Licence
M0DJF,Allocated,Amateur Full Radio Licence
M0DJG,Reserved,Amateur Full Radio Licence
M0DJH,Allocated,Amateur Full Radio Licence
M0DJI,Allocated,Amateur Full Radio Licence
M0DJJ,Allocated,Amateur Full Radio Licence
M0DJK,Allocated,Amateur Full Radio Licence
M0DJL,Reserved,
M0DJM,Reserved,
M0DJN,Allocated,Amateur Full Radio Licence
M0DJO,Reserved,Amateur Full Radio Licence
M0DJP,Allocated,Amateur Full Radio Licence
M0DJQ,Allocated,Amateur Full Radio Licence
M0DJR,Reserved,Amateur Full Radio Licence
M0DJS,Allocated,Amateur Full Radio Licence
M0DJT,Allocated,Amateur Full Radio Licence
M0DJU,Allocated,Amateur Full Radio Licence
M0DJV,Allocated,Amateur Full Radio Licence
M0DJW,Allocated,Amateur Full Radio Licence
M0DJX,Reserved,Amateur Full Radio Licence
M0DJY,Allocated,Amateur Full Radio Licence
M0DJZ,Allocated,Amateur Full Radio Licence
M0DKA,Allocated,Amateur Full Radio Licence
M0DKB,Reserved,
M0DKC,Reserved,
M0DKD,Allocated,Amateur Full Radio Licence
M0DKE,Allocated,Amateur Full Radio Licence
M0DKF,Reserved,Amateur Full Radio Licence
M0DKG,Reserved,Amateur Full Radio Licence
M0DKH,Allocated,Amateur Full Radio Licence
M0DKI,Allocated,Amateur Full Radio Licence
M0DKJ,Allocated,Amateur Full Radio Licence
M0DKK,Allocated,Amateur Full Radio Licence
M0DKL,Allocated,Amateur Full Radio Licence
M0DKM,Reserved,
M0DKN,Allocated,Amateur Full Radio Licence
M0DKO,Allocated,Amateur Full Radio Licence
M0DKP,Allocated,Amateur Full Radio Licence
M0DKQ,Allocated,Amateur Full Radio Licence
M0DKR,Allocated,Amateur Full Radio Licence
M0DKS,Allocated,Amateur Full Radio Licence
M0DKT,Allocated,Amateur Full Radio Licence
M0DKU,Allocated,Amateur Full Radio Licence
M0DKV,Allocated,Amateur Full Radio Licence
M0DKW,Allocated,Amateur Full Radio Licence
M0DKX,Allocated,Amateur Full Radio Licence
M0DKY,Reserved,Amateur Full Radio Licence
M0DKZ,Allocated,Amateur Full Radio Licence
M0DLA,Reserved,
M0DLB,Allocated,Amateur Full Radio Licence
M0DLC,Allocated,Amateur Full Radio Licence
M0DLD,Allocated,Amateur Full Radio Licence
M0DLE,Allocated,Amateur Full Radio Licence
M0DLF,Reserved,
M0DLG,Allocated,Amateur Full Radio Licence
M0DLH,Allocated,Amateur Full Radio Licence
M0DLI,Allocated,Amateur Club Radio Licence
M0DLJ,Allocated,Amateur Full Radio Licence
M0DLK,Allocated,Amateur Full Radio Licence
M0DLL,Allocated,Amateur Full Radio Licence
M0DLM,Allocated,Amateur Full Radio Licence
M0DLN,Reserved,
M0DLO,Reserved,Amateur Full Radio Licence
M0DLP,Allocated,Amateur Full Radio Licence
M0DLQ,Reserved,
M0DLR,Allocated,Amateur Full Radio Licence
M0DLS,Reserved,Amateur Full Radio Licence
M0DLT,Allocated,Amateur Full Radio Licence
M0DLU,Reserved,Amateur Full Radio Licence
M0DLV,Allocated,Amateur Full Radio Licence
M0DLW,Allocated,Amateur Full Radio Licence
M0DLX,Allocated,Amateur Full Radio Licence
M0DLY,Allocated,Amateur Full Radio Licence
M0DLZ,Allocated,Amateur Full Radio Licence
M0DMA,Allocated,Amateur Full Radio Licence
M0DMB,Allocated,Amateur Full Radio Licence
M0DMC,Allocated,Amateur Full Radio Licence
M0DMD,Allocated,Amateur Full Radio Licence
M0DME,Allocated,Amateur Full Radio Licence
M0DMF,Allocated,Amateur Full Radio Licence
M0DMG,Allocated,Amateur Full Radio Licence
M0DMH,Allocated,Amateur Full Radio Licence
M0DMI,Allocated,Amateur Full Radio Licence
M0DMJ,Allocated,Amateur Full Radio Licence
M0DMK,Allocated,Amateur Full Radio Licence
M0DML,Allocated,Amateur Full Radio Licence
M0DMM,Allocated,Amateur Full Radio Licence
M0DMN,Reserved,Amateur Full Radio Licence
M0DMO,Reserved,Amateur Full Radio Licence
M0DMP,Allocated,Amateur Full Radio Licence
M0DMQ,Allocated,Amateur Full Radio Licence
M0DMR,Allocated,Amateur Full Radio Licence
M0DMS,Allocated,Amateur Full Radio Licence
M0DMT,Allocated,Amateur Full Radio Licence
M0DMU,Allocated,Amateur Full Radio Licence
M0DMV,Allocated,Amateur Full Radio Licence
M0DMW,Allocated,Amateur Full Radio Licence
M0DMX,Allocated,Amateur Full Radio Licence
M0DMY,Allocated,Amateur Full Radio Licence
M0DMZ,Allocated,Amateur Full Radio Licence
M0DNA,Allocated,Amateur Full Radio Licence
M0DNB,Allocated,Amateur Full Radio Licence
M0DNC,Allocated,Amateur Full Radio Licence
M0DND,Allocated,Amateur Full Radio Licence
M0DNE,Allocated,Amateur Full Radio Licence
M0DNF,Allocated,Amateur Full Radio Licence
M0DNG,Allocated,Amateur Full Radio Licence
M0DNH,Allocated,Amateur Full Radio Licence
M0DNI,Allocated,Amateur Full Radio Licence
M0DNJ,Allocated,Amateur Full Radio Licence
M0DNK,Allocated,Amateur Full Radio Licence
M0DNL,Reserved,
M0DNM,Allocated,Amateur Full Radio Licence
M0DNN,Allocated,Amateur Full Radio Licence
M0DNO,Allocated,Amateur Full Radio Licence
M0DNP,Allocated,Amateur Full Radio Licence
M0DNQ,Allocated,Amateur Full Radio Licence
M0DNR,Allocated,Amateur Full Radio Licence
M0DNS,Allocated,Amateur Full Radio Licence
M0DNT,Allocated,Amateur Full Radio Licence
M0DNU,Allocated,Amateur Full Radio Licence
M0DNV,Allocated,Amateur Full Radio Licence
M0DNW,Allocated,Amateur Full Radio Licence
M0DNX,Allocated,Amateur Full Radio Licence
M0DNY,Allocated,Amateur Full Radio Licence
M0DNZ,Allocated,Amateur Full Radio Licence
M0DOA,Allocated,Amateur Full Radio Licence
M0DOB,Allocated,Amateur Full Radio Licence
M0DOC,Allocated,Amateur Full Radio Licence
M0DOD,Allocated,Amateur Full Radio Licence
M0DOE,Allocated,Amateur Full Radio Licence
M0DOF,Allocated,Amateur Full Radio Licence
M0DOG,Allocated,Amateur Full Radio Licence
M0DOH,Allocated,Amateur Full Radio Licence
M0DOI,Allocated,Amateur Full Radio Licence
M0DOJ,Allocated,Amateur Full Radio Licence
M0DOK,Allocated,Amateur Full Radio Licence
M0DOL,Allocated,Amateur Full Radio Licence
M0DOM,Allocated,Amateur Full Radio Licence
M0DON,Allocated,Amateur Club Radio Licence
M0DOO,Reserved,Amateur Full Radio Licence
M0DOP,Allocated,Amateur Full Radio Licence
M0DOQ,Allocated,Amateur Full Radio Licence
M0DOR,Allocated,Amateur Full Radio Licence
M0DOS,Allocated,Amateur Full Radio Licence
M0DOT,Allocated,Amateur Full Radio Licence
M0DOU,Allocated,Amateur Full Radio Licence
M0DOV,Allocated,Amateur Full Radio Licence
M0DOW,Allocated,Amateur Full Radio Licence
M0DOX,Reserved,Amateur Full Radio Licence
M0DOY,Allocated,Amateur Full Radio Licence
M0DOZ,Allocated,Amateur Club Radio Licence
M0DPA,Allocated,Amateur Full Radio Licence
M0DPB,Allocated,Amateur Full Radio Licence
M0DPC,Allocated,Amateur Full Radio Licence
M0DPD,Allocated,Amateur Full Radio Licence
M0DPE,Allocated,Amateur Full Radio Licence
M0DPF,Allocated,Amateur Full Radio Licence
M0DPG,Allocated,Amateur Full Radio Licence
M0DPH,Allocated,Amateur Full Radio Licence
M0DPI,Reserved,Amateur Full Radio Licence
M0DPJ,Allocated,Amateur Full Radio Licence
M0DPK,Reserved,
M0DPL,Reserved,Amateur Full Radio Licence
M0DPM,Allocated,Amateur Full Radio Licence
M0DPN,Allocated,Amateur Full Radio Licence
M0DPO,Allocated,Amateur Full Radio Licence
M0DPP,Allocated,Amateur Full Radio Licence
M0DPQ,Allocated,Amateur Full Radio Licence
M0DPR,Allocated,Amateur Full Radio Licence
M0DPS,Allocated,Amateur Full Radio Licence
M0DPT,Reserved,
M0DPU,Allocated,Amateur Full Radio Licence
M0DPV,Allocated,Amateur Full Radio Licence
M0DPW,Allocated,Amateur Full Radio Licence
M0DPX,Allocated,Amateur Full Radio Licence
M0DPY,Allocated,Amateur Full Radio Licence
M0DPZ,Allocated,Amateur Full Radio Licence
M0DQA,Reserved,Amateur Full Radio Licence
M0DQB,Allocated,Amateur Full Radio Licence
M0DQC,Reserved,
M0DQD,Reserved,
M0DQE,Allocated,Amateur Full Radio Licence
M0DQF,Reserved,
M0DQG,Reserved,Amateur Full Radio Licence
M0DQH,Allocated,Amateur Full Radio Licence
M0DQI,Reserved,
M0DQJ,Allocated,Amateur Full Radio Licence
M0DQK,Allocated,Amateur Full Radio Licence
M0DQL,Allocated,Amateur Full Radio Licence
M0DQM,Allocated,Amateur Full Radio Licence
M0DQN,Allocated,Amateur Full Radio Licence
M0DQO,Allocated,Amateur Full Radio Licence
M0DQP,Allocated,Amateur Full Radio Licence
M0DQQ,Reserved,Amateur Club Radio Licence
M0DQR,Allocated,Amateur Full Radio Licence
M0DQS,Allocated,Amateur Full Radio Licence
M0DQT,Allocated,Amateur Full Radio Licence
M0DQU,Reserved,Amateur Full Radio Licence
M0DQV,Allocated,Amateur Full Radio Licence
M0DQW,Allocated,Amateur Full Radio Licence
M0DQX,Allocated,Amateur Full Radio Licence
M0DQY,Allocated,Amateur Full Radio Licence
M0DQZ,Allocated,Amateur Full Radio Licence
M0DRA,Allocated,Amateur Full Radio Licence
M0DRB,Allocated,Amateur Full Radio Licence
M0DRC,Allocated,Amateur Full Radio Licence
M0DRD,Reserved,Amateur Full Radio Licence
M0DRE,Allocated,Amateur Full Radio Licence
M0DRF,Allocated,Amateur Full Radio Licence
M0DRG,Allocated,Amateur Full Radio Licence
M0DRH,Allocated,Amateur Full Radio Licence
M0DRI,Allocated,Amateur Full Radio Licence
M0DRJ,Reserved,
M0DRK,Allocated,Amateur Full Radio Licence
M0DRL,Allocated,Amateur Full Radio Licence
M0DRM,Allocated,Amateur Club Radio Licence
M0DRN,Allocated,Amateur Full Radio Licence
M0DRO,Allocated,Amateur Full Radio Licence
M0DRP,Allocated,Amateur Full Radio Licence
M0DRQ,Allocated,Amateur Full Radio Licence
M0DRR,Reserved,
M0DRS,Allocated,Amateur Full Radio Licence
M0DRT,Allocated,Amateur Full Radio Licence
M0DRU,Allocated,Amateur Full Radio Licence
M0DRV,Allocated,Amateur Full Radio Licence
M0DRW,Allocated,Amateur Full Radio Licence
M0DRX,Allocated,Amateur Full Radio Licence
M0DRY,Reserved,Amateur Full Radio Licence
M0DRZ,Reserved,Amateur Club Radio Licence
M0DSA,Reserved,Amateur Full Radio Licence
M0DSB,Allocated,Amateur Full Radio Licence
M0DSC,Allocated,Amateur Full Radio Licence
M0DSD,Allocated,Amateur Full Radio Licence
M0DSE,Reserved,Amateur Full Radio Licence
M0DSF,Allocated,Amateur Full Radio Licence
M0DSG,Reserved,
M0DSH,Allocated,Amateur Full Radio Licence
M0DSI,Allocated,Amateur Full Radio Licence
M0DSJ,Allocated,Amateur Full Radio Licence
M0DSK,Allocated,Amateur Full Radio Licence
M0DSL,Allocated,Amateur Full Radio Licence
M0DSM,Allocated,Amateur Full Radio Licence
M0DSN,Allocated,Amateur Full Radio Licence
M0DSO,Allocated,Amateur Full Radio Licence
M0DSP,Reserved,
M0DSQ,Allocated,Amateur Full Radio Licence
M0DSR,Allocated,Amateur Full Radio Licence
M0DSS,Allocated,Amateur Full Radio Licence
M0DST,Allocated,Amateur Full Radio Licence
M0DSU,Allocated,Amateur Full Radio Licence
M0DSV,Allocated,Amateur Full Radio Licence
M0DSW,Allocated,Amateur Full Radio Licence
M0DSX,Allocated,Amateur Full Radio Licence
M0DSY,Allocated,Amateur Full Radio Licence
M0DSZ,Allocated,Amateur Full Radio Licence
M0DTA,Allocated,Amateur Full Radio Licence
M0DTB,Allocated,Amateur Full Radio Licence
M0DTC,Allocated,Amateur Full Radio Licence
M0DTD,Allocated,Amateur Full Radio Licence
M0DTE,Reserved,Amateur Full Radio Licence
M0DTF,Reserved,
M0DTG,Allocated,Amateur Full Radio Licence
M0DTH,Allocated,Amateur Full Radio Licence
M0DTI,Allocated,Amateur Full Radio Licence
M0DTJ,Allocated,Amateur Full Radio Licence
M0DTK,Allocated,Amateur Full Radio Licence
M0DTL,Allocated,Amateur Club Radio Licence
M0DTM,Allocated,Amateur Full Radio Licence
M0DTN,Reserved,Amateur Full Radio Licence
M0DTO,Reserved,
M0DTP,Allocated,Amateur Full Radio Licence
M0DTQ,Allocated,Amateur Club Radio Licence
M0DTR,Allocated,Amateur Full Radio Licence
M0DTS,Allocated,Amateur Full Radio Licence
M0DTT,Allocated,Amateur Full Radio Licence
M0DTU,Allocated,Amateur Full Radio Licence
M0DTV,Allocated,Amateur Full Radio Licence
M0DTW,Allocated,Amateur Full Radio Licence
M0DTX,Allocated,Amateur Full Radio Licence
M0DTY,Reserved,
M0DTZ,Reserved,Amateur Full Radio Licence
M0DUA,Reserved,Amateur Full Radio Licence
M0DUB,Reserved,
M0DUC,Allocated,Amateur Full Radio Licence
M0DUD,Reserved,Amateur Full Radio Licence
M0DUE,Allocated,Amateur Full Radio Licence
M0DUF,Allocated,Amateur Full Radio Licence
M0DUG,Allocated,Amateur Full Radio Licence
M0DUH,Allocated,Amateur Full Radio Licence
M0DUI,Allocated,Amateur Full Radio Licence
M0DUJ,Allocated,Amateur Full Radio Licence
M0DUK,Allocated,Amateur Full Radio Licence
M0DUL,Allocated,Amateur Full Radio Licence
M0DUM,Reserved,
M0DUN,Allocated,Amateur Full Radio Licence
M0DUO,Reserved,Amateur Full Radio Licence
M0DUP,Allocated,Amateur Full Radio Licence
M0DUQ,Allocated,Amateur Full Radio Licence
M0DUR,Allocated,Amateur Full Radio Licence
M0DUS,Allocated,Amateur Full Radio Licence
M0DUT,Allocated,Amateur Full Radio Licence
M0DUU,Allocated,Amateur Full Radio Licence
M0DUV,Allocated,Amateur Full Radio Licence
M0DUW,Allocated,Amateur Full Radio Licence
M0DUX,Reserved,Amateur Full Radio Licence
M0DUY,Allocated,Amateur Full Radio Licence
M0DUZ,Allocated,Amateur Full Radio Licence
M0DVA,Allocated,Amateur Full Radio Licence
M0DVB,Allocated,Amateur Full Radio Licence
M0DVC,Allocated,Amateur Full Radio Licence
M0DVD,Allocated,Amateur Full Radio Licence
M0DVE,Allocated,Amateur Full Radio Licence
M0DVF,Allocated,Amateur Full Radio Licence
M0DVG,Allocated,Amateur Full Radio Licence
M0DVH,Allocated,Amateur Full Radio Licence
M0DVI,Reserved,
M0DVJ,Reserved,
M0DVK,Allocated,Amateur Full Radio Licence
M0DVL,Reserved,Amateur Full Radio Licence
M0DVM,Allocated,Amateur Full Radio Licence
M0DVN,Reserved,Amateur Full Radio Licence
M0DVO,Allocated,Amateur Full Radio Licence
M0DVP,Allocated,Amateur Full Radio Licence
M0DVQ,Allocated,Amateur Full Radio Licence
M0DVR,Allocated,Amateur Full Radio Licence
M0DVS,Allocated,Amateur Full Radio Licence
M0DVT,Allocated,Amateur Full Radio Licence
M0DVU,Allocated,Amateur Full Radio Licence
M0DVV,Allocated,Amateur Full Radio Licence
M0DVW,Allocated,Amateur Full Radio Licence
M0DVX,Reserved,
M0DVY,Allocated,Amateur Full Radio Licence
M0DVZ,Allocated,Amateur Full Radio Licence
M0DWA,Allocated,Amateur Full Radio Licence
M0DWB,Allocated,Amateur Full Radio Licence
M0DWC,Allocated,Amateur Full Radio Licence
M0DWD,Allocated,Amateur Full Radio Licence
M0DWE,Allocated,Amateur Full Radio Licence
M0DWF,Allocated,Amateur Full Radio Licence
M0DWG,Allocated,Amateur Full Radio Licence
M0DWH,Reserved,Amateur Full Radio Licence
M0DWI,Reserved,Amateur Full Radio Licence
M0DWJ,Allocated,Amateur Full Radio Licence
M0DWK,Allocated,Amateur Full Radio Licence
M0DWL,Reserved,Amateur Full Radio Licence
M0DWM,Allocated,Amateur Full Radio Licence
M0DWN,Allocated,Amateur Full Radio Licence
M0DWO,Allocated,Amateur Full Radio Licence
M0DWP,Allocated,Amateur Full Radio Licence
M0DWQ,Allocated,Amateur Full Radio Licence
M0DWR,Allocated,Amateur Full Radio Licence
M0DWS,Allocated,Amateur Full Radio Licence
M0DWT,Allocated,Amateur Full Radio Licence
M0DWU,Allocated,Amateur Full Radio Licence
M0DWV,Allocated,Amateur Full Radio Licence
M0DWW,Allocated,Amateur Full Radio Licence
M0DWX,Allocated,Amateur Full Radio Licence
M0DWY,Allocated,Amateur Full Radio Licence
M0DWZ,Allocated,Amateur Full Radio Licence
M0DXA,Reserved,Amateur Club Radio Licence
M0DXB,Allocated,Amateur Full Radio Licence
M0DXC,Allocated,Amateur Full Radio Licence
M0DXD,Allocated,Amateur Full Radio Licence
M0DXE,Allocated,Amateur Full Radio Licence
M0DXF,Allocated,Amateur Full Radio Licence
M0DXG,Reserved,
M0DXH,Allocated,Amateur Full Radio Licence
M0DXI,Reserved,Amateur Full Radio Licence
M0DXJ,Allocated,Amateur Full Radio Licence
M0DXK,Allocated,Amateur Club Radio Licence
M0DXL,Allocated,Amateur Full Radio Licence
M0DXM,Allocated,Amateur Full Radio Licence
M0DXN,Allocated,Amateur Full Radio Licence
M0DXO,Allocated,Amateur Full Radio Licence
M0DXP,Allocated,Amateur Full Radio Licence
M0DXQ,Allocated,Amateur Full Radio Licence
M0DXR,Allocated,Amateur Full Radio Licence
M0DXS,Allocated,Amateur Full Radio Licence
M0DXT,Allocated,Amateur Full Radio Licence
M0DXU,Allocated,Amateur Full Radio Licence
M0DXV,Allocated,Amateur Full Radio Licence
M0DXW,Allocated,Amateur Full Radio Licence
M0DXX,Allocated,Amateur Full Radio Licence
M0DXY,Allocated,Amateur Full Radio Licence
M0DXZ,Allocated,Amateur Full Radio Licence
M0DYA,Allocated,Amateur Full Radio Licence
M0DYB,Allocated,Amateur Full Radio Licence
M0DYC,Reserved,Amateur Full Radio Licence
M0DYD,Allocated,Amateur Full Radio Licence
M0DYE,Allocated,Amateur Full Radio Licence
M0DYF,Allocated,Amateur Full Radio Licence
M0DYG,Allocated,Amateur Full Radio Licence
M0DYH,Allocated,Amateur Full Radio Licence
M0DYI,Allocated,Amateur Full Radio Licence
M0DYJ,Allocated,Amateur Full Radio Licence
M0DYK,Allocated,Amateur Full Radio Licence
M0DYL,Allocated,Amateur Full Radio Licence
M0DYM,Allocated,Amateur Full Radio Licence
M0DYN,Allocated,Amateur Full Radio Licence
