Country,Current Series,Reference,Value,Type,Product,Status,Allocated Flag
M,6,OKF,M6OKF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OKG,M6OKG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OKL,M6OKL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OKN,M6OKN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OKP,M6OKP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OKQ,M6OKQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OKT,M6OKT,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OKU,M6OKU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OKV,M6OKV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OKW,M6OKW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OKX,M6OKX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OKY,M6OKY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OKZ,M6OKZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLB,M6OLB,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLC,M6OLC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLG,M6OLG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLH,M6OLH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLJ,M6OLJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLK,M6OLK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLM,M6OLM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLN,M6OLN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLP,M6OLP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLQ,M6OLQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLR,M6OLR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLT,M6OLT,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLU,M6OLU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLV,M6OLV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLW,M6OLW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLX,M6OLX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OLZ,M6OLZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OME,M6OME,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OMF,M6OMF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OMH,M6OMH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OMJ,M6OMJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OMK,M6OMK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OML,M6OML,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OMM,M6OMM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OMP,M6OMP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OMQ,M6OMQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OMU,M6OMU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OMW,M6OMW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OMX,M6OMX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OMY,M6OMY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ONA,M6ONA,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ONB,M6ONB,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ONC,M6ONC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ONF,M6ONF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ONH,M6ONH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ONJ,M6ONJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ONM,M6ONM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ONN,M6ONN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ONP,M6ONP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ONQ,M6ONQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ONS,M6ONS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ONT,M6ONT,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ONU,M6ONU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ONV,M6ONV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ONW,M6ONW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OOA,M6OOA,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OOE,M6OOE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OOF,M6OOF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OOH,M6OOH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OOI,M6OOI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OOL,M6OOL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OOQ,M6OOQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OOR,M6OOR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OOT,M6OOT,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OOU,M6OOU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OOV,M6OOV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OOY,M6OOY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPB,M6OPB,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPE,M6OPE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPF,M6OPF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPG,M6OPG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPH,M6OPH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPI,M6OPI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPJ,M6OPJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPK,M6OPK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPN,M6OPN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPP,M6OPP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPQ,M6OPQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPU,M6OPU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPV,M6OPV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPW,M6OPW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPX,M6OPX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPY,M6OPY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OPZ,M6OPZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQA,M6OQA,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQB,M6OQB,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQC,M6OQC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQD,M6OQD,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQE,M6OQE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQF,M6OQF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQG,M6OQG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQH,M6OQH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQI,M6OQI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQJ,M6OQJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQK,M6OQK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQL,M6OQL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQM,M6OQM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQN,M6OQN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQO,M6OQO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQP,M6OQP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQQ,M6OQQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQR,M6OQR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQS,M6OQS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQT,M6OQT,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQU,M6OQU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQV,M6OQV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQW,M6OQW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQX,M6OQX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQY,M6OQY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OQZ,M6OQZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ORF,M6ORF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ORH,M6ORH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ORJ,M6ORJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ORL,M6ORL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ORQ,M6ORQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ORR,M6ORR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ORT,M6ORT,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ORU,M6ORU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ORV,M6ORV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ORX,M6ORX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ORY,M6ORY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,ORZ,M6ORZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OSD,M6OSD,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OSJ,M6OSJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OSK,M6OSK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OSM,M6OSM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OSN,M6OSN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OSP,M6OSP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OSQ,M6OSQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OSR,M6OSR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OSV,M6OSV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OSW,M6OSW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OSZ,M6OSZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OTC,M6OTC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OTD,M6OTD,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OTE,M6OTE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OTF,M6OTF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OTI,M6OTI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OTJ,M6OTJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OTK,M6OTK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OTM,M6OTM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OTN,M6OTN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OTP,M6OTP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OTQ,M6OTQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OTR,M6OTR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OTS,M6OTS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OTU,M6OTU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OTV,M6OTV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OTY,M6OTY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUA,M6OUA,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUB,M6OUB,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUC,M6OUC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUE,M6OUE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUF,M6OUF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUG,M6OUG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUH,M6OUH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUJ,M6OUJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUL,M6OUL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUM,M6OUM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUN,M6OUN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUO,M6OUO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUP,M6OUP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUQ,M6OUQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUR,M6OUR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUU,M6OUU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUV,M6OUV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUW,M6OUW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUX,M6OUX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUY,M6OUY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OUZ,M6OUZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVC,M6OVC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVD,M6OVD,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVF,M6OVF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVG,M6OVG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVH,M6OVH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVJ,M6OVJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVK,M6OVK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVL,M6OVL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVM,M6OVM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVN,M6OVN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVO,M6OVO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVP,M6OVP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVQ,M6OVQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVS,M6OVS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVT,M6OVT,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVU,M6OVU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVV,M6OVV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVW,M6OVW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVX,M6OVX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVY,M6OVY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OVZ,M6OVZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWB,M6OWB,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWC,M6OWC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWD,M6OWD,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWE,M6OWE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWF,M6OWF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWG,M6OWG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWH,M6OWH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWI,M6OWI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWJ,M6OWJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWO,M6OWO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWP,M6OWP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWQ,M6OWQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWS,M6OWS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWU,M6OWU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWV,M6OWV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWX,M6OWX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWY,M6OWY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OWZ,M6OWZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXA,M6OXA,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXC,M6OXC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXD,M6OXD,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXE,M6OXE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXG,M6OXG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXH,M6OXH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXI,M6OXI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXJ,M6OXJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXK,M6OXK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXL,M6OXL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXM,M6OXM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXN,M6OXN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXP,M6OXP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXQ,M6OXQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXR,M6OXR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXS,M6OXS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXT,M6OXT,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXU,M6OXU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXV,M6OXV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXW,M6OXW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OXZ,M6OXZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYC,M6OYC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYE,M6OYE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYG,M6OYG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYH,M6OYH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYI,M6OYI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYJ,M6OYJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYK,M6OYK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYL,M6OYL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYM,M6OYM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYN,M6OYN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYO,M6OYO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYP,M6OYP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYQ,M6OYQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYR,M6OYR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYS,M6OYS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYT,M6OYT,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYU,M6OYU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYV,M6OYV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYW,M6OYW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYX,M6OYX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYY,M6OYY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OYZ,M6OYZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZA,M6OZA,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZB,M6OZB,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZC,M6OZC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZE,M6OZE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZG,M6OZG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZH,M6OZH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZJ,M6OZJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZK,M6OZK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZL,M6OZL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZM,M6OZM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZN,M6OZN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZP,M6OZP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZQ,M6OZQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZR,M6OZR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZS,M6OZS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZU,M6OZU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZV,M6OZV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZW,M6OZW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,OZX,M6OZX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PEV,M6PEV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PFN,M6PFN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PFP,M6PFP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PFQ,M6PFQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PFS,M6PFS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PFT,M6PFT,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PFU,M6PFU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PFY,M6PFY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PFZ,M6PFZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PGE,M6PGE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PGF,M6PGF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PGI,M6PGI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PGJ,M6PGJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PGK,M6PGK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PGO,M6PGO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PGQ,M6PGQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PGS,M6PGS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PGU,M6PGU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PGV,M6PGV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PGX,M6PGX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PGY,M6PGY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PGZ,M6PGZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PHF,M6PHF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PHH,M6PHH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PHN,M6PHN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PHO,M6PHO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PHQ,M6PHQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PHU,M6PHU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PHV,M6PHV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PHZ,M6PHZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PIA,M6PIA,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PIB,M6PIB,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PID,M6PID,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PIF,M6PIF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PII,M6PII,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PIJ,M6PIJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PIO,M6PIO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PIQ,M6PIQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PIR,M6PIR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PIU,M6PIU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PIV,M6PIV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PIW,M6PIW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PIY,M6PIY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PJG,M6PJG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PJI,M6PJI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PJL,M6PJL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PJO,M6PJO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PJQ,M6PJQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PJR,M6PJR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PJU,M6PJU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PJV,M6PJV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PJX,M6PJX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PJY,M6PJY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PJZ,M6PJZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PKE,M6PKE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PKF,M6PKF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PKH,M6PKH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PKI,M6PKI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PKJ,M6PKJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PKQ,M6PKQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PKV,M6PKV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PKX,M6PKX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PLO,M6PLO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PLQ,M6PLQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PLR,M6PLR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PLS,M6PLS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PLX,M6PLX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PMO,M6PMO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PMQ,M6PMQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PMU,M6PMU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PMV,M6PMV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,PMY,M6PMY,Call Sign,Amateur Foundation Radio Licence,Available,N
