callsign,status,licence_class,suffix
M6PLI,Available,Amateur Foundation Radio Licence,PLI
M6PLO,Available,Amateur Foundation Radio Licence,PLO
M6PLQ,Available,Amateur Foundation Radio Licence,PLQ
M6PLR,Available,Amateur Foundation Radio Licence,PLR
M6PLS,Available,Amateur Foundation Radio Licence,PLS
M6PLX,Available,Amateur Foundation Radio Licence,PLX
M6PME,Available,Amateur Foundation Radio Licence,PME
M6PMI,Available,Amateur Foundation Radio Licence,PMI
M6PMO,Available,Amateur Foundation Radio Licence,PMO
M6PMQ,Available,Amateur Foundation Radio Licence,PMQ
M6PMU,Available,Amateur Foundation Radio Licence,PMU
M6PMV,Available,Amateur Foundation Radio Licence,PMV
M6PMY,Available,Amateur Foundation Radio Licence,PMY
M6PNB,Available,Amateur Foundation Radio Licence,PNB
M6PNC,Available,Amateur Foundation Radio Licence,PNC
M6PNE,Available,Amateur Foundation Radio Licence,PNE
M6PNF,Available,Amateur Foundation Radio Licence,PNF
M6PNH,Available,Amateur Foundation Radio Licence,PNH
M6PNI,Available,Amateur Foundation Radio Licence,PNI
M6PNO,Available,Amateur Foundation Radio Licence,PNO
M6PNQ,Available,Amateur Foundation Radio Licence,PNQ
M6PNR,Available,Amateur Foundation Radio Licence,PNR
M6PNU,Available,Amateur Foundation Radio Licence,PNU
M6PNV,Available,Amateur Foundation Radio Licence,PNV
M6PNX,Available,Amateur Foundation Radio Licence,PNX
M6POB,Available,Amateur Foundation Radio Licence,POB
M6POF,Available,Amateur Foundation Radio Licence,POF
M6POG,Available,Amateur Foundation Radio Licence,POG
M6POJ,Available,Amateur Foundation Radio Licence,POJ
M6POQ,Available,Amateur Foundation Radio Licence,POQ
M6POU,Available,Amateur Foundation Radio Licence,POU
M6POY,Available,Amateur Foundation Radio Licence,POY
M6PPA,Available,Amateur Foundation Radio Licence,PPA
M6PPB,Available,Amateur Foundation Radio Licence,PPB
M6PPC,Available,Amateur Foundation Radio Licence,PPC
M6PPE,Available,Amateur Foundation Radio Licence,PPE
M6PPF,Available,Amateur Foundation Radio Licence,PPF
M6PPI,Available,Amateur Foundation Radio Licence,PPI
M6PPN,Available,Amateur Foundation Radio Licence,PPN
M6PPO,Available,Amateur Foundation Radio Licence,PPO
M6PPQ,Available,Amateur Foundation Radio Licence,PPQ
M6PPU,Available,Amateur Foundation Radio Licence,PPU
M6PPX,Available,Amateur Foundation Radio Licence,PPX
M6PQA,Available,Amateur Foundation Radio Licence,PQA
M6PQB,Available,Amateur Foundation Radio Licence,PQB
M6PQC,Available,Amateur Foundation Radio Licence,PQC
M6PQD,Available,Amateur Foundation Radio Licence,PQD
M6PQE,Available,Amateur Foundation Radio Licence,PQE
M6PQG,Available,Amateur Foundation Radio Licence,PQG
M6PQH,Available,Amateur Foundation Radio Licence,PQH
M6PQI,Available,Amateur Foundation Radio Licence,PQI
M6PQJ,Available,Amateur Foundation Radio Licence,PQJ
M6PQK,Available,Amateur Foundation Radio Licence,PQK
M6PQL,Available,Amateur Foundation Radio Licence,PQL
M6PQM,Available,Amateur Foundation Radio Licence,PQM
M6PQN,Available,Amateur Foundation Radio Licence,PQN
M6PQO,Available,Amateur Foundation Radio Licence,PQO
M6PQP,Available,Amateur Foundation Radio Licence,PQP
M6PQQ,Available,Amateur Foundation Radio Licence,PQQ
M6PQR,Available,Amateur Foundation Radio Licence,PQR
M6PQS,Available,Amateur Foundation Radio Licence,PQS
M6PQT,Available,Amateur Foundation Radio Licence,PQT
M6PQU,Available,Amateur Foundation Radio Licence,PQU
M6PQV,Available,Amateur Foundation Radio Licence,PQV
M6PQW,Available,Amateur Foundation Radio Licence,PQW
M6PQX,Available,Amateur Foundation Radio Licence,PQX
M6PQZ,Available,Amateur Foundation Radio Licence,PQZ
M6PRD,Available,Amateur Foundation Radio Licence,PRD
M6PRF,Available,Amateur Foundation Radio Licence,PRF
M6PRK,Available,Amateur Foundation Radio Licence,PRK
M6PRL,Available,Amateur Foundation Radio Licence,PRL
M6PRQ,Available,Amateur Foundation Radio Licence,PRQ
M6PRU,Available,Amateur Foundation Radio Licence,PRU
M6PRY,Available,Amateur Foundation Radio Licence,PRY
M6PSF,Available,Amateur Foundation Radio Licence,PSF
M6PSL,Available,Amateur Foundation Radio Licence,PSL
M6PSQ,Available,Amateur Foundation Radio Licence,PSQ
M6PSR,Available,Amateur Foundation Radio Licence,PSR
M6PTA,Available,Amateur Foundation Radio Licence,PTA
M6PTD,Available,Amateur Foundation Radio Licence,PTD
M6PTH,Available,Amateur Foundation Radio Licence,PTH
M6PTI,Available,Amateur Foundation Radio Licence,PTI
M6PTJ,Available,Amateur Foundation Radio Licence,PTJ
M6PTK,Available,Amateur Foundation Radio Licence,PTK
M6PTL,Available,Amateur Foundation Radio Licence,PTL
M6PTQ,Available,Amateur Foundation Radio Licence,PTQ
M6PTU,Available,Amateur Foundation Radio Licence,PTU
M6PTV,Available,Amateur Foundation Radio Licence,PTV
M6PTX,Available,Amateur Foundation Radio Licence,PTX
M6PTZ,Available,Amateur Foundation Radio Licence,PTZ
M6PUA,Available,Amateur Foundation Radio Licence,PUA
M6PUE,Available,Amateur Foundation Radio Licence,PUE
M6PUH,Available,Amateur Foundation Radio Licence,PUH
M6PUI,Available,Amateur Foundation Radio Licence,PUI
M6PUJ,Available,Amateur Foundation Radio Licence,PUJ
M6PUK,Available,Amateur Foundation Radio Licence,PUK
M6PUM,Available,Amateur Foundation Radio Licence,PUM
M6PUO,Available,Amateur Foundation Radio Licence,PUO
M6PUU,Available,Amateur Foundation Radio Licence,PUU
M6PUV,Available,Amateur Foundation Radio Licence,PUV
M6PUW,Available,Amateur Foundation Radio Licence,PUW
M6PUZ,Available,Amateur Foundation Radio Licence,PUZ
M6PVA,Available,Amateur Foundation Radio Licence,PVA
M6PVB,Available,Amateur Foundation Radio Licence,PVB
M6PVD,Available,Amateur Foundation Radio Licence,PVD
M6PVE,Available,Amateur Foundation Radio Licence,PVE
M6PVF,Available,Amateur Foundation Radio Licence,PVF
M6PVG,Available,Amateur Foundation Radio Licence,PVG
M6PVH,Available,Amateur Foundation Radio Licence,PVH
M6PVI,Available,Amateur Foundation Radio Licence,PVI
M6PVJ,Available,Amateur Foundation Radio Licence,PVJ
M6PVK,Available,Amateur Foundation Radio Licence,PVK
M6PVO,Available,Amateur Foundation Radio Licence,PVO
M6PVP,Available,Amateur Foundation Radio Licence,PVP
M6PVQ,Available,Amateur Foundation Radio Licence,PVQ
M6PVR,Available,Amateur Foundation Radio Licence,PVR
M6PVS,Available,Amateur Foundation Radio Licence,PVS
M6PVT,Available,Amateur Foundation Radio Licence,PVT
M6PVU,Available,Amateur Foundation Radio Licence,PVU
M6PVW,Available,Amateur Foundation Radio Licence,PVW
M6PVY,Available,Amateur Foundation Radio Licence,PVY
M6PVZ,Available,Amateur Foundation Radio Licence,PVZ
M6PWE,Available,Amateur Foundation Radio Licence,PWE
M6PWF,Available,Amateur Foundation Radio Licence,PWF
M6PWQ,Available,Amateur Foundation Radio Licence,PWQ
M6PWU,Available,Amateur Foundation Radio Licence,PWU
M6PWV,Available,Amateur Foundation Radio Licence,PWV
M6PWX,Available,Amateur Foundation Radio Licence,PWX
M6PWZ,Available,Amateur Foundation Radio Licence,PWZ
M6PXA,Available,Amateur Foundation Radio Licence,PXA
M6PXC,Available,Amateur Foundation Radio Licence,PXC
M6PXE,Available,Amateur Foundation Radio Licence,PXE
M6PXH,Available,Amateur Foundation Radio Licence,PXH
M6PXI,Available,Amateur Foundation Radio Licence,PXI
M6PXJ,Available,Amateur Foundation Radio Licence,PXJ
M6PXM,Available,Amateur Foundation Radio Licence,PXM
M6PXN,Available,Amateur Foundation Radio Licence,PXN
M6PXO,Available,Amateur Foundation Radio Licence,PXO
M6PXQ,Available,Amateur Foundation Radio Licence,PXQ
M6PXR,Available,Amateur Foundation Radio Licence,PXR
M6PXT,Available,Amateur Foundation Radio Licence,PXT
M6PXU,Available,Amateur Foundation Radio Licence,PXU
M6PXV,Available,Amateur Foundation Radio Licence,PXV
M6PXW,Available,Amateur Foundation Radio Licence,PXW
M6PXX,Available,Amateur Foundation Radio Licence,PXX
M6PXZ,Available,Amateur Foundation Radio Licence,PXZ
M6PYA,Available,Amateur Foundation Radio Licence,PYA
M6PYB,Available,Amateur Foundation Radio Licence,PYB
M6PYC,Available,Amateur Foundation Radio Licence,PYC
M6PYI,Available,Amateur Foundation Radio Licence,PYI
M6PYJ,Available,Amateur Foundation Radio Licence,PYJ
M6PYK,Available,Amateur Foundation Radio Licence,PYK
M6PYL,Available,Amateur Foundation Radio Licence,PYL
M6PYM,Available,Amateur Foundation Radio Licence,PYM
M6PYO,Available,Amateur Foundation Radio Licence,PYO
M6PYP,Available,Amateur Foundation Radio Licence,PYP
M6PYQ,Available,Amateur Foundation Radio Licence,PYQ
M6PYS,Available,Amateur Foundation Radio Licence,PYS
M6PYV,Available,Amateur Foundation Radio Licence,PYV
M6PYW,Available,Amateur Foundation Radio Licence,PYW
M6PYY,Available,Amateur Foundation Radio Licence,PYY
M6PYZ,Available,Amateur Foundation Radio Licence,PYZ
M6PZC,Available,Amateur Foundation Radio Licence,PZC
M6PZD,Available,Amateur Foundation Radio Licence,PZD
M6PZE,Available,Amateur Foundation Radio Licence,PZE
M6PZF,Available,Amateur Foundation Radio Licence,PZF
M6PZG,Available,Amateur Foundation Radio Licence,PZG
M6PZH,Available,Amateur Foundation Radio Licence,PZH
M6PZI,Available,Amateur Foundation Radio Licence,PZI
M6PZJ,Available,Amateur Foundation Radio Licence,PZJ
M6PZK,Available,Amateur Foundation Radio Licence,PZK
M6PZL,Available,Amateur Foundation Radio Licence,PZL
M6PZM,Available,Amateur Foundation Radio Licence,PZM
M6PZN,Available,Amateur Foundation Radio Licence,PZN
M6PZO,Available,Amateur Foundation Radio Licence,PZO
M6PZQ,Available,Amateur Foundation Radio Licence,PZQ
M6PZR,Available,Amateur Foundation Radio Licence,PZR
M6PZS,Available,Amateur Foundation Radio Licence,PZS
M6PZT,Available,Amateur Foundation Radio Licence,PZT
M6PZU,Available,Amateur Foundation Radio Licence,PZU
M6PZV,Available,Amateur Foundation Radio Licence,PZV
M6PZX,Available,Amateur Foundation Radio Licence,PZX
M6RHU,Available,Amateur Foundation Radio Licence,RHU
M6RHV,Available,Amateur Foundation Radio Licence,RHV
M6RIJ,Available,Amateur Foundation Radio Licence,RIJ
M6RIL,Available,Amateur Foundation Radio Licence,RIL
M6RIN,Available,Amateur Foundation Radio Licence,RIN
M6RIQ,Available,Amateur Foundation Radio Licence,RIQ
M6RIU,Available,Amateur Foundation Radio Licence,RIU
M6RIY,Available,Amateur Foundation Radio Licence,RIY
M6RIZ,Available,Amateur Foundation Radio Licence,RIZ
M6RJF,Available,Amateur Foundation Radio Licence,RJF
M6RJQ,Available,Amateur Foundation Radio Licence,RJQ
M6RJV,Available,Amateur Foundation Radio Licence,RJV
M6RJX,Available,Amateur Foundation Radio Licence,RJX
M6RJY,Available,Amateur Foundation Radio Licence,RJY
M6RKF,Available,Amateur Foundation Radio Licence,RKF
M6RKJ,Available,Amateur Foundation Radio Licence,RKJ
M6RKK,Available,Amateur Foundation Radio Licence,RKK
M6RKQ,Available,Amateur Foundation Radio Licence,RKQ
M6RKU,Available,Amateur Foundation Radio Licence,RKU
M6RLI,Available,Amateur Foundation Radio Licence,RLI
M6RLN,Available,Amateur Foundation Radio Licence,RLN
M6RLO,Available,Amateur Foundation Radio Licence,RLO
M6RLQ,Available,Amateur Foundation Radio Licence,RLQ
M6RLR,Available,Amateur Foundation Radio Licence,RLR
M6RLU,Available,Amateur Foundation Radio Licence,RLU
M6RLZ,Available,Amateur Foundation Radio Licence,RLZ
M6RMQ,Available,Amateur Foundation Radio Licence,RMQ
M6RMU,Available,Amateur Foundation Radio Licence,RMU
M6RNB,Available,Amateur Foundation Radio Licence,RNB
M6RNH,Available,Amateur Foundation Radio Licence,RNH
M6RNJ,Available,Amateur Foundation Radio Licence,RNJ
M6RNL,Available,Amateur Foundation Radio Licence,RNL
M6RNM,Available,Amateur Foundation Radio Licence,RNM
M6RNQ,Available,Amateur Foundation Radio Licence,RNQ
M6RNT,Available,Amateur Foundation Radio Licence,RNT
M6RNV,Available,Amateur Foundation Radio Licence,RNV
M6RNW,Available,Amateur Foundation Radio Licence,RNW
M6RNX,Available,Amateur Foundation Radio Licence,RNX
M6RNY,Available,Amateur Foundation Radio Licence,RNY
M6RNZ,Available,Amateur Foundation Radio Licence,RNZ
M6ROA,Available,Amateur Foundation Radio Licence,ROA
M6ROI,Available,Amateur Foundation Radio Licence,ROI
M6ROJ,Available,Amateur Foundation Radio Licence,ROJ
M6ROQ,Available,Amateur Foundation Radio Licence,ROQ
M6RPE,Available,Amateur Foundation Radio Licence,RPE
M6RPN,Available,Amateur Foundation Radio Licence,RPN
M6RPP,Available,Amateur Foundation Radio Licence,RPP
M6RPQ,Available,Amateur Foundation Radio Licence,RPQ
M6RPS,Available,Amateur Foundation Radio Licence,RPS
M6RPU,Available,Amateur Foundation Radio Licence,RPU
M6RPV,Available,Amateur Foundation Radio Licence,RPV
M6RPY,Available,Amateur Foundation Radio Licence,RPY
M6RQA,Available,Amateur Foundation Radio Licence,RQA
M6RQB,Available,Amateur Foundation Radio Licence,RQB
M6RQC,Available,Amateur Foundation Radio Licence,RQC
M6RQD,Available,Amateur Foundation Radio Licence,RQD
M6RQE,Available,Amateur Foundation Radio Licence,RQE
M6RQF,Available,Amateur Foundation Radio Licence,RQF
M6RQG,Available,Amateur Foundation Radio Licence,RQG
M6RQH,Available,Amateur Foundation Radio Licence,RQH
M6RQI,Available,Amateur Foundation Radio Licence,RQI
M6RQJ,Available,Amateur Foundation Radio Licence,RQJ
M6RQK,Available,Amateur Foundation Radio Licence,RQK
M6RQN,Available,Amateur Foundation Radio Licence,RQN
M6RQO,Available,Amateur Foundation Radio Licence,RQO
M6RQP,Available,Amateur Foundation Radio Licence,RQP
M6RQQ,Available,Amateur Foundation Radio Licence,RQQ
M6RQR,Available,Amateur Foundation Radio Licence,RQR
M6RQS,Available,Amateur Foundation Radio Licence,RQS
M6RQT,Available,Amateur Foundation Radio Licence,RQT
M6RQU,Available,Amateur Foundation Radio Licence,RQU
M6RQV,Available,Amateur Foundation Radio Licence,RQV
M6RQW,Available,Amateur Foundation Radio Licence,RQW
M6RQX,Available,Amateur Foundation Radio Licence,RQX
M6RQY,Available,Amateur Foundation Radio Licence,RQY
M6RQZ,Available,Amateur Foundation Radio Licence,RQZ
M6RRF,Available,Amateur Foundation Radio Licence,RRF
M6RRI,Available,Amateur Foundation Radio Licence,RRI
M6RRN,Available,Amateur Foundation Radio Licence,RRN
M6RRO,Available,Amateur Foundation Radio Licence,RRO
M6RRP,Available,Amateur Foundation Radio Licence,RRP
M6RRQ,Available,Amateur Foundation Radio Licence,RRQ
M6RRX,Available,Amateur Foundation Radio Licence,RRX
M6RSF,Available,Amateur Foundation Radio Licence,RSF
M6RSQ,Available,Amateur Foundation Radio Licence,RSQ
M6RSU,Available,Amateur Foundation Radio Licence,RSU
M6RSZ,Available,Amateur Foundation Radio Licence,RSZ
M6RTG,Available,Amateur Foundation Radio Licence,RTG
M6RTP,Available,Amateur Foundation Radio Licence,RTP
M6RTQ,Available,Amateur Foundation Radio Licence,RTQ
M6RTU,Available,Amateur Foundation Radio Licence,RTU
M6RUA,Available,Amateur Foundation Radio Licence,RUA
M6RUC,Available,Amateur Foundation Radio Licence,RUC
M6RUD,Available,Amateur Foundation Radio Licence,RUD
M6RUE,Available,Amateur Foundation Radio Licence,RUE
M6RUI,Available,Amateur Foundation Radio Licence,RUI
M6RUJ,Available,Amateur Foundation Radio Licence,RUJ
M6RUK,Available,Amateur Foundation Radio Licence,RUK
M6RUL,Available,Amateur Foundation Radio Licence,RUL
M6RUO,Available,Amateur Foundation Radio Licence,RUO
M6RUQ,Available,Amateur Foundation Radio Licence,RUQ
M6RUR,Available,Amateur Foundation Radio Licence,RUR
M6RUU,Available,Amateur Foundation Radio Licence,RUU
M6RUV,Available,Amateur Foundation Radio Licence,RUV
M6RUW,Available,Amateur Foundation Radio Licence,RUW
M6RUX,Available,Amateur Foundation Radio Licence,RUX
M6RUY,Available,Amateur Foundation Radio Licence,RUY
M6RVA,Available,Amateur Foundation Radio Licence,RVA
M6RVB,Available,Amateur Foundation Radio Licence,RVB
M6RVC,Available,Amateur Foundation Radio Licence,RVC
M6RVF,Available,Amateur Foundation Radio Licence,RVF
M6RVG,Available,Amateur Foundation Radio Licence,RVG
M6RVK,Available,Amateur Foundation Radio Licence,RVK
M6RVL,Available,Amateur Foundation Radio Licence,RVL
M6RVQ,Available,Amateur Foundation Radio Licence,RVQ
M6RVU,Available,Amateur Foundation Radio Licence,RVU
M6RVV,Available,Amateur Foundation Radio Licence,RVV
M6RVX,Available,Amateur Foundation Radio Licence,RVX
M6RVY,Available,Amateur Foundation Radio Licence,RVY
M6RVZ,Available,Amateur Foundation Radio Licence,RVZ
M6RWD,Available,Amateur Foundation Radio Licence,RWD
M6RWK,Available,Amateur Foundation Radio Licence,RWK
M6RWO,Available,Amateur Foundation Radio Licence,RWO
M6RWQ,Available,Amateur Foundation Radio Licence,RWQ
M6RWU,Available,Amateur Foundation Radio Licence,RWU
M6RWY,Available,Amateur Foundation Radio Licence,RWY
M6RWZ,Available,Amateur Foundation Radio Licence,RWZ
M6RXG,Available,Amateur Foundation Radio Licence,RXG
M6RXH,Available,Amateur Foundation Radio Licence,RXH
M6RXI,Available,Amateur Foundation Radio Licence,RXI
M6RXK,Available,Amateur Foundation Radio Licence,RXK
M6RXO,Available,Amateur Foundation Radio Licence,RXO
M6RXP,Available,Amateur Foundation Radio Licence,RXP
M6RXQ,Available,Amateur Foundation Radio Licence,RXQ
M6RXU,Available,Amateur Foundation Radio Licence,RXU
M6RXV,Available,Amateur Foundation Radio Licence,RXV
M6RXW,Available,Amateur Foundation Radio Licence,RXW
M6RXX,Available,Amateur Foundation Radio Licence,RXX
M6RXY,Available,Amateur Foundation Radio Licence,RXY
M6RYB,Available,Amateur Foundation Radio Licence,RYB
M6RYE,Available,Amateur Foundation Radio Licence,RYE
M6RYF,Available,Amateur Foundation Radio Licence,RYF
M6RYG,Available,Amateur Foundation Radio Licence,RYG
M6RYH,Available,Amateur Foundation Radio Licence,RYH
M6RYI,Available,Amateur Foundation Radio Licence,RYI
M6RYJ,Available,Amateur Foundation Radio Licence,RYJ
M6RYM,Available,Amateur Foundation Radio Licence,RYM
M6RYP,Available,Amateur Foundation Radio Licence,RYP
M6RYQ,Available,Amateur Foundation Radio Licence,RYQ
M6RYR,Available,Amateur Foundation Radio Licence,RYR
M6RYT,Available,Amateur Foundation Radio Licence,RYT
M6RYU,Available,Amateur Foundation Radio Licence,RYU
M6RYV,Available,Amateur Foundation Radio Licence,RYV
M6RYW,Available,Amateur Foundation Radio Licence,RYW
M6RYX,Available,Amateur Foundation Radio Licence,RYX
M6RYY,Available,Amateur Foundation Radio Licence,RYY
M6RYZ,Available,Amateur Foundation Radio Licence,RYZ
M6RZB,Available,Amateur Foundation Radio Licence,RZB
M6RZC,Available,Amateur Foundation Radio Licence,RZC
M6RZD,Available,Amateur Foundation Radio Licence,RZD
M6RZE,Available,Amateur Foundation Radio Licence,RZE
M6RZF,Available,Amateur Foundation Radio Licence,RZF
M6RZG,Available,Amateur Foundation Radio Licence,RZG
M6RZH,Available,Amateur Foundation Radio Licence,RZH
M6RZI,Available,Amateur Foundation Radio Licence,RZI
M6RZJ,Available,Amateur Foundation Radio Licence,RZJ
M6RZK,Available,Amateur Foundation Radio Licence,RZK
M6RZM,Available,Amateur Foundation Radio Licence,RZM
M6RZN,Available,Amateur Foundation Radio Licence,RZN
M6RZP,Available,Amateur Foundation Radio Licence,RZP
M6RZQ,Available,Amateur Foundation Radio Licence,RZQ
M6RZR,Available,Amateur Foundation Radio Licence,RZR
M6RZS,Available,Amateur Foundation Radio Licence,RZS
M6RZT,Available,Amateur Foundation Radio Licence,RZT
M6RZU,Available,Amateur Foundation Radio Licence,RZU
M6RZV,Available,Amateur Foundation Radio Licence,RZV
M6RZY,Available,Amateur Foundation Radio Licence,RZY
M6SGO,Available,Amateur Foundation Radio Licence,SGO
M6SGQ,Available,Amateur Foundation Radio Licence,SGQ
M6SGY,Available,Amateur Foundation Radio Licence,SGY
M6SGZ,Available,Amateur Foundation Radio Licence,SGZ
M6SHH,Available,Amateur Foundation Radio Licence,SHH
M6SHQ,Available,Amateur Foundation Radio Licence,SHQ
M6SHS,Available,Amateur Foundation Radio Licence,SHS
M6SHX,Available,Amateur Foundation Radio Licence,SHX
M6SHZ,Available,Amateur Foundation Radio Licence,SHZ
M6SIA,Available,Amateur Foundation Radio Licence,SIA
M6SIH,Available,Amateur Foundation Radio Licence,SIH
M6SIJ,Available,Amateur Foundation Radio Licence,SIJ
M6SIO,Available,Amateur Foundation Radio Licence,SIO
M6SIQ,Available,Amateur Foundation Radio Licence,SIQ
M6SIU,Available,Amateur Foundation Radio Licence,SIU
M6SIW,Available,Amateur Foundation Radio Licence,SIW
M6SIY,Available,Amateur Foundation Radio Licence,SIY
M6SJQ,Available,Amateur Foundation Radio Licence,SJQ
M6SJU,Available,Amateur Foundation Radio Licence,SJU
M6SJV,Available,Amateur Foundation Radio Licence,SJV
M6SJX,Available,Amateur Foundation Radio Licence,SJX
M6SJZ,Available,Amateur Foundation Radio Licence,SJZ
M6SKF,Available,Amateur Foundation Radio Licence,SKF
M6SKH,Available,Amateur Foundation Radio Licence,SKH
M6SKK,Available,Amateur Foundation Radio Licence,SKK
M6SKQ,Available,Amateur Foundation Radio Licence,SKQ
M6SKV,Available,Amateur Foundation Radio Licence,SKV
M6SKZ,Available,Amateur Foundation Radio Licence,SKZ
M6SLO,Available,Amateur Foundation Radio Licence,SLO
M6SLQ,Available,Amateur Foundation Radio Licence,SLQ
M6SLS,Available,Amateur Foundation Radio Licence,SLS
M6SLZ,Available,Amateur Foundation Radio Licence,SLZ
M6SMQ,Available,Amateur Foundation Radio Licence,SMQ
M6SMU,Available,Amateur Foundation Radio Licence,SMU
M6SMX,Available,Amateur Foundation Radio Licence,SMX
M6SNA,Available,Amateur Foundation Radio Licence,SNA
M6SNI,Available,Amateur Foundation Radio Licence,SNI
M6SNJ,Available,Amateur Foundation Radio Licence,SNJ
M6SNL,Available,Amateur Foundation Radio Licence,SNL
M6SNM,Available,Amateur Foundation Radio Licence,SNM
M6SNN,Available,Amateur Foundation Radio Licence,SNN
M6SNP,Available,Amateur Foundation Radio Licence,SNP
M6SNQ,Available,Amateur Foundation Radio Licence,SNQ
M6SNU,Available,Amateur Foundation Radio Licence,SNU
M6SNV,Available,Amateur Foundation Radio Licence,SNV
M6SNZ,Available,Amateur Foundation Radio Licence,SNZ
M6SOH,Available,Amateur Foundation Radio Licence,SOH
M6SOQ,Available,Amateur Foundation Radio Licence,SOQ
M6SOU,Available,Amateur Foundation Radio Licence,SOU
M6SOV,Available,Amateur Foundation Radio Licence,SOV
M6SOY,Available,Amateur Foundation Radio Licence,SOY
M6SPP,Available,Amateur Foundation Radio Licence,SPP
M6SPQ,Available,Amateur Foundation Radio Licence,SPQ
M6SQA,Available,Amateur Foundation Radio Licence,SQA
M6SQB,Available,Amateur Foundation Radio Licence,SQB
M6SQC,Available,Amateur Foundation Radio Licence,SQC
M6SQE,Available,Amateur Foundation Radio Licence,SQE
M6SQF,Available,Amateur Foundation Radio Licence,SQF
M6SQG,Available,Amateur Foundation Radio Licence,SQG
M6SQH,Available,Amateur Foundation Radio Licence,SQH
M6SQJ,Available,Amateur Foundation Radio Licence,SQJ
M6SQK,Available,Amateur Foundation Radio Licence,SQK
M6SQO,Available,Amateur Foundation Radio Licence,SQO
M6SQP,Available,Amateur Foundation Radio Licence,SQP
M6SQQ,Available,Amateur Foundation Radio Licence,SQQ
M6SQV,Available,Amateur Foundation Radio Licence,SQV
M6SQW,Available,Amateur Foundation Radio Licence,SQW
M6SQX,Available,Amateur Foundation Radio Licence,SQX
M6SQY,Available,Amateur Foundation Radio Licence,SQY
M6SQZ,Available,Amateur Foundation Radio Licence,SQZ
M6SRN,Available,Amateur Foundation Radio Licence,SRN
M6SRQ,Available,Amateur Foundation Radio Licence,SRQ
M6SRU,Available,Amateur Foundation Radio Licence,SRU
M6SSI,Available,Amateur Foundation Radio Licence,SSI
M6SSN,Available,Amateur Foundation Radio Licence,SSN
M6SSO,Available,Amateur Foundation Radio Licence,SSO
M6SSQ,Available,Amateur Foundation Radio Licence,SSQ
M6SSU,Available,Amateur Foundation Radio Licence,SSU
M6SSV,Available,Amateur Foundation Radio Licence,SSV
M6SSZ,Available,Amateur Foundation Radio Licence,SSZ
M6STQ,Available,Amateur Foundation Radio Licence,STQ
M6SUA,Available,Amateur Foundation Radio Licence,SUA
M6SUC,Available,Amateur Foundation Radio Licence,SUC
M6SUD,Available,Amateur Foundation Radio Licence,SUD
M6SUG,Available,Amateur Foundation Radio Licence,SUG
M6SUH,Available,Amateur Foundation Radio Licence,SUH
M6SUK,Available,Amateur Foundation Radio Licence,SUK
M6SUO,Available,Amateur Foundation Radio Licence,SUO
M6SUQ,Available,Amateur Foundation Radio Licence,SUQ
M6SUR,Available,Amateur Foundation Radio Licence,SUR
M6SUW,Available,Amateur Foundation Radio Licence,SUW
M6SUY,Available,Amateur Foundation Radio Licence,SUY
M6SVA,Available,Amateur Foundation Radio Licence,SVA
M6SVB,Available,Amateur Foundation Radio Licence,SVB
M6SVE,Available,Amateur Foundation Radio Licence,SVE
M6SVH,Available,Amateur Foundation Radio Licence,SVH
M6SVI,Available,Amateur Foundation Radio Licence,SVI
M6SVL,Available,Amateur Foundation Radio Licence,SVL
M6SVO,Available,Amateur Foundation Radio Licence,SVO
M6SVP,Available,Amateur Foundation Radio Licence,SVP
M6SVQ,Available,Amateur Foundation Radio Licence,SVQ
M6SVU,Available,Amateur Foundation Radio Licence,SVU
M6SVX,Available,Amateur Foundation Radio Licence,SVX
M6SWJ,Available,Amateur Foundation Radio Licence,SWJ
M6SWK,Available,Amateur Foundation Radio Licence,SWK
M6SWQ,Available,Amateur Foundation Radio Licence,SWQ
M6SWT,Available,Amateur Foundation Radio Licence,SWT
M6SWU,Available,Amateur Foundation Radio Licence,SWU
M6SWV,Available,Amateur Foundation Radio Licence,SWV
M6SWY,Available,Amateur Foundation Radio Licence,SWY
M6SWZ,Available,Amateur Foundation Radio Licence,SWZ
M6SXE,Available,Amateur Foundation Radio Licence,SXE
M6SXF,Available,Amateur Foundation Radio Licence,SXF
M6SXG,Available,Amateur Foundation Radio Licence,SXG
M6SXH,Available,Amateur Foundation Radio Licence,SXH
M6SXJ,Available,Amateur Foundation Radio Licence,SXJ
M6SXK,Available,Amateur Foundation Radio Licence,SXK
M6SXN,Available,Amateur Foundation Radio Licence,SXN
M6SXQ,Available,Amateur Foundation Radio Licence,SXQ
M6SXU,Available,Amateur Foundation Radio Licence,SXU
M6SXV,Available,Amateur Foundation Radio Licence,SXV
M6SXX,Available,Amateur Foundation Radio Licence,SXX
M6SXZ,Available,Amateur Foundation Radio Licence,SXZ
M6SYA,Available,Amateur Foundation Radio Licence,SYA
M6SYB,Available,Amateur Foundation Radio Licence,SYB
M6SYC,Available,Amateur Foundation Radio Licence,SYC
M6SYE,Available,Amateur Foundation Radio Licence,SYE
M6SYF,Available,Amateur Foundation Radio Licence,SYF
M6SYI,Available,Amateur Foundation Radio Licence,SYI
M6SYJ,Available,Amateur Foundation Radio Licence,SYJ
M6SYK,Available,Amateur Foundation Radio Licence,SYK
M6SYM,Available,Amateur Foundation Radio Licence,SYM
M6SYO,Available,Amateur Foundation Radio Licence,SYO
M6SYQ,Available,Amateur Foundation Radio Licence,SYQ
