callsign,product,status,type,created_date,last_modified_date,licence_version_last_modified_date,licence_version_original_start_date
20XXD,Amateur Intermediate Radio Licence,Allocated,Call Sign - Amateur,2019-02-28 16:41,2024-06-05 03:35,,
20YBB,Amateur Intermediate Radio Licence,Allocated,Call Sign - Amateur,2019-05-22 12:03,2024-06-24 04:51,,
20YBC,Amateur Intermediate Radio Licence,Allocated,Call Sign - Amateur,2019-02-28 17:12,2024-10-29 16:30,,
20YGC,Amateur Intermediate Radio Licence,Allocated,Call Sign - Amateur,2021-08-26 18:42,2024-06-11 02:57,,
20YGT,Amateur Intermediate Radio Licence,Allocated,Call Sign - Amateur,2021-10-02 11:59,2024-06-11 04:08,,
20YHF,Amateur Intermediate Radio Licence,Allocated,Call Sign - Amateur,2019-04-29 17:27,2024-06-09 02:50,,
20YOX,Amateur Intermediate Radio Licence,Allocated,Call Sign - Amateur,2019-01-23 13:13,2024-06-24 04:24,,
20YRF,Amateur Intermediate Radio Licence,Allocated,Call Sign - Amateur,2019-02-09 13:26,2024-05-01 18:29,,
20YRT,Amateur Intermediate Radio Licence,Allocated,Call Sign - Amateur,2019-04-29 16:16,2024-04-27 18:33,,
20YTB,Amateur Intermediate Radio Licence,Allocated,Call Sign - Amateur,2019-05-22 17:16,2024-04-29 18:08,,
20YTD,Amateur Intermediate Radio Licence,Allocated,Call Sign - Amateur,2019-04-18 09:28,2024-05-01 18:04,,
20YVE,Amateur Intermediate Radio Licence,Allocated,Call Sign - Amateur,2019-05-25 22:32,2024-04-29 18:12,,
20YVY,Amateur Intermediate Radio Licence,Allocated,Call Sign - Amateur,2019-04-23 08:27,2024-06-08 03:33,,
20YWF,Amateur Intermediate Radio Licence,Allocated,Call Sign - Amateur,2019-02-14 20:34,2024-04-23 18:08,,
20YWH,Amateur Intermediate Radio Licence,Allocated,Call Sign - Amateur,2019-01-24 17:43,2024-04-22 18:03,,
2E1BOZ,Amateur Intermediate Radio Licence,Allocated,Call Sign - Amateur,2021-09-02 09:52,2024-06-11 03:09,,
G1NMI,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-18 13:30,2024-02-25 10:27,,
G1ZAA,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-26 15:57,2024-04-24 18:12,,
G4FJV,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-28 18:32,2024-06-12 02:42,,
G6BAD,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-05-16 15:28,2024-04-28 18:31,,
G7FRR,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-09-29 15:34,2024-06-11 04:10,,
G8DRB,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-22 10:12,2024-04-23 18:28,,
G8EIS,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-18 10:19,2024-06-11 04:39,,
M/EA2AIV,Amateur Temporary Reciprocal Radio Licence,Allocated,Call Sign - Amateur,2019-05-16 10:04,2019-05-17 05:42,,
M/JE1QCL,Amateur Temporary Reciprocal Radio Licence,Reserved,Call Sign - Amateur,2019-05-07 08:21,2019-11-30 00:00,,
M/KNIZ,Amateur Temporary Reciprocal Radio Licence,Allocated,Call Sign - Amateur,2019-01-23 14:37,2019-01-26 12:39,,
M/OK1IKI,Amateur Temporary Reciprocal Radio Licence,Available,Call Sign - Amateur,2019-02-26 09:28,2019-05-09 09:46,,
M0IVB,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-01-20 17:07,2024-04-21 19:08,,
M0IVC,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-01-23 13:31,2024-06-14 02:40,,
M0IVD,Amateur Full Radio Licence,Reserved,Call Sign - Amateur,2019-01-23 13:49,2019-01-23 13:55,,
M0IVG,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-01-23 18:17,2024-06-13 04:02,,
M0IVH,Amateur Full Radio Licence,Reserved,Call Sign - Amateur,2019-01-29 18:15,2022-01-18 23:55,,
M0IVI,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-01-29 22:08,2024-10-16 08:21,,
M0IVJ,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-04 14:12,2024-06-05 03:01,,
M0IVK,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-15 09:04,2024-06-07 04:27,,
M0IVL,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-19 22:36,2024-04-23 18:16,,
M0IVM,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-26 17:27,2024-04-23 18:35,,
M0IWQ,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-04-13 08:26,2024-04-26 18:40,,
M0IWR,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-04-23 13:15,2024-04-27 18:20,,
M0IWT,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-05-03 16:50,2024-04-28 18:06,,
M0IWU,Amateur Club Radio Licence,Allocated,Call Sign - Amateur,2019-05-08 14:08,2025-05-09 10:59,,
M0IWV,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-05-13 08:30,2024-04-28 18:24,,
M0IWW,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-05-13 08:58,2024-04-28 18:25,,
M0IWX,Amateur Club Radio Licence,Allocated,Call Sign - Amateur,2019-05-15 12:16,2024-05-20 18:26,,
M0IWY,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-05-24 09:46,2024-04-29 18:10,,
M0JBL,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-01-23 10:13,2024-04-23 18:15,,
M0JCG,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-01 15:57,2024-04-22 18:22,,
M0JKW,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-05-16 17:42,2024-04-28 18:32,,
M0JOJ,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-20 12:16,2024-04-23 18:20,,
M0JUC,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-08-13 15:31,2024-06-11 02:34,,
M0JUF,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-08-14 13:21,2024-06-11 02:43,,
M0JUH,Amateur Club Radio Licence,Allocated,Call Sign - Amateur,2021-08-16 01:15,2024-06-11 02:38,,
M0JUI,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-09-10 14:46,2024-06-11 03:23,,
M0JUJ,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-09-15 10:45,2024-06-11 03:30,,
M0JUM,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-09-21 17:16,2024-06-11 03:46,,
M0JUO,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-09-21 17:55,2024-06-11 03:45,,
M0JUP,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-16 10:49,2024-06-11 04:32,,
M0JUQ,Amateur Club Radio Licence,Allocated,Call Sign - Amateur,2021-10-24 17:37,2024-06-12 02:32,,
M0JUR,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-26 15:21,2024-06-12 02:36,,
M0JUS,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-09-02 14:58,2024-06-11 03:09,,
M0JYT,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-09-01 19:15,2024-06-13 03:26,,
M0KBR,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-04-29 17:55,2024-06-17 03:24,,
M0KDJ,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-05-28 17:08,2024-04-29 18:17,,
M0KGR,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-19 08:21,2024-06-20 04:11,,
M0KKV,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-05-09 09:51,2024-04-28 18:20,,
M0KPS,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-04-16 14:57,2024-04-27 18:09,,
M0KYQ,Amateur Full Radio Licence,Reserved,Call Sign - Amateur,2025-05-13 14:40,2025-05-16 23:00,,
M0LEJ,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-04-20 15:46,2024-04-27 18:16,,
M0LIF,Amateur Club Radio Licence,Allocated,Call Sign - Amateur,2021-10-12 10:48,2024-06-28 04:55,,
M0LIH,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-04-29 15:46,2024-06-23 04:08,,
M0LJE,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-04-22 08:51,2024-04-27 18:20,,
M0LPZ,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-01-30 18:59,2024-08-19 15:54,,
M0MOX,Amateur Club Radio Licence,Allocated,Call Sign - Amateur,2021-10-16 12:07,2024-07-24 11:19,,
M0MZR,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-04-18 09:31,2024-06-25 03:54,,
M0NBT,Amateur Club Radio Licence,Allocated,Call Sign - Amateur,2021-08-22 08:51,2024-06-11 02:49,,
M0NHR,Amateur Club Radio Licence,Allocated,Call Sign - Amateur,2019-02-28 11:31,2024-06-16 04:53,,
M0NPH,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-05-28 14:08,2024-06-22 02:43,,
M0NSS,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-27 07:53,2024-06-15 04:00,,
M0NTR,Amateur Club Radio Licence,Allocated,Call Sign - Amateur,2021-09-14 01:26,2024-06-23 02:51,,
M0NVT,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-06 15:02,2024-06-18 04:28,,
M0NWF,Amateur Club Radio Licence,Allocated,Call Sign - Amateur,2019-01-30 10:31,2024-06-18 04:38,,
M0NWG,Amateur Club Radio Licence,Allocated,Call Sign - Amateur,2019-02-01 17:50,2024-06-04 02:44,,
M0NXF,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-13 07:50,2024-06-13 04:09,,
M0NZG,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-21 19:40,2024-06-11 04:42,,
M0NZZ,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-19 06:34,2024-06-11 04:39,,
M0OAF,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-09-10 19:13,2025-01-26 14:53,,
M0OAU,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-05-22 07:47,2024-06-24 03:13,,
M0OCV,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-02 12:00,2024-04-27 18:23,,
M0OHC,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-07 09:46,2025-05-15 20:16,,
M0OLM,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-21 19:44,2024-04-23 18:25,,
M0OLW,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-09-03 14:21,2024-06-15 04:40,,
M0OMY,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-27 18:33,2024-04-24 18:01,,
M0OOR,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-14 10:32,2024-06-11 04:29,,
M0PEQ,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-05-10 08:39,2024-06-05 02:39,,
M0PJE,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-15 11:50,2024-06-15 02:45,,
M0PVB,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-04 09:40,2024-06-11 04:10,,
M0PVU,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-08-30 08:12,2024-06-11 03:03,,
M0RVK,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-09-06 16:23,2025-01-12 18:43,,
M0RVX,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-19 15:52,2024-04-23 18:17,,
M0SEG,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-06 18:27,2024-04-22 18:31,,
M0SLL,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-04-29 16:09,2024-06-14 10:02,,
M0SVH,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-08-26 11:05,2024-06-25 02:40,,
M0UBE,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-07 11:18,2024-04-22 18:34,,
M0UIT,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-08 04:38,2024-04-22 18:37,,
M0UNX,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-04-18 09:40,2024-04-27 18:15,,
M0UZZ,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2025-05-14 10:56,2025-05-14 10:57,,
M0VAZ,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-05-02 17:42,2024-10-27 17:15,,
M0VLX,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-01 16:21,2024-06-11 04:05,,
M0VRY,Amateur Club Radio Licence,Reserved,Call Sign - Amateur,2021-09-29 21:12,2024-05-08 23:00,,
M0VVX,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-09-06 08:44,2024-06-15 04:44,,
M0WBW,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2025-05-09 08:59,2025-05-09 08:59,,
M0WCN,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-01-29 11:15,2024-06-14 02:50,,
M0WDV,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-09-01 05:38,2024-06-11 03:07,,
M0WGR,Amateur Club Radio Licence,Allocated,Call Sign - Amateur,2019-01-27 13:01,2024-04-22 18:08,,
M0WJA,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-27 14:27,2024-03-05 08:33,,
M0WNA,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-23 07:30,2024-06-12 02:31,,
M0WRK,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-27 13:49,2024-04-23 18:40,,
M0WRN,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-07 18:14,2024-06-11 04:18,,
M0WTM,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-09-02 17:29,2024-06-11 03:10,,
M0WWK,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2025-05-12 19:34,2025-05-13 13:22,,
M0WZY,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-09-29 09:43,2024-04-20 13:57,,
M0XBA,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-12 17:02,2024-06-11 04:23,,
M0XBC,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-01-24 08:45,2024-06-16 03:21,,
M0XCE,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-27 13:59,2024-06-17 02:57,,
M0XCK,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-05-10 13:03,2024-04-28 18:20,,
M0XFZ,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2025-05-07 10:36,2025-05-07 10:36,,
M0XGM,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-02 20:50,2024-06-16 02:52,,
M0XJA,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-05-20 16:32,2024-04-28 18:40,,
M0XLO,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-08-18 07:31,2024-06-11 02:42,,
M0XZW,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-28 20:38,2024-04-24 18:07,,
M0XZZ,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-05-20 13:09,2024-04-28 18:41,,
M0YAF,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-21 11:09,2024-04-23 18:21,,
M0YAU,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-02-27 12:19,2024-04-23 18:39,,
M0YKW,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-10-11 19:50,2024-06-11 04:22,,
M0YPS,Amateur Club Radio Licence,Allocated,Call Sign - Amateur,2021-08-27 12:23,2024-06-11 02:59,,
M0YQB,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2019-05-08 12:12,2024-03-16 13:46,,
M0YRC,Amateur Club Radio Licence,Allocated,Call Sign - Amateur,2021-09-01 06:35,2024-06-11 03:06,,
M0YTK,Amateur Full Radio Licence,Allocated,Call Sign - Amateur,2021-08-22 22:05,2024-06-11 02:50,,
M0YTR,Amateur Club Radio Licence,Allocated,Call Sign - Amateur,2025-05-10 17:24,2025-05-10 17:25,,
M7ACX,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-01-21 16:50,2024-08-03 08:22,,
M7ACY,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-01-23 10:39,2024-06-18 02:33,,
M7ACZ,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-01-24 13:28,2024-04-22 18:03,,
M7ADA,Amateur Foundation Radio Licence,Reserved,Call Sign - Amateur,2019-01-29 10:16,2019-09-10 23:00,,
M7ADB,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-01-29 10:35,2024-04-22 18:11,,
M7ADD,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-01-31 14:04,2024-04-22 18:19,,
M7ADE,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-02 13:05,2024-04-22 18:23,,
M7ADF,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-04 13:11,2024-04-22 18:27,,
M7ADG,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-04 19:37,2024-04-22 18:26,,
M7ADH,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-06 16:22,2024-06-25 17:06,,
M7ADI,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-12 11:32,2024-04-23 18:01,,
M7ADJ,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-13 10:21,2024-04-23 18:05,,
M7ADK,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-13 12:01,2024-04-23 18:03,,
M7ADL,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-13 20:37,2024-06-27 12:23,,
M7ADN,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-16 15:37,2024-04-23 18:11,,
M7ADO,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-20 16:51,2024-04-23 18:21,,
M7ADP,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-21 13:53,2024-04-23 18:23,,
M7ADQ,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-21 17:27,2024-04-23 18:24,,
M7ADR,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-22 09:12,2024-05-25 18:44,,
M7ADT,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-27 09:18,2024-06-12 04:10,,
M7ADU,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-27 14:03,2024-04-23 18:38,,
M7ADV,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-27 15:43,2024-06-02 02:47,,
M7ADW,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-28 17:10,2024-06-07 04:28,,
M7ADX,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-28 18:16,2024-04-24 18:04,,
M7ADY,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-21 17:05,2024-04-23 18:24,,
M7ADZ,Amateur Foundation Radio Licence,Reserved,Call Sign - Amateur,2019-02-28 19:51,2019-05-07 23:00,,
M7AFA,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-13 08:27,2024-04-26 18:40,,
M7AFB,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-14 12:21,2024-05-08 18:29,,
M7AFC,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-15 12:05,2024-04-15 16:00,,
M7AFD,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-20 16:37,2024-06-14 03:04,,
M7AFE,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-29 15:35,2024-06-18 03:30,,
M7AFF,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-30 09:58,2024-04-27 18:41,,
M7AFG,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-30 11:49,2024-04-27 18:39,,
M7AFJ,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-30 12:39,2024-04-27 18:38,,
M7AFK,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-30 14:08,2024-04-27 18:37,,
M7AFL,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-30 20:37,2024-04-27 18:38,,
M7AFM,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-09 12:23,2024-04-28 18:17,,
M7AFN,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-16 15:42,2024-04-28 18:32,,
M7AFO,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-16 22:11,2025-03-16 22:36,,
M7AFP,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-20 13:49,2024-04-29 18:02,,
M7AFQ,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-21 10:50,2024-04-29 18:03,,
M7AFR,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-22 06:44,2024-04-29 18:06,,
M7AFS,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-22 10:56,2024-04-29 18:05,,
M7AFT,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-22 19:03,2024-04-29 18:05,,
M7AFU,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-26 08:27,2024-04-29 18:13,,
M7AFV,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-28 10:32,2024-04-29 18:18,,
M7AFW,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-28 13:57,2024-06-17 03:16,,
M7AFX,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-06 14:34,2024-05-28 18:31,,
M7AII,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-28 22:12,2024-04-27 19:15,,
M7AJC,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-29 15:35,2024-05-10 18:09,,
M7AJH,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-27 16:02,2024-06-22 04:32,,
M7AJM,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-20 14:42,2024-04-27 18:18,,
M7ALB,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-19 20:20,2024-04-23 18:17,,
M7ALC,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-01-30 16:08,2024-04-22 18:15,,
M7ALS,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-08 10:24,2024-04-28 18:15,,
M7AMA,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-04 13:33,2024-04-22 18:27,,
M7AMR,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-13 16:14,2024-05-12 18:06,,
M7AMS,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-30 11:05,2024-04-27 18:38,,
M7ANE,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-28 10:43,2024-04-24 18:04,,
M7APH,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-18 04:39,2024-04-28 18:36,,
M7ARA,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-14 12:43,2024-03-14 11:30,,
M7ATM,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-28 12:48,2024-06-15 04:38,,
M7AVK,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-13 18:00,2024-04-23 18:04,,
M7AWE,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-01-23 16:10,2024-04-21 19:25,,
M7AYA,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-01-26 13:21,2024-04-22 18:07,,
M7BAD,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-28 10:43,2024-04-29 18:16,,
M7BAF,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-13 14:40,2024-04-23 18:03,,
M7BAR,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-09 19:27,2024-04-28 18:18,,
M7BAZ,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-20 11:05,2024-06-28 02:59,,
M7BBC,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-01-29 20:54,2024-04-22 18:12,,
M7BCB,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-18 01:02,2024-04-27 18:12,,
M7BCD,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-19 09:28,2024-04-23 18:19,,
M7BDH,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-03 18:14,2024-04-28 18:07,,
M7BEE,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-20 17:59,2024-06-21 03:22,,
M7BGD,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-28 10:44,2024-04-29 18:16,,
M7BMH,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-18 07:19,2024-04-27 18:13,,
M7BMS,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-01-30 15:10,2024-04-22 18:16,,
M7BPD,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-28 14:36,2024-05-23 18:38,,
M7BSN,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-14 19:44,2024-04-28 18:27,,
M7BSR,Amateur Foundation Radio Licence,Reserved,Call Sign - Amateur,2019-05-02 09:38,2024-05-31 23:30,,
M7BSV,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-29 18:55,2024-04-28 18:18,,
M7BTS,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-29 16:08,2024-06-21 03:44,,
M7BTW,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-01-23 13:51,2024-04-21 19:15,,
M7BUD,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-21 13:54,2024-04-23 18:25,,
M7BXT,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-08 14:10,2024-04-28 18:14,,
M7CAI,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-22 22:46,2024-04-23 18:28,,
M7CAS,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-04-29 17:47,2024-04-27 18:36,,
M7CBS,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-19 20:30,2024-04-23 18:16,,
M7CCM,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-06 19:52,2024-06-18 02:57,,
M7CDR,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-17 09:04,2025-03-26 09:07,,
M7CES,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-05-10 20:48,2024-04-28 18:19,,
M7CEX,Amateur Foundation Radio Licence,Allocated,Call Sign - Amateur,2019-02-20 12:05,2024-04-23 18:20,,
