callsign,status,licence_class,suffix
M0SDF,Available,Amateur Full Radio Licence,SDF
M0SDK,Available,Amateur Full Radio Licence,SDK
M0SDL,Available,Amateur Full Radio Licence,SDL
M0SDO,Available,Amateur Full Radio Licence,SDO
M0SDQ,Available,Amateur Full Radio Licence,SDQ
M0SDV,Available,Amateur Full Radio Licence,SDV
M0SEF,Available,Amateur Full Radio Licence,SEF
M0SEG,Available,Amateur Full Radio Licence,SEG
M0SEI,Available,Amateur Full Radio Licence,SEI
M0SEJ,Available,Amateur Full Radio Licence,SEJ
M0SEP,Available,Amateur Full Radio Licence,SEP
M0SEQ,Available,Amateur Full Radio Licence,SEQ
M0SEU,Available,Amateur Full Radio Licence,SEU
M0SEW,Available,Amateur Full Radio Licence,SEW
M0SFE,Available,Amateur Full Radio Licence,SFE
M0SFF,Available,Amateur Full Radio Licence,SFF
M0SFH,Available,Amateur Full Radio Licence,SFH
M0SFI,Available,Amateur Full Radio Licence,SFI
M0SFJ,Available,Amateur Full Radio Licence,SFJ
M0SFK,Available,Amateur Full Radio Licence,SFK
M0SFL,Available,Amateur Full Radio Licence,SFL
M0SFN,Available,Amateur Full Radio Licence,SFN
M0SFO,Available,Amateur Full Radio Licence,SFO
M0SFP,Available,Amateur Full Radio Licence,SFP
M0SFQ,Available,Amateur Full Radio Licence,SFQ
M0SFV,Available,Amateur Full Radio Licence,SFV
M0SFW,Available,Amateur Full Radio Licence,SFW
M0SFY,Available,Amateur Full Radio Licence,SFY
M0SFZ,Available,Amateur Full Radio Licence,SFZ
M0SGG,Available,Amateur Full Radio Licence,SGG
M0SGI,Available,Amateur Full Radio Licence,SGI
M0SGN,Available,Amateur Full Radio Licence,SGN
M0SGS,Available,Amateur Full Radio Licence,SGS
M0SGU,Available,Amateur Full Radio Licence,SGU
M0SGY,Available,Amateur Full Radio Licence,SGY
M0SHB,Available,Amateur Full Radio Licence,SHB
M0SHC,Available,Amateur Full Radio Licence,SHC
M0SHG,Available,Amateur Full Radio Licence,SHG
M0SHH,Available,Amateur Full Radio Licence,SHH
M0SHJ,Available,Amateur Full Radio Licence,SHJ
M0SHN,Available,Amateur Full Radio Licence,SHN
M0SHO,Available,Amateur Full Radio Licence,SHO
M0SHT,Available,Amateur Full Radio Licence,SHT
M0SHU,Available,Amateur Full Radio Licence,SHU
M0SHW,Available,Amateur Full Radio Licence,SHW
M0SHZ,Available,Amateur Full Radio Licence,SHZ
M0SIF,Available,Amateur Full Radio Licence,SIF
M0SIH,Available,Amateur Full Radio Licence,SIH
M0SIJ,Available,Amateur Full Radio Licence,SIJ
M0SIK,Available,Amateur Full Radio Licence,SIK
M0SIO,Available,Amateur Full Radio Licence,SIO
M0SIQ,Available,Amateur Full Radio Licence,SIQ
M0SIU,Available,Amateur Full Radio Licence,SIU
M0SIV,Available,Amateur Full Radio Licence,SIV
M0SIW,Available,Amateur Full Radio Licence,SIW
M0SIZ,Available,Amateur Full Radio Licence,SIZ
M0SJE,Available,Amateur Full Radio Licence,SJE
M0SJI,Available,Amateur Full Radio Licence,SJI
M0SJN,Available,Amateur Full Radio Licence,SJN
M0SJO,Available,Amateur Full Radio Licence,SJO
M0SJP,Available,Amateur Full Radio Licence,SJP
M0SJQ,Available,Amateur Full Radio Licence,SJQ
M0SJU,Available,Amateur Full Radio Licence,SJU
M0SJX,Available,Amateur Full Radio Licence,SJX
M0SJZ,Available,Amateur Full Radio Licence,SJZ
M0SKE,Available,Amateur Full Radio Licence,SKE
M0SKF,Available,Amateur Full Radio Licence,SKF
M0SKH,Available,Amateur Full Radio Licence,SKH
M0SKJ,Available,Amateur Full Radio Licence,SKJ
M0SKN,Available,Amateur Full Radio Licence,SKN
M0SKP,Available,Amateur Full Radio Licence,SKP
M0SKQ,Available,Amateur Full Radio Licence,SKQ
M0SKT,Available,Amateur Full Radio Licence,SKT
M0SKU,Available,Amateur Full Radio Licence,SKU
M0SKV,Available,Amateur Full Radio Licence,SKV
M0SKW,Available,Amateur Full Radio Licence,SKW
M0SKX,Available,Amateur Full Radio Licence,SKX
M0SKZ,Available,Amateur Full Radio Licence,SKZ
M0SLD,Available,Amateur Full Radio Licence,SLD
M0SLE,Available,Amateur Full Radio Licence,SLE
M0SLG,Available,Amateur Full Radio Licence,SLG
M0SLI,Available,Amateur Full Radio Licence,SLI
M0SLL,Available,Amateur Full Radio Licence,SLL
M0SLM,Available,Amateur Full Radio Licence,SLM
M0SLO,Available,Amateur Full Radio Licence,SLO
M0SLQ,Available,Amateur Full Radio Licence,SLQ
M0SLU,Available,Amateur Full Radio Licence,SLU
M0SLV,Available,Amateur Full Radio Licence,SLV
M0SLW,Available,Amateur Full Radio Licence,SLW
M0SLX,Available,Amateur Full Radio Licence,SLX
M0SLY,Available,Amateur Full Radio Licence,SLY
M0SLZ,Available,Amateur Full Radio Licence,SLZ
M0SML,Available,Amateur Full Radio Licence,SML
M0SMQ,Available,Amateur Full Radio Licence,SMQ
M0SMR,Available,Amateur Full Radio Licence,SMR
M0SMU,Available,Amateur Full Radio Licence,SMU
M0SMX,Available,Amateur Full Radio Licence,SMX
M0SMZ,Available,Amateur Full Radio Licence,SMZ
M0SNA,Available,Amateur Full Radio Licence,SNA
M0SNB,Available,Amateur Full Radio Licence,SNB
M0SNC,Available,Amateur Full Radio Licence,SNC
M0SNE,Available,Amateur Full Radio Licence,SNE
M0SNH,Available,Amateur Full Radio Licence,SNH
M0SNI,Available,Amateur Full Radio Licence,SNI
M0SNJ,Available,Amateur Full Radio Licence,SNJ
M0SNL,Available,Amateur Full Radio Licence,SNL
M0SNM,Available,Amateur Full Radio Licence,SNM
M0SNN,Available,Amateur Full Radio Licence,SNN
M0SNP,Available,Amateur Full Radio Licence,SNP
M0SNQ,Available,Amateur Full Radio Licence,SNQ
M0SNU,Available,Amateur Full Radio Licence,SNU
M0SNV,Available,Amateur Full Radio Licence,SNV
M0SNW,Available,Amateur Full Radio Licence,SNW
M0SNY,Available,Amateur Full Radio Licence,SNY
M0SNZ,Available,Amateur Full Radio Licence,SNZ
M0SOG,Available,Amateur Full Radio Licence,SOG
M0SOH,Available,Amateur Full Radio Licence,SOH
M0SOJ,Available,Amateur Full Radio Licence,SOJ
M0SOK,Available,Amateur Full Radio Licence,SOK
M0SOO,Available,Amateur Full Radio Licence,SOO
M0SOQ,Available,Amateur Full Radio Licence,SOQ
M0SOR,Available,Amateur Full Radio Licence,SOR
M0SOV,Available,Amateur Full Radio Licence,SOV
M0SOY,Available,Amateur Full Radio Licence,SOY
M0SOZ,Available,Amateur Full Radio Licence,SOZ
M0SPE,Available,Amateur Full Radio Licence,SPE
M0SPI,Available,Amateur Full Radio Licence,SPI
M0SPP,Available,Amateur Full Radio Licence,SPP
M0SPQ,Available,Amateur Full Radio Licence,SPQ
M0SPV,Available,Amateur Full Radio Licence,SPV
M0SPW,Available,Amateur Full Radio Licence,SPW
M0SPZ,Available,Amateur Full Radio Licence,SPZ
M0SQA,Available,Amateur Full Radio Licence,SQA
M0SQB,Available,Amateur Full Radio Licence,SQB
M0SQC,Available,Amateur Full Radio Licence,SQC
M0SQD,Available,Amateur Full Radio Licence,SQD
M0SQE,Available,Amateur Full Radio Licence,SQE
M0SQF,Available,Amateur Full Radio Licence,SQF
M0SQG,Available,Amateur Full Radio Licence,SQG
M0SQH,Available,Amateur Full Radio Licence,SQH
M0SQI,Available,Amateur Full Radio Licence,SQI
M0SQJ,Available,Amateur Full Radio Licence,SQJ
M0SQK,Available,Amateur Full Radio Licence,SQK
M0SQM,Available,Amateur Full Radio Licence,SQM
M0SQP,Available,Amateur Full Radio Licence,SQP
M0SQQ,Available,Amateur Full Radio Licence,SQQ
M0SQR,Available,Amateur Full Radio Licence,SQR
M0SQS,Available,Amateur Full Radio Licence,SQS
M0SQT,Available,Amateur Full Radio Licence,SQT
M0SQU,Available,Amateur Full Radio Licence,SQU
M0SQV,Available,Amateur Full Radio Licence,SQV
M0SQW,Available,Amateur Full Radio Licence,SQW
M0SQX,Available,Amateur Full Radio Licence,SQX
M0SQY,Available,Amateur Full Radio Licence,SQY
M0SQZ,Available,Amateur Full Radio Licence,SQZ
M0SRE,Available,Amateur Full Radio Licence,SRE
M0SRH,Available,Amateur Full Radio Licence,SRH
M0SRI,Available,Amateur Full Radio Licence,SRI
M0SRK,Available,Amateur Full Radio Licence,SRK
M0SRL,Available,Amateur Full Radio Licence,SRL
M0SRQ,Available,Amateur Full Radio Licence,SRQ
M0SRZ,Available,Amateur Full Radio Licence,SRZ
M0SSI,Available,Amateur Full Radio Licence,SSI
M0SSK,Available,Amateur Full Radio Licence,SSK
M0SSN,Available,Amateur Full Radio Licence,SSN
M0SSU,Available,Amateur Full Radio Licence,SSU
M0SSZ,Available,Amateur Full Radio Licence,SSZ
M0STJ,Available,Amateur Full Radio Licence,STJ
M0STK,Available,Amateur Full Radio Licence,STK
M0SUA,Available,Amateur Full Radio Licence,SUA
M0SUC,Available,Amateur Full Radio Licence,SUC
M0SUD,Available,Amateur Full Radio Licence,SUD
M0SUG,Available,Amateur Full Radio Licence,SUG
M0SUH,Available,Amateur Full Radio Licence,SUH
M0SUI,Available,Amateur Full Radio Licence,SUI
M0SUJ,Available,Amateur Full Radio Licence,SUJ
M0SUK,Available,Amateur Full Radio Licence,SUK
M0SUO,Available,Amateur Full Radio Licence,SUO
M0SUP,Available,Amateur Full Radio Licence,SUP
M0SUQ,Available,Amateur Full Radio Licence,SUQ
M0SUV,Available,Amateur Full Radio Licence,SUV
M0SUW,Available,Amateur Full Radio Licence,SUW
M0SUX,Available,Amateur Full Radio Licence,SUX
M0SUY,Available,Amateur Full Radio Licence,SUY
M0SVD,Available,Amateur Full Radio Licence,SVD
M0SVF,Available,Amateur Full Radio Licence,SVF
M0SVG,Available,Amateur Full Radio Licence,SVG
M0SVH,Available,Amateur Full Radio Licence,SVH
M0SVI,Available,Amateur Full Radio Licence,SVI
M0SVJ,Available,Amateur Full Radio Licence,SVJ
M0SVL,Available,Amateur Full Radio Licence,SVL
M0SVN,Available,Amateur Full Radio Licence,SVN
M0SVO,Available,Amateur Full Radio Licence,SVO
M0SVP,Available,Amateur Full Radio Licence,SVP
M0SVQ,Available,Amateur Full Radio Licence,SVQ
M0SVS,Available,Amateur Full Radio Licence,SVS
M0SVT,Available,Amateur Full Radio Licence,SVT
M0SVU,Available,Amateur Full Radio Licence,SVU
M0SVW,Available,Amateur Full Radio Licence,SVW
M0SVX,Available,Amateur Full Radio Licence,SVX
M0SVY,Available,Amateur Full Radio Licence,SVY
M0SVZ,Available,Amateur Full Radio Licence,SVZ
M0SWI,Available,Amateur Full Radio Licence,SWI
M0SWJ,Available,Amateur Full Radio Licence,SWJ
M0SWK,Available,Amateur Full Radio Licence,SWK
M0SWM,Available,Amateur Full Radio Licence,SWM
M0SWN,Available,Amateur Full Radio Licence,SWN
M0SWP,Available,Amateur Full Radio Licence,SWP
M0SWQ,Available,Amateur Full Radio Licence,SWQ
M0SWS,Available,Amateur Full Radio Licence,SWS
M0SWU,Available,Amateur Full Radio Licence,SWU
M0SWV,Available,Amateur Full Radio Licence,SWV
M0SWY,Available,Amateur Full Radio Licence,SWY
M0SXA,Available,Amateur Full Radio Licence,SXA
M0SXB,Available,Amateur Full Radio Licence,SXB
M0SXC,Available,Amateur Full Radio Licence,SXC
M0SXE,Available,Amateur Full Radio Licence,SXE
M0SXG,Available,Amateur Full Radio Licence,SXG
M0SXI,Available,Amateur Full Radio Licence,SXI
M0SXJ,Available,Amateur Full Radio Licence,SXJ
M0SXK,Available,Amateur Full Radio Licence,SXK
M0SXL,Available,Amateur Full Radio Licence,SXL
M0SXN,Available,Amateur Full Radio Licence,SXN
M0SXO,Available,Amateur Full Radio Licence,SXO
M0SXQ,Available,Amateur Full Radio Licence,SXQ
M0SXS,Available,Amateur Full Radio Licence,SXS
M0SXT,Available,Amateur Full Radio Licence,SXT
M0SXU,Available,Amateur Full Radio Licence,SXU
M0SXV,Available,Amateur Full Radio Licence,SXV
M0SXW,Available,Amateur Full Radio Licence,SXW
M0SXX,Available,Amateur Full Radio Licence,SXX
M0SYA,Available,Amateur Full Radio Licence,SYA
M0SYB,Available,Amateur Full Radio Licence,SYB
M0SYE,Available,Amateur Full Radio Licence,SYE
M0SYF,Available,Amateur Full Radio Licence,SYF
M0SYH,Available,Amateur Full Radio Licence,SYH
M0SYK,Available,Amateur Full Radio Licence,SYK
M0SYL,Available,Amateur Full Radio Licence,SYL
M0SYN,Available,Amateur Full Radio Licence,SYN
M0SYQ,Available,Amateur Full Radio Licence,SYQ
M0SYS,Available,Amateur Full Radio Licence,SYS
M0SYT,Available,Amateur Full Radio Licence,SYT
M0SYU,Available,Amateur Full Radio Licence,SYU
M0SYV,Available,Amateur Full Radio Licence,SYV
M0SYW,Available,Amateur Full Radio Licence,SYW
M0SYX,Available,Amateur Full Radio Licence,SYX
M0SYZ,Available,Amateur Full Radio Licence,SYZ
M0SZB,Available,Amateur Full Radio Licence,SZB
M0SZC,Available,Amateur Full Radio Licence,SZC
M0SZE,Available,Amateur Full Radio Licence,SZE
M0SZF,Available,Amateur Full Radio Licence,SZF
M0SZG,Available,Amateur Full Radio Licence,SZG
M0SZH,Available,Amateur Full Radio Licence,SZH
M0SZI,Available,Amateur Full Radio Licence,SZI
M0SZJ,Available,Amateur Full Radio Licence,SZJ
M0SZK,Available,Amateur Full Radio Licence,SZK
M0SZL,Available,Amateur Full Radio Licence,SZL
M0SZM,Available,Amateur Full Radio Licence,SZM
M0SZN,Available,Amateur Full Radio Licence,SZN
M0SZO,Available,Amateur Full Radio Licence,SZO
M0SZP,Available,Amateur Full Radio Licence,SZP
M0SZR,Available,Amateur Full Radio Licence,SZR
M0SZS,Available,Amateur Full Radio Licence,SZS
M0SZT,Available,Amateur Full Radio Licence,SZT
M0SZU,Available,Amateur Full Radio Licence,SZU
M0SZV,Available,Amateur Full Radio Licence,SZV
M0SZW,Available,Amateur Full Radio Licence,SZW
M0SZX,Available,Amateur Full Radio Licence,SZX
M0SZY,Available,Amateur Full Radio Licence,SZY
M0TBV,Available,Amateur Full Radio Licence,TBV
M0TBW,Available,Amateur Full Radio Licence,TBW
M0TCD,Available,Amateur Full Radio Licence,TCD
M0TCF,Available,Amateur Full Radio Licence,TCF
M0TCG,Available,Amateur Full Radio Licence,TCG
M0TCI,Available,Amateur Full Radio Licence,TCI
M0TCK,Available,Amateur Full Radio Licence,TCK
M0TCU,Available,Amateur Full Radio Licence,TCU
M0TCV,Available,Amateur Full Radio Licence,TCV
M0TCY,Available,Amateur Full Radio Licence,TCY
M0TCZ,Available,Amateur Full Radio Licence,TCZ
M0TDJ,Available,Amateur Full Radio Licence,TDJ
M0TDN,Available,Amateur Full Radio Licence,TDN
M0TDO,Available,Amateur Full Radio Licence,TDO
M0TDR,Available,Amateur Full Radio Licence,TDR
M0TDS,Available,Amateur Full Radio Licence,TDS
M0TDV,Available,Amateur Full Radio Licence,TDV
M0TDY,Available,Amateur Full Radio Licence,TDY
M0TDZ,Available,Amateur Full Radio Licence,TDZ
M0TEB,Available,Amateur Full Radio Licence,TEB
M0TEJ,Available,Amateur Full Radio Licence,TEJ
M0TEO,Available,Amateur Full Radio Licence,TEO
M0TEP,Available,Amateur Full Radio Licence,TEP
M0TEQ,Available,Amateur Full Radio Licence,TEQ
M0TEU,Available,Amateur Full Radio Licence,TEU
M0TEV,Available,Amateur Full Radio Licence,TEV
M0TEW,Available,Amateur Full Radio Licence,TEW
M0TFA,Available,Amateur Full Radio Licence,TFA
M0TFB,Available,Amateur Full Radio Licence,TFB
M0TFE,Available,Amateur Full Radio Licence,TFE
M0TFF,Available,Amateur Full Radio Licence,TFF
M0TFG,Available,Amateur Full Radio Licence,TFG
M0TFI,Available,Amateur Full Radio Licence,TFI
M0TFJ,Available,Amateur Full Radio Licence,TFJ
M0TFL,Available,Amateur Full Radio Licence,TFL
M0TFM,Available,Amateur Full Radio Licence,TFM
M0TFP,Available,Amateur Full Radio Licence,TFP
M0TFQ,Available,Amateur Full Radio Licence,TFQ
M0TFR,Available,Amateur Full Radio Licence,TFR
M0TFV,Available,Amateur Full Radio Licence,TFV
M0TFW,Available,Amateur Full Radio Licence,TFW
M0TFZ,Available,Amateur Full Radio Licence,TFZ
M0TGD,Available,Amateur Full Radio Licence,TGD
M0TGE,Available,Amateur Full Radio Licence,TGE
M0TGG,Available,Amateur Full Radio Licence,TGG
M0TGH,Available,Amateur Full Radio Licence,TGH
M0TGI,Available,Amateur Full Radio Licence,TGI
M0TGJ,Available,Amateur Full Radio Licence,TGJ
M0TGK,Available,Amateur Full Radio Licence,TGK
M0TGP,Available,Amateur Full Radio Licence,TGP
M0TGQ,Available,Amateur Full Radio Licence,TGQ
M0TGU,Available,Amateur Full Radio Licence,TGU
M0THC,Available,Amateur Full Radio Licence,THC
M0THF,Available,Amateur Full Radio Licence,THF
M0THG,Available,Amateur Full Radio Licence,THG
M0THH,Available,Amateur Full Radio Licence,THH
M0THI,Available,Amateur Full Radio Licence,THI
M0THP,Available,Amateur Full Radio Licence,THP
M0THQ,Available,Amateur Full Radio Licence,THQ
M0THR,Available,Amateur Full Radio Licence,THR
M0THU,Available,Amateur Full Radio Licence,THU
M0THV,Available,Amateur Full Radio Licence,THV
M0THW,Available,Amateur Full Radio Licence,THW
M0TIH,Available,Amateur Full Radio Licence,TIH
M0TII,Available,Amateur Full Radio Licence,TII
M0TIJ,Available,Amateur Full Radio Licence,TIJ
M0TIK,Available,Amateur Full Radio Licence,TIK
M0TIO,Available,Amateur Full Radio Licence,TIO
M0TIQ,Available,Amateur Full Radio Licence,TIQ
M0TIY,Available,Amateur Full Radio Licence,TIY
M0TIZ,Available,Amateur Full Radio Licence,TIZ
M0TJA,Available,Amateur Full Radio Licence,TJA
M0TJE,Available,Amateur Full Radio Licence,TJE
M0TJF,Available,Amateur Full Radio Licence,TJF
M0TJI,Available,Amateur Full Radio Licence,TJI
M0TJJ,Available,Amateur Full Radio Licence,TJJ
M0TJK,Available,Amateur Full Radio Licence,TJK
M0TJN,Available,Amateur Full Radio Licence,TJN
M0TJO,Available,Amateur Full Radio Licence,TJO
M0TJQ,Available,Amateur Full Radio Licence,TJQ
M0TJX,Available,Amateur Full Radio Licence,TJX
M0TJY,Available,Amateur Full Radio Licence,TJY
M0TJZ,Available,Amateur Full Radio Licence,TJZ
M0TKB,Available,Amateur Full Radio Licence,TKB
M0TKC,Available,Amateur Full Radio Licence,TKC
M0TKF,Available,Amateur Full Radio Licence,TKF
M0TKG,Available,Amateur Full Radio Licence,TKG
M0TKH,Available,Amateur Full Radio Licence,TKH
M0TKI,Available,Amateur Full Radio Licence,TKI
M0TKJ,Available,Amateur Full Radio Licence,TKJ
M0TKK,Available,Amateur Full Radio Licence,TKK
M0TKM,Available,Amateur Full Radio Licence,TKM
M0TKN,Available,Amateur Full Radio Licence,TKN
M0TKP,Available,Amateur Full Radio Licence,TKP
M0TKQ,Available,Amateur Full Radio Licence,TKQ
M0TKR,Available,Amateur Full Radio Licence,TKR
M0TKU,Available,Amateur Full Radio Licence,TKU
M0TKV,Available,Amateur Full Radio Licence,TKV
M0TKW,Available,Amateur Full Radio Licence,TKW
M0TKY,Available,Amateur Full Radio Licence,TKY
M0TLB,Available,Amateur Full Radio Licence,TLB
M0TLH,Available,Amateur Full Radio Licence,TLH
M0TLI,Available,Amateur Full Radio Licence,TLI
M0TLJ,Available,Amateur Full Radio Licence,TLJ
M0TLL,Available,Amateur Full Radio Licence,TLL
M0TLO,Available,Amateur Full Radio Licence,TLO
M0TLP,Available,Amateur Full Radio Licence,TLP
M0TLQ,Available,Amateur Full Radio Licence,TLQ
M0TLU,Available,Amateur Full Radio Licence,TLU
M0TLV,Available,Amateur Full Radio Licence,TLV
M0TLW,Available,Amateur Full Radio Licence,TLW
M0TLZ,Available,Amateur Full Radio Licence,TLZ
M0TMD,Available,Amateur Full Radio Licence,TMD
M0TMP,Available,Amateur Full Radio Licence,TMP
M0TMQ,Available,Amateur Full Radio Licence,TMQ
M0TMU,Available,Amateur Full Radio Licence,TMU
M0TMV,Available,Amateur Full Radio Licence,TMV
M0TMY,Available,Amateur Full Radio Licence,TMY
M0TMZ,Available,Amateur Full Radio Licence,TMZ
M0TNA,Available,Amateur Full Radio Licence,TNA
M0TNF,Available,Amateur Full Radio Licence,TNF
M0TNH,Available,Amateur Full Radio Licence,TNH
M0TNI,Available,Amateur Full Radio Licence,TNI
M0TNJ,Available,Amateur Full Radio Licence,TNJ
M0TNM,Available,Amateur Full Radio Licence,TNM
M0TNO,Available,Amateur Full Radio Licence,TNO
M0TNP,Available,Amateur Full Radio Licence,TNP
M0TNQ,Available,Amateur Full Radio Licence,TNQ
M0TNU,Available,Amateur Full Radio Licence,TNU
M0TNW,Available,Amateur Full Radio Licence,TNW
M0TNZ,Available,Amateur Full Radio Licence,TNZ
M0TOD,Available,Amateur Full Radio Licence,TOD
M0TOH,Available,Amateur Full Radio Licence,TOH
M0TOI,Available,Amateur Full Radio Licence,TOI
M0TOJ,Available,Amateur Full Radio Licence,TOJ
M0TOK,Available,Amateur Full Radio Licence,TOK
M0TOQ,Available,Amateur Full Radio Licence,TOQ
M0TOU,Available,Amateur Full Radio Licence,TOU
M0TOV,Available,Amateur Full Radio Licence,TOV
M0TOZ,Available,Amateur Full Radio Licence,TOZ
M0TPA,Available,Amateur Full Radio Licence,TPA
M0TPB,Available,Amateur Full Radio Licence,TPB
M0TPE,Available,Amateur Full Radio Licence,TPE
M0TPF,Available,Amateur Full Radio Licence,TPF
M0TPI,Available,Amateur Full Radio Licence,TPI
M0TPK,Available,Amateur Full Radio Licence,TPK
M0TPL,Available,Amateur Full Radio Licence,TPL
M0TPO,Available,Amateur Full Radio Licence,TPO
M0TPP,Available,Amateur Full Radio Licence,TPP
M0TPQ,Available,Amateur Full Radio Licence,TPQ
M0TPR,Available,Amateur Full Radio Licence,TPR
M0TPT,Available,Amateur Full Radio Licence,TPT
M0TPU,Available,Amateur Full Radio Licence,TPU
M0TPV,Available,Amateur Full Radio Licence,TPV
M0TPY,Available,Amateur Full Radio Licence,TPY
M0TPZ,Available,Amateur Full Radio Licence,TPZ
M0TQA,Available,Amateur Full Radio Licence,TQA
M0TQB,Available,Amateur Full Radio Licence,TQB
M0TQC,Available,Amateur Full Radio Licence,TQC
M0TQD,Available,Amateur Full Radio Licence,TQD
M0TQE,Available,Amateur Full Radio Licence,TQE
M0TQF,Available,Amateur Full Radio Licence,TQF
M0TQG,Available,Amateur Full Radio Licence,TQG
M0TQI,Available,Amateur Full Radio Licence,TQI
M0TQJ,Available,Amateur Full Radio Licence,TQJ
M0TQK,Available,Amateur Full Radio Licence,TQK
M0TQL,Available,Amateur Full Radio Licence,TQL
M0TQN,Available,Amateur Full Radio Licence,TQN
M0TQO,Available,Amateur Full Radio Licence,TQO
M0TQP,Available,Amateur Full Radio Licence,TQP
M0TQQ,Available,Amateur Full Radio Licence,TQQ
M0TQS,Available,Amateur Full Radio Licence,TQS
M0TQT,Available,Amateur Full Radio Licence,TQT
M0TQU,Available,Amateur Full Radio Licence,TQU
M0TQW,Available,Amateur Full Radio Licence,TQW
M0TQX,Available,Amateur Full Radio Licence,TQX
M0TQY,Available,Amateur Full Radio Licence,TQY
M0TQZ,Available,Amateur Full Radio Licence,TQZ
M0TRD,Available,Amateur Full Radio Licence,TRD
M0TRH,Available,Amateur Full Radio Licence,TRH
M0TRI,Available,Amateur Full Radio Licence,TRI
M0TRM,Available,Amateur Full Radio Licence,TRM
M0TRR,Available,Amateur Full Radio Licence,TRR
M0TRT,Available,Amateur Full Radio Licence,TRT
M0TRU,Available,Amateur Full Radio Licence,TRU
M0TRY,Available,Amateur Full Radio Licence,TRY
M0TRZ,Available,Amateur Full Radio Licence,TRZ
M0TSA,Available,Amateur Full Radio Licence,TSA
M0TSI,Available,Amateur Full Radio Licence,TSI
M0TSJ,Available,Amateur Full Radio Licence,TSJ
M0TSP,Available,Amateur Full Radio Licence,TSP
M0TSQ,Available,Amateur Full Radio Licence,TSQ
M0TSU,Available,Amateur Full Radio Licence,TSU
M0TSV,Available,Amateur Full Radio Licence,TSV
M0TSZ,Available,Amateur Full Radio Licence,TSZ
M0TTH,Available,Amateur Full Radio Licence,TTH
M0TTJ,Available,Amateur Full Radio Licence,TTJ
M0TTP,Available,Amateur Full Radio Licence,TTP
M0TTQ,Available,Amateur Full Radio Licence,TTQ
M0TTV,Available,Amateur Full Radio Licence,TTV
M0TTZ,Available,Amateur Full Radio Licence,TTZ
M0TUA,Available,Amateur Full Radio Licence,TUA
M0TUC,Available,Amateur Full Radio Licence,TUC
M0TUD,Available,Amateur Full Radio Licence,TUD
M0TUE,Available,Amateur Full Radio Licence,TUE
M0TUF,Available,Amateur Full Radio Licence,TUF
M0TUH,Available,Amateur Full Radio Licence,TUH
M0TUI,Available,Amateur Full Radio Licence,TUI
M0TUJ,Available,Amateur Full Radio Licence,TUJ
M0TUM,Available,Amateur Full Radio Licence,TUM
M0TUO,Available,Amateur Full Radio Licence,TUO
M0TUP,Available,Amateur Full Radio Licence,TUP
M0TUQ,Available,Amateur Full Radio Licence,TUQ
M0TUS,Available,Amateur Full Radio Licence,TUS
M0TUU,Available,Amateur Full Radio Licence,TUU
M0TUV,Available,Amateur Full Radio Licence,TUV
M0TUW,Available,Amateur Full Radio Licence,TUW
M0TUY,Available,Amateur Full Radio Licence,TUY
M0TUZ,Available,Amateur Full Radio Licence,TUZ
M0TVB,Available,Amateur Full Radio Licence,TVB
M0TVF,Available,Amateur Full Radio Licence,TVF
M0TVH,Available,Amateur Full Radio Licence,TVH
M0TVK,Available,Amateur Full Radio Licence,TVK
M0TVM,Available,Amateur Full Radio Licence,TVM
M0TVN,Available,Amateur Full Radio Licence,TVN
M0TVO,Available,Amateur Full Radio Licence,TVO
M0TVP,Available,Amateur Full Radio Licence,TVP
M0TVQ,Available,Amateur Full Radio Licence,TVQ
M0TVS,Available,Amateur Full Radio Licence,TVS
M0TVW,Available,Amateur Full Radio Licence,TVW
M0TVX,Available,Amateur Full Radio Licence,TVX
M0TVY,Available,Amateur Full Radio Licence,TVY
M0TVZ,Available,Amateur Full Radio Licence,TVZ
M0TWB,Available,Amateur Full Radio Licence,TWB
M0TWD,Available,Amateur Full Radio Licence,TWD
M0TWF,Available,Amateur Full Radio Licence,TWF
M0TWH,Available,Amateur Full Radio Licence,TWH
M0TWN,Available,Amateur Full Radio Licence,TWN
M0TWP,Available,Amateur Full Radio Licence,TWP
M0TWQ,Available,Amateur Full Radio Licence,TWQ
M0TWU,Available,Amateur Full Radio Licence,TWU
M0TWV,Available,Amateur Full Radio Licence,TWV
M0TWY,Available,Amateur Full Radio Licence,TWY
M0TWZ,Available,Amateur Full Radio Licence,TWZ
M0TXA,Available,Amateur Full Radio Licence,TXA
M0TXB,Available,Amateur Full Radio Licence,TXB
M0TXE,Available,Amateur Full Radio Licence,TXE
M0TXF,Available,Amateur Full Radio Licence,TXF
M0TXH,Available,Amateur Full Radio Licence,TXH
M0TXJ,Available,Amateur Full Radio Licence,TXJ
M0TXL,Available,Amateur Full Radio Licence,TXL
M0TXN,Available,Amateur Full Radio Licence,TXN
M0TXQ,Available,Amateur Full Radio Licence,TXQ
M0TXU,Available,Amateur Full Radio Licence,TXU
M0TXV,Available,Amateur Full Radio Licence,TXV
M0TXW,Available,Amateur Full Radio Licence,TXW
M0TXY,Available,Amateur Full Radio Licence,TXY
M0TXZ,Available,Amateur Full Radio Licence,TXZ
M0TYB,Available,Amateur Full Radio Licence,TYB
M0TYC,Available,Amateur Full Radio Licence,TYC
M0TYD,Available,Amateur Full Radio Licence,TYD
M0TYE,Available,Amateur Full Radio Licence,TYE
