Country,Current Series,Reference,Value,Type,Product,Status,Allocated Flag
M,0,RFP,M0RFP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RFQ,M0RFQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RFR,M0RFR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RFU,M0RFU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RFV,M0RFV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RFW,M0RFW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RFZ,M0RFZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RGF,M0RGF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RGH,M0RGH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RGK,M0RGK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RGP,M0RGP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RGQ,M0RGQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RGV,M0RGV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RGZ,M0RGZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RHA,M0RHA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RHC,M0RHC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RHJ,M0RHJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RHK,M0RHK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RHL,M0RHL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RHM,M0RHM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RHN,M0RHN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RHO,M0RHO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RHP,M0RHP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RHU,M0RHU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RHX,M0RHX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RHY,M0RHY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RHZ,M0RHZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RIE,M0RIE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RIH,M0RIH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RII,M0RII,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RIJ,M0RIJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RIL,M0RIL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RIN,M0RIN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RIO,M0RIO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RIP,M0RIP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RIQ,M0RIQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RIR,M0RIR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RIU,M0RIU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RIW,M0RIW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RIY,M0RIY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RIZ,M0RIZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RJF,M0RJF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RJI,M0RJI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RJJ,M0RJJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RJQ,M0RJQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RJU,M0RJU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RKA,M0RKA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RKC,M0RKC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RKE,M0RKE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RKG,M0RKG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RKJ,M0RKJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RKK,M0RKK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RKM,M0RKM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RKP,M0RKP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RKQ,M0RKQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RKU,M0RKU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RKV,M0RKV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RKZ,M0RKZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RLA,M0RLA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RLE,M0RLE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RLF,M0RLF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RLG,M0RLG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RLL,M0RLL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RLQ,M0RLQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RLR,M0RLR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RLS,M0RLS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RLT,M0RLT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RLU,M0RLU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RLV,M0RLV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RLZ,M0RLZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RMA,M0RMA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RME,M0RME,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RMI,M0RMI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RMM,M0RMM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RMQ,M0RMQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RMR,M0RMR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RMU,M0RMU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RMV,M0RMV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RMX,M0RMX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RNB,M0RNB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RNF,M0RNF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RNG,M0RNG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RNH,M0RNH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RNJ,M0RNJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RNK,M0RNK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RNM,M0RNM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RNN,M0RNN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RNO,M0RNO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RNP,M0RNP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RNQ,M0RNQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RNV,M0RNV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RNX,M0RNX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RNZ,M0RNZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ROH,M0ROH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ROK,M0ROK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ROL,M0ROL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ROP,M0ROP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ROR,M0ROR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ROU,M0ROU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ROX,M0ROX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,ROZ,M0ROZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RPN,M0RPN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RPP,M0RPP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RPS,M0RPS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RPU,M0RPU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RPV,M0RPV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RPW,M0RPW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RPX,M0RPX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RPY,M0RPY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RPZ,M0RPZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQA,M0RQA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQB,M0RQB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQC,M0RQC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQD,M0RQD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQE,M0RQE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQF,M0RQF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQG,M0RQG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQH,M0RQH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQI,M0RQI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQJ,M0RQJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQL,M0RQL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQM,M0RQM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQN,M0RQN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQO,M0RQO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQP,M0RQP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQQ,M0RQQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQR,M0RQR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQS,M0RQS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQT,M0RQT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQU,M0RQU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQV,M0RQV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQW,M0RQW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQX,M0RQX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQY,M0RQY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RQZ,M0RQZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RRF,M0RRF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RRI,M0RRI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RRJ,M0RRJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RRK,M0RRK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RRL,M0RRL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RRW,M0RRW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RRZ,M0RRZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RSK,M0RSK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RSQ,M0RSQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RSR,M0RSR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RSU,M0RSU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RSX,M0RSX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RSZ,M0RSZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RTF,M0RTF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RTJ,M0RTJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RTK,M0RTK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RTP,M0RTP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RTQ,M0RTQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RTT,M0RTT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RTU,M0RTU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUA,M0RUA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUB,M0RUB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUD,M0RUD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUE,M0RUE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUF,M0RUF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUG,M0RUG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUI,M0RUI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUJ,M0RUJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUL,M0RUL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUO,M0RUO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUP,M0RUP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUQ,M0RUQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUR,M0RUR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUT,M0RUT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUU,M0RUU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUV,M0RUV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUW,M0RUW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUX,M0RUX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RUY,M0RUY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVA,M0RVA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVB,M0RVB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVD,M0RVD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVE,M0RVE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVF,M0RVF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVG,M0RVG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVJ,M0RVJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVK,M0RVK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVL,M0RVL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVM,M0RVM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVN,M0RVN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVO,M0RVO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVP,M0RVP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVQ,M0RVQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVS,M0RVS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVU,M0RVU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVV,M0RVV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVW,M0RVW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVX,M0RVX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RVY,M0RVY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RWE,M0RWE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RWF,M0RWF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RWI,M0RWI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RWO,M0RWO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RWP,M0RWP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RWQ,M0RWQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RWT,M0RWT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RWU,M0RWU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RWV,M0RWV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RWX,M0RWX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RWY,M0RWY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RWZ,M0RWZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXA,M0RXA,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXB,M0RXB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXC,M0RXC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXE,M0RXE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXF,M0RXF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXG,M0RXG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXH,M0RXH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXI,M0RXI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXK,M0RXK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXL,M0RXL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXM,M0RXM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXN,M0RXN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXO,M0RXO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXP,M0RXP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXR,M0RXR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXS,M0RXS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXT,M0RXT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RXU,M0RXU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYC,M0RYC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYD,M0RYD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYE,M0RYE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYF,M0RYF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYG,M0RYG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYH,M0RYH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYI,M0RYI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYJ,M0RYJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYN,M0RYN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYO,M0RYO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYP,M0RYP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYQ,M0RYQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYR,M0RYR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYT,M0RYT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYU,M0RYU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYV,M0RYV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYX,M0RYX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RYY,M0RYY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZB,M0RZB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZG,M0RZG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZH,M0RZH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZI,M0RZI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZJ,M0RZJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZK,M0RZK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZL,M0RZL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZM,M0RZM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZN,M0RZN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZO,M0RZO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZP,M0RZP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZQ,M0RZQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZR,M0RZR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZS,M0RZS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZT,M0RZT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZU,M0RZU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,RZV,M0RZV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SAU,M0SAU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SBI,M0SBI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SBJ,M0SBJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SBK,M0SBK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SBN,M0SBN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SBP,M0SBP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SBQ,M0SBQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SBR,M0SBR,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SBT,M0SBT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SCF,M0SCF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SCJ,M0SCJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SCN,M0SCN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SCV,M0SCV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SCY,M0SCY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SCZ,M0SCZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SDB,M0SDB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SDD,M0SDD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SDF,M0SDF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SDK,M0SDK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SDL,M0SDL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SDO,M0SDO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SDQ,M0SDQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SDV,M0SDV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SEF,M0SEF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SEG,M0SEG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SEI,M0SEI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SEJ,M0SEJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SEP,M0SEP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SEQ,M0SEQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SEU,M0SEU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SEW,M0SEW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SFE,M0SFE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SFF,M0SFF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SFH,M0SFH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SFI,M0SFI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SFJ,M0SFJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SFK,M0SFK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SFL,M0SFL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SFN,M0SFN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SFO,M0SFO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SFP,M0SFP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SFQ,M0SFQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SFV,M0SFV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SFW,M0SFW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SFY,M0SFY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SFZ,M0SFZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SGG,M0SGG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SGI,M0SGI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SGN,M0SGN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SGS,M0SGS,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SGU,M0SGU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SGY,M0SGY,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SHB,M0SHB,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SHC,M0SHC,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SHG,M0SHG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SHH,M0SHH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SHJ,M0SHJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SHN,M0SHN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SHO,M0SHO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SHT,M0SHT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SHU,M0SHU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SHW,M0SHW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SHZ,M0SHZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SIF,M0SIF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SIH,M0SIH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SIJ,M0SIJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SIK,M0SIK,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SIO,M0SIO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SIQ,M0SIQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SIU,M0SIU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SIV,M0SIV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SIW,M0SIW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SIZ,M0SIZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SJE,M0SJE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SJI,M0SJI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SJN,M0SJN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SJO,M0SJO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SJP,M0SJP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SJQ,M0SJQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SJU,M0SJU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SJX,M0SJX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SJZ,M0SJZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SKE,M0SKE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SKF,M0SKF,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SKH,M0SKH,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SKJ,M0SKJ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SKN,M0SKN,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SKP,M0SKP,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SKQ,M0SKQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SKT,M0SKT,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SKU,M0SKU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SKV,M0SKV,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SKW,M0SKW,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SKX,M0SKX,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SKZ,M0SKZ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SLD,M0SLD,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SLE,M0SLE,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SLG,M0SLG,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SLI,M0SLI,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SLL,M0SLL,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SLM,M0SLM,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SLO,M0SLO,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SLQ,M0SLQ,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SLU,M0SLU,Call Sign,Amateur Full Radio Licence,Available,N
M,0,SLV,M0SLV,Call Sign,Amateur Full Radio Licence,Available,N
