callsign,status,licence_class,created_date,last_modified_date,reserved_to_date,licence_cancel_date
21BRY,Reserved,,2016-08-12,2016-08-12,,
21BRZ,Reserved,,2016-08-12,2016-08-12,,
21BSA,Reserved,,2016-08-12,2016-08-12,,
21BSB,Reserved,,2016-08-12,2016-08-12,,
21BSD,Reserved,,2016-08-12,2016-08-12,,
21BSE,Reserved,,2016-08-12,2016-08-12,,
21BSF,Reserved,,2016-08-12,2016-08-12,,
21BSG,Reserved,,2016-08-12,2016-08-12,,
21BSH,Reserved,,2016-08-12,2016-08-12,,
21BSI,Reserved,,2016-08-12,2016-08-12,,
21BSJ,Reserved,,2016-08-12,2016-08-12,,
21BSK,Reserved,,2016-08-12,2016-08-12,,
21BSL,Reserved,,2016-08-12,2016-08-12,,
21BSM,Reserved,,2016-08-12,2016-08-12,,
21BSN,Reserved,,2016-08-12,2016-08-12,,
21BSO,Reserved,,2016-08-12,2016-08-12,,
21BSP,Reserved,,2016-08-12,2016-08-12,,
21BSQ,Reserved,,2016-08-12,2016-08-12,,
21BSR,Reserved,,2016-08-12,2016-08-12,,
21BSS,Reserved,,2016-08-12,2016-08-12,,
21BSU,Reserved,,2016-08-12,2016-08-12,,
21BSV,Reserved,,2016-08-12,2016-08-12,,
21BSW,Reserved,,2016-08-12,2016-08-12,,
21BSX,Reserved,,2016-08-12,2016-08-12,,
21BSY,Reserved,,2016-08-12,2016-08-12,,
21BSZ,Reserved,,2016-08-12,2016-08-12,,
21BTA,Reserved,,2016-08-12,2016-08-12,,
21BTB,Reserved,,2016-08-12,2016-08-12,,
21BTC,Reserved,,2016-08-12,2016-08-12,,
21BTE,Reserved,,2016-08-12,2016-08-12,,
21BTF,Reserved,,2016-08-12,2016-08-12,,
21BTI,Reserved,,2016-08-12,2016-08-12,,
21BTJ,Reserved,,2016-07-23,2016-08-12,,1993-05-12
21BTL,Reserved,,2016-08-12,2016-08-12,,
21BTN,Reserved,,2016-08-12,2016-08-12,,
21BTO,Reserved,,2016-08-12,2016-08-12,,
21BTP,Reserved,,2016-08-12,2016-08-12,,
21BTQ,Reserved,,2016-08-12,2016-08-12,,
21BTR,Reserved,,2016-08-12,2016-08-12,,
21BTT,Reserved,,2016-08-12,2016-08-12,,
21BTU,Reserved,,2016-08-12,2016-08-12,,
21BTV,Reserved,,2016-08-12,2016-08-12,,
21BTW,Reserved,,2016-08-12,2016-08-12,,
21BTY,Reserved,,2016-08-12,2016-08-12,,
21BTZ,Reserved,,2016-08-12,2016-08-12,,
21BUA,Reserved,,2016-08-12,2016-08-12,,
21BUB,Reserved,,2016-08-12,2016-08-12,,
21BUC,Reserved,,2016-08-12,2016-08-12,,
21BUD,Reserved,,2016-08-12,2016-08-12,,
21BUE,Reserved,,2016-08-12,2016-08-12,,
21BUF,Reserved,,2016-08-12,2016-08-12,,
21BUG,Reserved,,2016-08-12,2016-08-12,,
21BUH,Reserved,,2016-08-12,2016-08-12,,
21BUI,Reserved,,2016-08-12,2016-08-12,,
21BUK,Reserved,,2016-08-12,2016-08-12,,
21BUL,Reserved,,2016-08-12,2016-08-12,,
21BUN,Reserved,,2016-08-12,2016-08-12,,
21BUO,Reserved,,2016-08-12,2016-08-12,,
21BUP,Reserved,,2016-08-12,2016-08-12,,
21BUQ,Reserved,,2016-08-12,2016-08-12,,
21BUS,Reserved,,2016-08-12,2016-08-12,,
21BUT,Reserved,,2016-08-12,2016-08-12,,
21BUU,Reserved,,2016-08-12,2016-08-12,,
21BUW,Reserved,,2016-08-12,2016-08-12,,
21BUX,Reserved,,2016-08-02,2016-08-12,,
21BUY,Reserved,,2016-08-12,2016-08-12,,
21BUZ,Reserved,,2016-08-12,2016-08-12,,
21BVA,Reserved,,2016-08-12,2016-08-12,,
21BVB,Reserved,,2016-08-12,2016-08-12,,
21BVC,Reserved,,2016-08-12,2016-08-12,,
21BVD,Reserved,,2016-08-12,2016-08-12,,
21BVE,Reserved,,2016-08-12,2016-08-12,,
21BVF,Reserved,,2016-08-12,2016-08-12,,
21BVG,Reserved,,2016-08-12,2016-08-12,,
21BVH,Reserved,,2016-08-02,2016-08-12,,
21BVI,Reserved,,2016-08-12,2016-08-12,,
21BVK,Reserved,,2016-08-12,2016-08-12,,
21BVL,Reserved,,2016-08-12,2016-08-12,,
21BVN,Reserved,,2016-08-12,2016-08-12,,
21BVO,Reserved,,2016-08-12,2016-08-12,,
21BVP,Reserved,,2016-08-12,2016-08-12,,
21BVR,Reserved,,2016-08-12,2016-08-12,,
21BVT,Reserved,,2016-08-12,2016-08-12,,
21BVU,Reserved,,2016-08-12,2016-08-12,,
21BVV,Reserved,,2016-08-12,2016-08-12,,
21BVW,Reserved,,2016-08-12,2016-08-12,,
21BVZ,Reserved,,2016-08-12,2016-08-12,,
21BWA,Reserved,,2016-08-12,2016-08-12,,
21BWB,Reserved,,2016-08-12,2016-08-12,,
21BWC,Reserved,,2016-08-12,2016-08-12,,
21BWD,Reserved,,2016-08-12,2016-08-12,,
21BWE,Reserved,,2016-08-12,2016-08-12,,
21BWF,Reserved,,2016-08-12,2016-08-12,,
21BWG,Reserved,,2016-08-12,2016-08-12,,
21BWH,Reserved,,2016-08-12,2016-08-12,,
21BWI,Reserved,,2016-08-12,2016-08-12,,
21BWJ,Reserved,,2016-08-12,2016-08-12,,
21BWK,Reserved,,2016-08-12,2016-08-12,,
21BWL,Reserved,,2016-08-12,2016-08-12,,
21BWM,Reserved,,2016-08-12,2016-08-12,,
21BWN,Reserved,,2016-07-23,2016-08-12,,1993-05-23
21BWO,Reserved,,2016-08-12,2016-08-12,,
21BWP,Reserved,,2016-08-12,2016-08-12,,
21BWQ,Reserved,,2016-08-12,2016-08-12,,
21BWR,Reserved,,2016-08-12,2016-08-12,,
21BWS,Reserved,,2016-08-12,2016-08-12,,
21BWU,Reserved,,2016-08-12,2016-08-12,,
21BWV,Reserved,,2016-08-12,2016-08-12,,
21BWW,Reserved,,2016-08-12,2016-08-12,,
21BWX,Reserved,,2016-08-12,2016-08-12,,
21BWY,Reserved,,2016-08-12,2016-08-12,,
21BXA,Reserved,,2016-08-12,2016-08-12,,
21BXB,Reserved,,2016-08-12,2016-08-12,,
21BXC,Reserved,,2016-08-12,2016-08-12,,
21BXD,Reserved,,2016-08-12,2016-08-12,,
21BXE,Reserved,,2016-08-12,2016-08-12,,
21BXF,Reserved,,2016-08-12,2016-08-12,,
21BXG,Reserved,,2016-08-12,2016-08-12,,
21BXH,Reserved,,2016-08-12,2016-08-12,,
21BXI,Reserved,,2016-08-12,2016-08-12,,
21BXJ,Reserved,,2016-08-12,2016-08-12,,
21BXK,Reserved,,2016-08-12,2016-08-12,,
21BXL,Reserved,,2016-08-12,2016-08-12,,
21BXM,Reserved,,2016-08-12,2016-08-12,,
21BXN,Reserved,,2016-08-12,2016-08-12,,
21BXO,Reserved,,2016-08-12,2016-08-12,,
21BXP,Reserved,,2016-08-12,2016-08-12,,
21BXQ,Reserved,,2016-08-12,2016-08-12,,
21BXR,Reserved,,2016-08-12,2016-08-12,,
21BXS,Reserved,,2016-08-12,2016-08-12,,
21BXT,Reserved,,2016-08-12,2016-08-12,,
21BXU,Reserved,,2016-08-12,2016-08-12,,
21BXV,Reserved,,2016-08-12,2016-08-12,,
21BXW,Reserved,,2016-08-12,2016-08-12,,
21BXX,Reserved,,2016-08-12,2016-08-12,,
21BXY,Reserved,,2016-08-12,2016-08-12,,
21BXZ,Reserved,,2016-08-12,2016-08-12,,
21BYA,Reserved,,2016-08-12,2016-08-12,,
21BYB,Reserved,,2016-08-12,2016-08-12,,
21BYC,Reserved,,2016-08-12,2016-08-12,,
21BYD,Reserved,,2016-07-23,2016-08-12,,1993-06-10
21BYE,Reserved,,2016-08-12,2016-08-12,,
21BYF,Reserved,,2016-08-12,2016-08-12,,
21BYG,Reserved,,2016-08-12,2016-08-12,,
21BYJ,Reserved,,2016-08-12,2016-08-12,,
21BYL,Reserved,,2016-08-12,2016-08-12,,
21BYM,Reserved,,2016-08-12,2016-08-12,,
21BYN,Reserved,,2016-08-02,2016-08-12,,
21BYO,Reserved,,2016-08-12,2016-08-12,,
21BYP,Reserved,,2016-08-12,2016-08-12,,
21BYQ,Reserved,,2016-08-12,2016-08-12,,
21BYR,Reserved,,2016-08-12,2016-08-12,,
21BYS,Reserved,,2016-08-12,2016-08-12,,
21BYT,Reserved,,2016-08-12,2016-08-12,,
21BYU,Reserved,,2016-08-12,2016-08-12,,
21BYV,Reserved,,2016-08-12,2016-08-12,,
21BYX,Reserved,,2016-08-12,2016-08-12,,
21BYZ,Reserved,,2016-08-12,2016-08-12,,
21BZA,Reserved,,2016-07-23,2016-08-12,,1993-07-14
21BZC,Reserved,,2016-08-12,2016-08-12,,
21BZD,Reserved,,2016-08-12,2016-08-12,,
21BZE,Reserved,,2016-08-12,2016-08-12,,
21BZG,Reserved,,2016-08-12,2016-08-12,,
21BZJ,Reserved,,2016-08-12,2016-08-12,,
21BZK,Reserved,,2016-08-12,2016-08-12,,
21BZL,Reserved,,2016-08-12,2016-08-12,,
21BZM,Reserved,,2016-08-12,2016-08-12,,
21BZN,Reserved,,2016-08-12,2016-08-12,,
21BZO,Reserved,,2016-08-12,2016-08-12,,
21BZP,Reserved,,2016-08-12,2016-08-12,,
21BZQ,Reserved,,2016-08-12,2016-08-12,,
21BZR,Reserved,,2016-08-12,2016-08-12,,
21BZS,Reserved,,2016-08-12,2016-08-12,,
21BZT,Reserved,,2016-08-12,2016-08-12,,
21BZV,Reserved,,2016-08-12,2016-08-12,,
21BZW,Reserved,,2016-08-12,2016-08-12,,
21BZX,Reserved,,2016-08-12,2016-08-12,,
21BZY,Reserved,,2016-08-12,2016-08-12,,
21BZZ,Reserved,,2016-08-12,2016-08-12,,
21CAA,Reserved,,2016-08-12,2016-08-12,,
21CAB,Reserved,,2016-08-12,2016-08-12,,
21CAC,Reserved,,2016-08-12,2016-08-12,,
21CAE,Reserved,,2016-08-12,2016-08-12,,
21CAG,Reserved,,2016-08-12,2016-08-12,,
21CAI,Reserved,,2016-08-12,2016-08-12,,
21CAK,Reserved,,2016-08-12,2016-08-12,,
21CAL,Reserved,,2016-08-12,2016-08-12,,
21CAM,Reserved,,2016-08-12,2016-08-12,,
21CAN,Reserved,,2016-08-12,2016-08-12,,
21CAO,Reserved,,2016-08-12,2016-08-12,,
21CAP,Reserved,,2016-08-12,2016-08-12,,
21CAR,Reserved,,2016-08-12,2016-08-12,,
21CAS,Reserved,,2016-08-12,2016-08-12,,
21CAV,Reserved,,2016-08-12,2016-08-12,,
21CAX,Reserved,,2016-08-12,2016-08-12,,
21CAY,Reserved,,2016-08-12,2016-08-12,,
21CAZ,Reserved,,2016-08-12,2016-08-12,,
21CBA,Reserved,,2016-08-12,2016-08-12,,
21CBB,Reserved,,2016-08-12,2016-08-12,,
21CBD,Reserved,,2016-08-12,2016-08-12,,
21CBE,Reserved,,2016-08-12,2016-08-12,,
21CBF,Reserved,,2016-08-12,2016-08-12,,
21CBG,Reserved,,2016-08-12,2016-08-12,,
21CBI,Reserved,,2016-08-12,2016-08-12,,
21CBJ,Reserved,,2016-08-12,2016-08-12,,
21CBK,Reserved,,2016-08-12,2016-08-12,,
21CBM,Reserved,,2016-08-12,2016-08-12,,
21CBN,Reserved,,2016-08-12,2016-08-12,,
21CBO,Reserved,,2016-08-12,2016-08-12,,
21CBP,Reserved,,2016-08-12,2016-08-12,,
21CBQ,Reserved,,2016-08-12,2016-08-12,,
21CBR,Reserved,,2016-08-12,2016-08-12,,
21CBS,Reserved,,2016-08-12,2016-08-12,,
21CBT,Reserved,,2016-08-12,2016-08-12,,
21CBV,Reserved,,2016-08-12,2016-08-12,,
21CBW,Reserved,,2016-08-12,2016-08-12,,
21CBX,Reserved,,2016-08-12,2016-08-12,,
21CBY,Reserved,,2016-08-12,2016-08-12,,
21CBZ,Reserved,,2016-08-12,2016-08-12,,
21CCA,Reserved,,2016-08-12,2016-08-12,,
21CCC,Reserved,,2016-08-12,2016-08-12,,
21CCD,Reserved,,2016-08-12,2016-08-12,,
21CCE,Reserved,,2016-08-12,2016-08-12,,
21CCH,Reserved,,2016-08-12,2016-08-12,,
21CCJ,Reserved,,2016-08-12,2016-08-12,,
21CCK,Reserved,,2016-08-12,2016-08-12,,
21CCL,Reserved,,2016-08-12,2016-08-12,,
21CCO,Reserved,,2016-08-02,2016-08-12,,
21CCP,Reserved,,2016-08-12,2016-08-12,,
21CCQ,Reserved,,2016-08-12,2016-08-12,,
21CCR,Reserved,,2016-08-12,2016-08-12,,
21CCS,Reserved,,2016-08-12,2016-08-12,,
21CCT,Reserved,,2016-08-12,2016-08-12,,
21CCU,Reserved,,2016-08-12,2016-08-12,,
21CCV,Reserved,,2016-08-12,2016-08-12,,
21CCW,Reserved,,2016-08-12,2016-08-12,,
21CCX,Reserved,,2016-08-12,2016-08-12,,
21CCY,Reserved,,2016-08-12,2016-08-12,,
21CCZ,Reserved,,2016-08-12,2016-08-12,,
21CDA,Reserved,,2016-08-12,2016-08-12,,
21CDB,Reserved,,2016-08-12,2016-08-12,,
21CDC,Reserved,,2016-08-12,2016-08-12,,
21CDD,Reserved,,2016-08-12,2016-08-12,,
21CDE,Reserved,,2016-08-12,2016-08-12,,
21CDF,Reserved,,2016-07-23,2016-08-12,,2015-08-23
21CDG,Reserved,,2016-08-12,2016-08-12,,
21CDH,Reserved,,2016-08-12,2016-08-12,,
21CDI,Reserved,,2016-08-12,2016-08-12,,
21CDM,Reserved,,2016-08-12,2016-08-12,,
21CDN,Reserved,,2016-08-12,2016-08-12,,
21CDO,Reserved,,2016-08-12,2016-08-12,,
21CDP,Reserved,,2016-08-12,2016-08-12,,
21CDQ,Reserved,,2016-08-12,2016-08-12,,
21CDR,Reserved,,2016-08-12,2016-08-12,,
21CDT,Reserved,,2016-08-12,2016-08-12,,
21CDU,Reserved,,2016-08-12,2016-08-12,,
21CDV,Reserved,,2016-08-12,2016-08-12,,
21CDW,Reserved,,2016-08-12,2016-08-12,,
21CDX,Reserved,,2016-08-12,2016-08-12,,
21CDY,Reserved,,2016-08-12,2016-08-12,,
21CEA,Reserved,,2016-08-12,2016-08-12,,
21CEB,Reserved,,2016-08-12,2016-08-12,,
21CEC,Reserved,,2016-08-12,2016-08-12,,
21CED,Reserved,,2016-08-12,2016-08-12,,
21CEF,Reserved,,2016-08-12,2016-08-12,,
21CEG,Reserved,,2016-08-12,2016-08-12,,
21CEH,Reserved,,2016-08-12,2016-08-12,,
21CEI,Reserved,,2016-08-12,2016-08-12,,
21CEJ,Reserved,,2016-08-12,2016-08-12,,
21CEK,Reserved,,2016-08-12,2016-08-12,,
21CEM,Reserved,,2016-08-12,2016-08-12,,
21CEN,Reserved,,2016-08-12,2016-08-12,,
21CEO,Reserved,,2016-08-12,2016-08-12,,
21CEP,Reserved,,2016-08-12,2016-08-12,,
21CER,Reserved,,2016-08-12,2016-08-12,,
21CET,Reserved,,2016-08-12,2016-08-12,,
21CEV,Reserved,,2016-08-12,2016-08-12,,
21CEW,Reserved,,2016-08-12,2016-08-12,,
21CEX,Reserved,,2016-08-12,2016-08-12,,
21CEY,Reserved,,2016-08-12,2016-08-12,,
21CFC,Reserved,,2016-08-12,2016-08-12,,
21CFD,Reserved,,2016-08-12,2016-08-12,,
21CFE,Reserved,,2016-08-12,2016-08-12,,
21CFF,Reserved,,2016-08-12,2016-08-12,,
21CFG,Reserved,,2016-08-12,2016-08-12,,
21CFH,Reserved,,2016-08-02,2016-08-12,,
21CFI,Reserved,,2016-08-12,2016-08-12,,
21CFJ,Reserved,,2016-08-12,2016-08-12,,
21CFK,Reserved,,2016-08-12,2016-08-12,,
21CFL,Reserved,,2016-08-12,2016-08-12,,
21CFN,Reserved,,2016-08-12,2016-08-12,,
21CFO,Reserved,,2016-08-12,2016-08-12,,
21CFP,Reserved,,2016-08-12,2016-08-12,,
21CFQ,Reserved,,2016-08-12,2016-08-12,,
21CFR,Reserved,,2016-08-12,2016-08-12,,
21CFS,Reserved,,2016-08-12,2016-08-12,,
21CFT,Reserved,,2016-08-12,2016-08-12,,
21CFV,Reserved,,2016-08-12,2016-08-12,,
21CFW,Reserved,,2016-08-12,2016-08-12,,
21CFX,Reserved,,2016-08-12,2016-08-12,,
21CFY,Reserved,,2016-08-12,2016-08-12,,
21CFZ,Reserved,,2016-08-12,2016-08-12,,
21CGA,Reserved,,2016-08-12,2016-08-12,,
21CGB,Reserved,,2016-08-12,2016-08-12,,
21CGC,Reserved,,2016-08-12,2016-08-12,,
21CGD,Reserved,,2016-08-12,2016-08-12,,
21CGE,Reserved,,2016-08-12,2016-08-12,,
21CGF,Reserved,,2016-08-12,2016-08-12,,
21CGG,Reserved,,2016-08-12,2016-08-12,,
21CGH,Reserved,,2016-08-12,2016-08-12,,
21CGI,Reserved,,2016-08-12,2016-08-12,,
21CGJ,Reserved,,2016-08-12,2016-08-12,,
21CGK,Reserved,,2016-08-12,2016-08-12,,
21CGL,Reserved,,2016-08-12,2016-08-12,,
21CGM,Reserved,,2016-08-12,2016-08-12,,
21CGN,Reserved,,2016-08-12,2016-08-12,,
21CGO,Reserved,,2016-08-12,2016-08-12,,
21CGP,Reserved,,2016-08-12,2016-08-12,,
21CGQ,Reserved,,2016-08-12,2016-08-12,,
21CGR,Reserved,,2016-08-12,2016-08-12,,
21CGU,Reserved,,2016-08-12,2016-08-12,,
21CGV,Reserved,,2016-08-12,2016-08-12,,
21CGW,Reserved,,2016-08-12,2016-08-12,,
21CGX,Reserved,,2016-08-12,2016-08-12,,
21CGY,Reserved,,2016-08-12,2016-08-12,,
21CGZ,Reserved,,2016-08-12,2016-08-12,,
21CHA,Reserved,,2016-08-12,2016-08-12,,
21CHB,Reserved,,2016-08-12,2016-08-12,,
21CHC,Reserved,,2016-08-12,2016-08-12,,
21CHD,Reserved,,2016-08-12,2016-08-12,,
21CHE,Reserved,,2016-08-12,2016-08-12,,
21CHF,Reserved,,2016-08-12,2016-08-12,,
21CHG,Reserved,,2016-08-12,2016-08-12,,
21CHH,Reserved,,2016-08-12,2016-08-12,,
21CHI,Reserved,,2016-08-12,2016-08-12,,
21CHJ,Reserved,,2016-08-12,2016-08-12,,
21CHK,Reserved,,2016-08-12,2016-08-12,,
21CHL,Reserved,,2016-08-12,2016-08-12,,
21CHM,Reserved,,2016-08-12,2016-08-12,,
21CHN,Reserved,,2016-08-12,2016-08-12,,
21CHO,Reserved,,2016-08-12,2016-08-12,,
21CHP,Reserved,,2016-08-12,2016-08-12,,
21CHQ,Reserved,,2016-08-12,2016-08-12,,
21CHR,Reserved,,2016-08-12,2016-08-12,,
21CHS,Reserved,,2016-08-12,2016-08-12,,
21CHT,Reserved,,2016-08-12,2016-08-12,,
21CHU,Reserved,,2016-08-12,2016-08-12,,
21CHV,Reserved,,2016-08-12,2016-08-12,,
21CHW,Reserved,,2016-08-12,2016-08-12,,
21CHY,Reserved,,2016-08-12,2016-08-12,,
21CHZ,Reserved,,2016-08-12,2016-08-12,,
21CIA,Reserved,,2016-08-12,2016-08-12,,
21CIB,Reserved,,2016-08-12,2016-08-12,,
21CID,Reserved,,2016-08-12,2016-08-12,,
21CIE,Reserved,,2016-08-12,2016-08-12,,
21CIF,Reserved,,2016-08-12,2016-08-12,,
21CIG,Reserved,,2016-08-12,2016-08-12,,
21CII,Reserved,,2016-08-12,2016-08-12,,
21CIJ,Reserved,,2016-08-12,2016-08-12,,
21CIL,Reserved,,2016-08-12,2016-08-12,,
21CIM,Reserved,,2016-08-12,2016-08-12,,
21CIN,Reserved,,2016-08-12,2016-08-12,,
21CIQ,Reserved,,2016-08-12,2016-08-12,,
21CIS,Reserved,,2016-08-12,2016-08-12,,
21CIU,Reserved,,2016-08-12,2016-08-12,,
21CIV,Reserved,,2016-08-12,2016-08-12,,
21CIW,Reserved,,2016-08-12,2016-08-12,,
21CIZ,Reserved,,2016-08-12,2016-08-12,,
21CJA,Reserved,,2016-08-12,2016-08-12,,
21CJE,Reserved,,2016-08-12,2016-08-12,,
21CJG,Reserved,,2016-08-12,2016-08-12,,
21CJH,Reserved,,2016-08-12,2016-08-12,,
21CJI,Reserved,,2016-08-02,2016-08-12,,
21CJM,Reserved,,2016-08-12,2016-08-12,,
21CJO,Reserved,,2016-08-12,2016-08-12,,
21CJP,Reserved,,2016-08-12,2016-08-12,,
21CJQ,Reserved,,2016-08-12,2016-08-12,,
21CJR,Reserved,,2016-08-02,2016-08-12,,
21CJS,Reserved,,2016-08-12,2016-08-12,,
21CJT,Reserved,,2016-08-12,2016-08-12,,
21CJU,Reserved,,2016-08-12,2016-08-12,,
21CJV,Reserved,,2016-08-12,2016-08-12,,
21CJW,Reserved,,2016-08-12,2016-08-12,,
21CJX,Reserved,,2016-08-12,2016-08-12,,
21CJY,Reserved,,2016-08-12,2016-08-12,,
21CKA,Reserved,,2016-08-12,2016-08-12,,
21CKB,Reserved,,2016-08-12,2016-08-12,,
21CKC,Reserved,,2016-08-12,2016-08-12,,
21CKD,Reserved,,2016-08-12,2016-08-12,,
21CKF,Reserved,,2016-08-12,2016-08-12,,
21CKG,Reserved,,2016-08-12,2016-08-12,,
21CKI,Reserved,,2016-08-12,2016-08-12,,
21CKJ,Reserved,,2016-08-12,2016-08-12,,
21CKK,Reserved,,2016-08-02,2016-08-12,,
21CKL,Reserved,,2016-08-12,2016-08-12,,
21CKM,Reserved,,2016-08-12,2016-08-12,,
21CKN,Reserved,,2016-08-12,2016-08-12,,
21CKO,Reserved,,2016-08-12,2016-08-12,,
21CKP,Reserved,,2016-08-12,2016-08-12,,
21CKR,Reserved,,2016-08-12,2016-08-12,,
21CKS,Reserved,,2016-08-12,2016-08-12,,
21CKT,Reserved,,2016-08-12,2016-08-12,,
21CKU,Reserved,,2016-08-12,2016-08-12,,
21CKV,Reserved,,2016-08-12,2016-08-12,,
21CKW,Reserved,,2016-08-12,2016-08-12,,
21CKX,Reserved,,2016-08-12,2016-08-12,,
21CKY,Reserved,,2016-08-12,2016-08-12,,
21CKZ,Reserved,,2016-08-12,2016-08-12,,
21CLA,Reserved,,2016-08-12,2016-08-12,,
21CLB,Reserved,,2016-08-12,2016-08-12,,
21CLD,Reserved,,2016-08-12,2016-08-12,,
21CLE,Reserved,,2016-08-12,2016-08-12,,
21CLF,Reserved,,2016-08-12,2016-08-12,,
21CLH,Reserved,,2016-08-12,2016-08-12,,
21CLI,Reserved,,2016-08-12,2016-08-12,,
21CLJ,Reserved,,2016-08-12,2016-08-12,,
21CLK,Reserved,,2016-08-12,2016-08-12,,
21CLL,Reserved,,2016-08-12,2016-08-12,,
21CLN,Reserved,,2016-08-12,2016-08-12,,
21CLO,Reserved,,2016-08-12,2016-08-12,,
21CLP,Reserved,,2016-08-12,2016-08-12,,
21CLQ,Reserved,,2016-08-12,2016-08-12,,
21CLR,Reserved,,2016-08-12,2016-08-12,,
21CLS,Reserved,,2016-08-12,2016-08-12,,
21CLT,Reserved,,2016-08-12,2016-08-12,,
21CLU,Reserved,,2016-08-12,2016-08-12,,
21CLV,Reserved,,2016-08-02,2016-08-12,,
21CLW,Reserved,,2016-08-12,2016-08-12,,
21CLX,Reserved,,2016-08-12,2016-08-12,,
21CLY,Reserved,,2016-08-12,2016-08-12,,
21CLZ,Reserved,,2016-08-12,2016-08-12,,
21CMA,Reserved,,2016-08-12,2016-08-12,,
21CMB,Reserved,,2016-08-12,2016-08-12,,
21CMC,Reserved,,2016-08-12,2016-08-12,,
21CMD,Reserved,,2016-08-12,2016-08-12,,
21CME,Reserved,,2016-08-12,2016-08-12,,
21CMF,Reserved,,2016-08-12,2016-08-12,,
21CMG,Reserved,,2016-08-12,2016-08-12,,
21CMI,Reserved,,2016-08-12,2016-08-12,,
21CMJ,Reserved,,2016-08-12,2016-08-12,,
21CMK,Reserved,,2016-08-12,2016-08-12,,
21CMM,Reserved,,2016-08-12,2016-08-12,,
21CMN,Reserved,,2016-08-12,2016-08-12,,
21CMO,Reserved,,2016-08-12,2016-08-12,,
21CMQ,Reserved,,2016-08-12,2016-08-12,,
21CMR,Reserved,,2016-08-12,2016-08-12,,
21CMS,Reserved,,2016-08-12,2016-08-12,,
21CMT,Reserved,,2016-08-12,2016-08-12,,
21CMU,Reserved,,2016-08-12,2016-08-12,,
21CMV,Reserved,,2016-08-12,2016-08-12,,
21CMW,Reserved,,2016-08-12,2016-08-12,,
21CMX,Reserved,,2016-08-12,2016-08-12,,
21CMY,Reserved,,2016-08-12,2016-08-12,,
21CNA,Reserved,,2016-08-12,2016-08-12,,
21CNB,Reserved,,2016-08-12,2016-08-12,,
21CNC,Reserved,,2016-08-12,2016-08-12,,
21CND,Reserved,,2016-08-12,2016-08-12,,
21CNE,Reserved,,2016-08-12,2016-08-12,,
21CNF,Reserved,,2016-08-12,2016-08-12,,
21CNG,Reserved,,2016-08-12,2016-08-12,,
21CNH,Reserved,,2016-08-12,2016-08-12,,
21CNI,Reserved,,2016-08-12,2016-08-12,,
21CNJ,Reserved,,2016-08-12,2016-08-12,,
21CNK,Reserved,,2016-08-12,2016-08-12,,
21CNL,Reserved,,2016-08-12,2016-08-12,,
21CNP,Reserved,,2016-08-12,2016-08-12,,
21CNQ,Reserved,,2016-08-12,2016-08-12,,
21CNR,Reserved,,2016-08-12,2016-08-12,,
21CNS,Reserved,,2016-08-12,2016-08-12,,
21CNU,Reserved,,2016-08-12,2016-08-12,,
21CNV,Reserved,,2016-08-12,2016-08-12,,
21CNW,Reserved,,2016-08-12,2016-08-12,,
21CNX,Reserved,,2016-08-12,2016-08-12,,
21CNY,Reserved,,2016-08-12,2016-08-12,,
21CNZ,Reserved,,2016-08-12,2016-08-12,,
21COA,Reserved,,2016-08-12,2016-08-12,,
21COB,Reserved,,2016-08-12,2016-08-12,,
21COC,Reserved,,2016-07-23,2017-01-06,,1994-02-11
21COE,Reserved,,2016-08-12,2016-08-12,,
21COF,Reserved,,2016-08-12,2016-08-12,,
21COH,Reserved,,2016-08-12,2016-08-12,,
21COI,Reserved,,2016-08-12,2016-08-12,,
21COJ,Reserved,,2016-08-12,2016-08-12,,
21CON,Reserved,,2016-08-12,2016-08-12,,
21COO,Reserved,,2016-08-12,2016-08-12,,
21COP,Reserved,,2016-08-12,2016-08-12,,
21COQ,Reserved,,2016-08-12,2016-08-12,,
21COR,Reserved,,2016-08-12,2016-08-12,,
21COS,Reserved,,2016-08-12,2016-08-12,,
21COT,Reserved,,2016-08-12,2016-08-12,,
21COU,Reserved,,2016-08-12,2016-08-12,,
21COX,Reserved,,2016-08-02,2016-08-12,,
21COY,Reserved,,2016-08-12,2016-08-12,,
21COZ,Reserved,,2016-08-12,2016-08-12,,
21CPA,Reserved,,2016-08-12,2016-08-12,,
21CPD,Reserved,,2016-08-12,2016-08-12,,
21CPE,Reserved,,2016-08-12,2016-08-12,,
21CPG,Reserved,,2016-08-12,2016-08-12,,
21CPH,Reserved,,2016-08-12,2016-08-12,,
21CPK,Reserved,,2016-08-12,2016-08-12,,
21CPL,Reserved,,2016-08-12,2016-08-12,,
21CPM,Reserved,,2016-08-12,2016-08-12,,
21CPN,Reserved,,2016-08-12,2016-08-12,,
21CPO,Reserved,,2016-08-12,2016-08-12,,
21CPR,Reserved,,2016-08-12,2016-08-12,,
21CPT,Reserved,,2016-08-12,2016-08-12,,
21CPU,Reserved,,2016-08-12,2016-08-12,,
21CPW,Reserved,,2016-08-12,2016-08-12,,
21CPX,Reserved,,2016-08-12,2016-08-12,,
21CPY,Reserved,,2016-08-12,2016-08-12,,
21CPZ,Reserved,,2016-08-12,2016-08-12,,
21CQA,Reserved,,2016-08-12,2016-08-12,,
21CQB,Reserved,,2016-08-12,2016-08-12,,
21CQC,Reserved,,2016-08-12,2016-08-12,,
