Value,Status,Type,Call Sign MMSI: Created Date,Call Sign MMSI: Last Modified Date,Reserved to Date,Licence Cancel Date
M3FPO,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FPQ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FPR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FPV,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FPW,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FQC,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FQD,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FQJ,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FQO,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FQQ,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3FQR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FQS,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FQU,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FQY,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FQZ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FRC,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FRG,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3FRH,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FRK,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FRL,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3FRM,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FRN,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3FRO,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FRP,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FRR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FRV,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FRY,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FRZ,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3FSF,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FSG,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FSH,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FSI,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FSK,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FSL,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3FSN,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FSP,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FSZ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FTD,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FTF,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FTG,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FTM,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FTN,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FTR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FTT,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FTX,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FUA,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FUF,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FUI,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FUJ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FUM,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FUN,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FUO,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FUS,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FUT,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FUW,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3FUY,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FUZ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FVB,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FVD,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FVG,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FVM,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FVN,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FVO,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FVP,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3FVR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FVS,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FVY,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FWC,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3FWD,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FWE,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FWF,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3FWH,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FWI,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FWK,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FWL,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3FWM,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FWN,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FWP,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FWV,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FWW,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3FWX,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FWZ,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3FXA,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FXB,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FXC,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FXD,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FXF,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FXG,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FXI,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3FXJ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FXK,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FXL,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FXO,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FXP,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FXT,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FXW,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FXY,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FXZ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FYB,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FYC,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3FYE,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FYG,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FYI,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FYK,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FYL,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3FYQ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FYS,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FYW,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FYY,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FZA,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FZD,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FZF,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3FZL,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FZR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FZX,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3FZZ,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GAA,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GAC,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GAD,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GAH,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GAK,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GAL,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GAN,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GAO,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GAQ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GAT,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GAW,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GAX,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GAY,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GAZ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GBE,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GBF,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GBH,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GBI,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GBK,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GBM,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GBN,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GBO,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GBP,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GBR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GBS,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GBT,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GBW,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GBX,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GBZ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GCB,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GCC,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GCF,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GCI,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GCK,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GCW,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GCX,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GCY,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GCZ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GDD,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GDF,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GDG,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GDH,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GDM,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GDN,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GDO,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GDR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GDT,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GDU,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GEA,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GEB,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GEC,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GEE,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GEF,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GEH,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GEJ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GEL,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GEM,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GEP,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GEQ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GES,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GET,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GEU,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GEY,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GFB,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GFD,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GFF,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GFI,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GFJ,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GFL,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GFM,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GFR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GFT,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GGB,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GGF,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GGJ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GGM,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GGO,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GGQ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GGR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GGS,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GGW,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GHB,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GHK,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GHM,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GHN,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GHT,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GHU,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GHX,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GHZ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GIC,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GIG,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GII,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GIJ,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GIL,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GIM,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GIQ,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GIS,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GIW,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GIZ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GJB,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GJC,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GJD,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GJE,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GJH,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GJK,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GJM,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GJO,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GJQ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GJR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GJT,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GJU,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GJV,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GJX,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GJY,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GKA,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GKD,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GKL,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GKM,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GKN,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GKO,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GKR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GKT,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GKU,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GKW,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GKZ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GLD,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GLI,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GLJ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GLK,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GLL,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GLN,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GLO,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GLP,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GLQ,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GLR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GLS,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GLV,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GLY,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GMA,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GMC,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GMD,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GMF,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GMJ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GMK,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GMM,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GMR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GMS,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GMT,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GMU,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GMV,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GMW,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GMX,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GNA,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GND,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GNF,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GNG,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GNI,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GNK,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GNP,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GNR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GNT,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GNU,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GNZ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GOA,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GOB,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GOH,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GOJ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GOK,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GOM,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GOQ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GOR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GOS,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GOU,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GOW,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GPA,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GPC,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GPD,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GPE,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GPH,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GPI,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GPK,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GPQ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GPS,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GPV,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GPW,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GPY,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GQA,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GQC,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GQJ,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GQK,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GQN,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GQO,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GQV,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GQX,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GQZ,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GRA,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GRB,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GRG,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GRH,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GRJ,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GRK,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GRL,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GRM,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GRN,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GRP,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GRR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GRT,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GRV,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GSB,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GSC,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GSD,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GSE,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GSF,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GSG,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GSH,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GSJ,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GSK,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GSO,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GSP,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GST,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GSU,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GSX,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GSY,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GSZ,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GTC,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GTD,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GTE,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GTJ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GTL,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GTN,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GTP,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GTR,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GTU,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GTW,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GTX,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GTY,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GTZ,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GUB,Reserved,Call Sign - Amateur,2016-08-02,2016-08-02,,
M3GUC,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GUD,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GUI,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GUN,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GUR,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GUS,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GUV,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GUX,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
M3GUY,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GUZ,Reserved,Call Sign - Amateur,2016-08-12,2016-08-12,,
M3GVA,Reserved,Call Sign - Amateur,2016-08-02,2016-08-12,,
