Country,Current Series,Reference,Value,Type,Product,Status,Allocated Flag,Call Sign Application #,MMSI Application #
2,0,OBK,20OBK,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OBM,20OBM,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OBN,20OBN,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OBO,20OBO,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OBP,20OBP,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OBQ,20OBQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OBR,20OBR,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OBT,20OBT,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OBU,20OBU,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OBV,20OBV,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OBW,20OBW,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OBX,20OBX,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OBY,20OBY,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OCI,20OCI,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OCJ,20OCJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OCN,20OCN,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OCO,20OCO,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OCP,20OCP,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OCQ,20OCQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OCR,20OCR,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OCS,20OCS,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OCT,2016-10-20,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OCU,20OCU,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OCX,20OCX,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OCY,20OCY,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OCZ,20OCZ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODA,20ODA,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODC,20ODC,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODD,20ODD,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODE,20ODE,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODG,20ODG,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODH,20ODH,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODJ,20ODJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODK,20ODK,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODM,20ODM,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODN,20ODN,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODP,20ODP,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODQ,20ODQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODR,20ODR,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODU,20ODU,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODV,20ODV,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODW,20ODW,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ODZ,20ODZ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEA,20OEA,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEB,20OEB,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEC,20OEC,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OED,20OED,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEF,20OEF,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEG,20OEG,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEH,20OEH,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEI,20OEI,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEJ,20OEJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEK,20OEK,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEL,20OEL,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEN,20OEN,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEO,20OEO,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEP,20OEP,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEQ,20OEQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OER,20OER,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OES,20OES,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OET,20OET,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEU,20OEU,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEW,20OEW,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEX,20OEX,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OEY,20OEY,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFA,20OFA,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFB,20OFB,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFD,20OFD,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFE,20OFE,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFG,20OFG,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFH,20OFH,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFI,20OFI,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFJ,20OFJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFL,20OFL,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFO,20OFO,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFP,20OFP,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFQ,20OFQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFS,20OFS,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFT,20OFT,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFU,20OFU,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFV,20OFV,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFW,20OFW,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFY,20OFY,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OFZ,20OFZ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGA,20OGA,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGB,20OGB,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGD,20OGD,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGE,20OGE,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGF,20OGF,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGG,20OGG,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGH,20OGH,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGI,20OGI,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGJ,20OGJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGK,20OGK,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGL,20OGL,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGM,20OGM,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGN,20OGN,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGO,20OGO,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGQ,20OGQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGR,20OGR,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGS,20OGS,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGT,20OGT,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGU,20OGU,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGV,20OGV,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGW,20OGW,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OGX,20OGX,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHA,20OHA,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHB,20OHB,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHC,20OHC,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHD,20OHD,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHF,20OHF,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHG,20OHG,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHH,20OHH,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHI,20OHI,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHJ,20OHJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHK,20OHK,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHL,20OHL,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHN,20OHN,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHO,20OHO,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHP,20OHP,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHQ,20OHQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHR,20OHR,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHT,20OHT,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHU,20OHU,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHV,20OHV,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHW,20OHW,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHX,20OHX,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHY,20OHY,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OHZ,20OHZ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIA,20OIA,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIB,20OIB,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIE,20OIE,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIF,20OIF,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIG,20OIG,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIH,20OIH,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OII,20OII,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIJ,20OIJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIK,20OIK,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIO,20OIO,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIP,20OIP,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIQ,20OIQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIR,20OIR,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIS,20OIS,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIT,20OIT,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIU,20OIU,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIV,20OIV,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIW,20OIW,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIX,20OIX,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIY,20OIY,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OIZ,20OIZ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJF,20OJF,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJG,20OJG,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJH,20OJH,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJI,20OJI,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJJ,20OJJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJL,20OJL,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJM,20OJM,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJN,20OJN,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJO,20OJO,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJP,20OJP,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJQ,20OJQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJR,20OJR,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJT,20OJT,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJU,20OJU,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJV,20OJV,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJW,20OJW,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJX,20OJX,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJY,20OJY,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OJZ,20OJZ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKA,20OKA,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKB,20OKB,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKD,20OKD,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKF,20OKF,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKG,20OKG,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKI,20OKI,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKJ,20OKJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKL,20OKL,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKM,20OKM,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKN,20OKN,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKO,20OKO,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKQ,20OKQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKR,20OKR,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKT,20OKT,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKU,20OKU,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKV,20OKV,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKW,20OKW,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OKX,20OKX,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OLA,20OLA,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OLC,20OLC,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OLG,20OLG,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OLH,20OLH,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OLJ,20OLJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OLM,20OLM,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OLN,20OLN,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OLP,20OLP,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OLQ,20OLQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OLR,20OLR,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OLS,20OLS,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OLU,20OLU,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OLV,20OLV,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OLW,20OLW,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OLZ,20OLZ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OMB,20OMB,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OMC,20OMC,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OME,20OME,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OMF,20OMF,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OMH,20OMH,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OMJ,20OMJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OMK,20OMK,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OMM,20OMM,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OMN,20OMN,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OMO,20OMO,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OMP,20OMP,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OMQ,20OMQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OMR,20OMR,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OMU,20OMU,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OMW,20OMW,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OMX,20OMX,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OMY,20OMY,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONA,20ONA,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONB,20ONB,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONC,20ONC,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OND,20OND,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONF,20ONF,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONG,20ONG,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONH,20ONH,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONI,20ONI,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONJ,20ONJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONK,20ONK,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONL,20ONL,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONM,20ONM,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONN,20ONN,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONP,20ONP,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONR,20ONR,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONT,20ONT,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONU,20ONU,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONX,20ONX,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONY,20ONY,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ONZ,20ONZ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OOA,20OOA,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OOE,20OOE,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OOF,20OOF,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OOH,20OOH,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OOI,20OOI,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OOJ,20OOJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OOL,20OOL,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OON,20OON,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OOQ,20OOQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OOR,20OOR,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OOS,20OOS,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OOU,20OOU,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OOV,20OOV,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OOW,20OOW,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OOX,20OOX,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OOY,20OOY,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OOZ,20OOZ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OPD,20OPD,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OPE,20OPE,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OPF,20OPF,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OPG,20OPG,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OPH,20OPH,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OPI,20OPI,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OPJ,20OPJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OPK,20OPK,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OPL,20OPL,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OPN,20OPN,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OPP,20OPP,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OPQ,20OPQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OPT,20OPT,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OPV,20OPV,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OPW,20OPW,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OPZ,20OPZ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQA,20OQA,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQB,20OQB,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQC,20OQC,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQD,20OQD,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQE,20OQE,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQF,20OQF,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQG,20OQG,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQI,20OQI,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQJ,20OQJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQK,20OQK,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQL,20OQL,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQM,20OQM,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQO,20OQO,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQP,20OQP,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQQ,20OQQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQR,20OQR,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQS,20OQS,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQT,20OQT,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQU,20OQU,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQV,20OQV,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQW,20OQW,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQX,20OQX,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OQY,20OQY,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORA,20ORA,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORD,20ORD,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORE,20ORE,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORF,20ORF,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORG,20ORG,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORH,20ORH,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORJ,20ORJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORL,20ORL,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORM,20ORM,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORO,20ORO,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORQ,20ORQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORS,20ORS,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORV,20ORV,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORW,20ORW,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORX,20ORX,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORY,20ORY,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,ORZ,20ORZ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OSA,20OSA,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OSB,20OSB,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OSD,20OSD,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OSF,20OSF,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OSI,20OSI,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OSJ,20OSJ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OSM,20OSM,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OSN,20OSN,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OSP,20OSP,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OSQ,20OSQ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OSR,20OSR,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OSS,20OSS,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OST,20OST,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OSU,20OSU,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OSV,20OSV,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OSW,20OSW,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OSZ,20OSZ,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
2,0,OTA,20OTA,Call Sign,Amateur Intermediate Radio Licence,Available,N,,
