callsign,status,licence_class,suffix
M6TYX,Available,Amateur Foundation Radio Licence,TYX
M6TYY,Available,Amateur Foundation Radio Licence,TYY
M6TYZ,Available,Amateur Foundation Radio Licence,TYZ
M6TZB,Available,Amateur Foundation Radio Licence,TZB
M6TZC,Available,Amateur Foundation Radio Licence,TZC
M6TZF,Available,Amateur Foundation Radio Licence,TZF
M6TZG,Available,Amateur Foundation Radio Licence,TZG
M6TZH,Available,Amateur Foundation Radio Licence,TZH
M6TZI,Available,Amateur Foundation Radio Licence,TZI
M6TZJ,Available,Amateur Foundation Radio Licence,TZJ
M6TZK,Available,Amateur Foundation Radio Licence,TZK
M6TZL,Available,Amateur Foundation Radio Licence,TZL
M6TZN,Available,Amateur Foundation Radio Licence,TZN
M6TZQ,Available,Amateur Foundation Radio Licence,TZQ
M6TZS,Available,Amateur Foundation Radio Licence,TZS
M6TZT,Available,Amateur Foundation Radio Licence,TZT
M6TZV,Available,Amateur Foundation Radio Licence,TZV
M6TZX,Available,Amateur Foundation Radio Licence,TZX
M6UAD,Available,Amateur Foundation Radio Licence,UAD
M6UAG,Available,Amateur Foundation Radio Licence,UAG
M6UAH,Available,Amateur Foundation Radio Licence,UAH
M6UAI,Available,Amateur Foundation Radio Licence,UAI
M6UAK,Available,Amateur Foundation Radio Licence,UAK
M6UAL,Available,Amateur Foundation Radio Licence,UAL
M6UAN,Available,Amateur Foundation Radio Licence,UAN
M6UAO,Available,Amateur Foundation Radio Licence,UAO
M6UAT,Available,Amateur Foundation Radio Licence,UAT
M6UAU,Available,Amateur Foundation Radio Licence,UAU
M6UAW,Available,Amateur Foundation Radio Licence,UAW
M6UAY,Available,Amateur Foundation Radio Licence,UAY
M6UAZ,Available,Amateur Foundation Radio Licence,UAZ
M6UBA,Available,Amateur Foundation Radio Licence,UBA
M6UBB,Available,Amateur Foundation Radio Licence,UBB
M6UBC,Available,Amateur Foundation Radio Licence,UBC
M6UBD,Available,Amateur Foundation Radio Licence,UBD
M6UBE,Available,Amateur Foundation Radio Licence,UBE
M6UBF,Available,Amateur Foundation Radio Licence,UBF
M6UBG,Available,Amateur Foundation Radio Licence,UBG
M6UBK,Available,Amateur Foundation Radio Licence,UBK
M6UBL,Available,Amateur Foundation Radio Licence,UBL
M6UBM,Available,Amateur Foundation Radio Licence,UBM
M6UBO,Available,Amateur Foundation Radio Licence,UBO
M6UBP,Available,Amateur Foundation Radio Licence,UBP
M6UBQ,Available,Amateur Foundation Radio Licence,UBQ
M6UBR,Available,Amateur Foundation Radio Licence,UBR
M6UBU,Available,Amateur Foundation Radio Licence,UBU
M6UBV,Available,Amateur Foundation Radio Licence,UBV
M6UBW,Available,Amateur Foundation Radio Licence,UBW
M6UBX,Available,Amateur Foundation Radio Licence,UBX
M6UBY,Available,Amateur Foundation Radio Licence,UBY
M6UBZ,Available,Amateur Foundation Radio Licence,UBZ
M6UCA,Available,Amateur Foundation Radio Licence,UCA
M6UCB,Available,Amateur Foundation Radio Licence,UCB
M6UCD,Available,Amateur Foundation Radio Licence,UCD
M6UCE,Available,Amateur Foundation Radio Licence,UCE
M6UCF,Available,Amateur Foundation Radio Licence,UCF
M6UCG,Available,Amateur Foundation Radio Licence,UCG
M6UCI,Available,Amateur Foundation Radio Licence,UCI
M6UCJ,Available,Amateur Foundation Radio Licence,UCJ
M6UCL,Available,Amateur Foundation Radio Licence,UCL
M6UCM,Available,Amateur Foundation Radio Licence,UCM
M6UCN,Available,Amateur Foundation Radio Licence,UCN
M6UCO,Available,Amateur Foundation Radio Licence,UCO
M6UCQ,Available,Amateur Foundation Radio Licence,UCQ
M6UCR,Available,Amateur Foundation Radio Licence,UCR
M6UCT,Available,Amateur Foundation Radio Licence,UCT
M6UCU,Available,Amateur Foundation Radio Licence,UCU
M6UCV,Available,Amateur Foundation Radio Licence,UCV
M6UCX,Available,Amateur Foundation Radio Licence,UCX
M6UCZ,Available,Amateur Foundation Radio Licence,UCZ
M6UDB,Available,Amateur Foundation Radio Licence,UDB
M6UDD,Available,Amateur Foundation Radio Licence,UDD
M6UDE,Available,Amateur Foundation Radio Licence,UDE
M6UDG,Available,Amateur Foundation Radio Licence,UDG
M6UDH,Available,Amateur Foundation Radio Licence,UDH
M6UDJ,Available,Amateur Foundation Radio Licence,UDJ
M6UDK,Available,Amateur Foundation Radio Licence,UDK
M6UDL,Available,Amateur Foundation Radio Licence,UDL
M6UDN,Available,Amateur Foundation Radio Licence,UDN
M6UDO,Available,Amateur Foundation Radio Licence,UDO
M6UDQ,Available,Amateur Foundation Radio Licence,UDQ
M6UDS,Available,Amateur Foundation Radio Licence,UDS
M6UDT,Available,Amateur Foundation Radio Licence,UDT
M6UDU,Available,Amateur Foundation Radio Licence,UDU
M6UDV,Available,Amateur Foundation Radio Licence,UDV
M6UDW,Available,Amateur Foundation Radio Licence,UDW
M6UEC,Available,Amateur Foundation Radio Licence,UEC
M6UEE,Available,Amateur Foundation Radio Licence,UEE
M6UEF,Available,Amateur Foundation Radio Licence,UEF
M6UEG,Available,Amateur Foundation Radio Licence,UEG
M6UEI,Available,Amateur Foundation Radio Licence,UEI
M6UEJ,Available,Amateur Foundation Radio Licence,UEJ
M6UEK,Available,Amateur Foundation Radio Licence,UEK
M6UEL,Available,Amateur Foundation Radio Licence,UEL
M6UEM,Available,Amateur Foundation Radio Licence,UEM
M6UEO,Available,Amateur Foundation Radio Licence,UEO
M6UEP,Available,Amateur Foundation Radio Licence,UEP
M6UEQ,Available,Amateur Foundation Radio Licence,UEQ
M6UER,Available,Amateur Foundation Radio Licence,UER
M6UET,Available,Amateur Foundation Radio Licence,UET
M6UEU,Available,Amateur Foundation Radio Licence,UEU
M6UEV,Available,Amateur Foundation Radio Licence,UEV
M6UEW,Available,Amateur Foundation Radio Licence,UEW
M6UEY,Available,Amateur Foundation Radio Licence,UEY
M6UEZ,Available,Amateur Foundation Radio Licence,UEZ
M6UFA,Available,Amateur Foundation Radio Licence,UFA
M6UFB,Available,Amateur Foundation Radio Licence,UFB
M6UFD,Available,Amateur Foundation Radio Licence,UFD
M6UFE,Available,Amateur Foundation Radio Licence,UFE
M6UFG,Available,Amateur Foundation Radio Licence,UFG
M6UFH,Available,Amateur Foundation Radio Licence,UFH
M6UFI,Available,Amateur Foundation Radio Licence,UFI
M6UFJ,Available,Amateur Foundation Radio Licence,UFJ
M6UFK,Available,Amateur Foundation Radio Licence,UFK
M6UFL,Available,Amateur Foundation Radio Licence,UFL
M6UFM,Available,Amateur Foundation Radio Licence,UFM
M6UFN,Available,Amateur Foundation Radio Licence,UFN
M6UFP,Available,Amateur Foundation Radio Licence,UFP
M6UFQ,Available,Amateur Foundation Radio Licence,UFQ
M6UFS,Available,Amateur Foundation Radio Licence,UFS
M6UFT,Available,Amateur Foundation Radio Licence,UFT
M6UFU,Available,Amateur Foundation Radio Licence,UFU
M6UFV,Available,Amateur Foundation Radio Licence,UFV
M6UFW,Available,Amateur Foundation Radio Licence,UFW
M6UFX,Available,Amateur Foundation Radio Licence,UFX
M6UFY,Available,Amateur Foundation Radio Licence,UFY
M6UFZ,Available,Amateur Foundation Radio Licence,UFZ
M6UGA,Available,Amateur Foundation Radio Licence,UGA
M6UGB,Available,Amateur Foundation Radio Licence,UGB
M6UGC,Available,Amateur Foundation Radio Licence,UGC
M6UGD,Available,Amateur Foundation Radio Licence,UGD
M6UGE,Available,Amateur Foundation Radio Licence,UGE
M6UGF,Available,Amateur Foundation Radio Licence,UGF
M6UGG,Available,Amateur Foundation Radio Licence,UGG
M6UGI,Available,Amateur Foundation Radio Licence,UGI
M6UGJ,Available,Amateur Foundation Radio Licence,UGJ
M6UGK,Available,Amateur Foundation Radio Licence,UGK
M6UGL,Available,Amateur Foundation Radio Licence,UGL
M6UGM,Available,Amateur Foundation Radio Licence,UGM
M6UGO,Available,Amateur Foundation Radio Licence,UGO
M6UGP,Available,Amateur Foundation Radio Licence,UGP
M6UGQ,Available,Amateur Foundation Radio Licence,UGQ
M6UGR,Available,Amateur Foundation Radio Licence,UGR
M6UGS,Available,Amateur Foundation Radio Licence,UGS
M6UGT,Available,Amateur Foundation Radio Licence,UGT
M6UGU,Available,Amateur Foundation Radio Licence,UGU
M6UGV,Available,Amateur Foundation Radio Licence,UGV
M6UGW,Available,Amateur Foundation Radio Licence,UGW
M6UGY,Available,Amateur Foundation Radio Licence,UGY
M6UGZ,Available,Amateur Foundation Radio Licence,UGZ
M6UHA,Available,Amateur Foundation Radio Licence,UHA
M6UHB,Available,Amateur Foundation Radio Licence,UHB
M6UHC,Available,Amateur Foundation Radio Licence,UHC
M6UHD,Available,Amateur Foundation Radio Licence,UHD
M6UHE,Available,Amateur Foundation Radio Licence,UHE
M6UHG,Available,Amateur Foundation Radio Licence,UHG
M6UHH,Available,Amateur Foundation Radio Licence,UHH
M6UHI,Available,Amateur Foundation Radio Licence,UHI
M6UHJ,Available,Amateur Foundation Radio Licence,UHJ
M6UHK,Available,Amateur Foundation Radio Licence,UHK
M6UHL,Available,Amateur Foundation Radio Licence,UHL
M6UHM,Available,Amateur Foundation Radio Licence,UHM
M6UHO,Available,Amateur Foundation Radio Licence,UHO
M6UHP,Available,Amateur Foundation Radio Licence,UHP
M6UHQ,Available,Amateur Foundation Radio Licence,UHQ
M6UHR,Available,Amateur Foundation Radio Licence,UHR
M6UHS,Available,Amateur Foundation Radio Licence,UHS
M6UHV,Available,Amateur Foundation Radio Licence,UHV
M6UHW,Available,Amateur Foundation Radio Licence,UHW
M6UHX,Available,Amateur Foundation Radio Licence,UHX
M6UHY,Available,Amateur Foundation Radio Licence,UHY
M6UHZ,Available,Amateur Foundation Radio Licence,UHZ
M6UIA,Available,Amateur Foundation Radio Licence,UIA
M6UIB,Available,Amateur Foundation Radio Licence,UIB
M6UIC,Available,Amateur Foundation Radio Licence,UIC
M6UID,Available,Amateur Foundation Radio Licence,UID
M6UIE,Available,Amateur Foundation Radio Licence,UIE
M6UIF,Available,Amateur Foundation Radio Licence,UIF
M6UIG,Available,Amateur Foundation Radio Licence,UIG
M6UIH,Available,Amateur Foundation Radio Licence,UIH
M6UII,Available,Amateur Foundation Radio Licence,UII
M6UIJ,Available,Amateur Foundation Radio Licence,UIJ
M6UIK,Available,Amateur Foundation Radio Licence,UIK
M6UIL,Available,Amateur Foundation Radio Licence,UIL
M6UIN,Available,Amateur Foundation Radio Licence,UIN
M6UIO,Available,Amateur Foundation Radio Licence,UIO
M6UIP,Available,Amateur Foundation Radio Licence,UIP
M6UIQ,Available,Amateur Foundation Radio Licence,UIQ
M6UIS,Available,Amateur Foundation Radio Licence,UIS
M6UIT,Available,Amateur Foundation Radio Licence,UIT
M6UIU,Available,Amateur Foundation Radio Licence,UIU
M6UIV,Available,Amateur Foundation Radio Licence,UIV
M6UIW,Available,Amateur Foundation Radio Licence,UIW
M6UIX,Available,Amateur Foundation Radio Licence,UIX
M6UIY,Available,Amateur Foundation Radio Licence,UIY
M6UIZ,Available,Amateur Foundation Radio Licence,UIZ
M6UJA,Available,Amateur Foundation Radio Licence,UJA
M6UJB,Available,Amateur Foundation Radio Licence,UJB
M6UJD,Available,Amateur Foundation Radio Licence,UJD
M6UJE,Available,Amateur Foundation Radio Licence,UJE
M6UJF,Available,Amateur Foundation Radio Licence,UJF
M6UJG,Available,Amateur Foundation Radio Licence,UJG
M6UJH,Available,Amateur Foundation Radio Licence,UJH
M6UJJ,Available,Amateur Foundation Radio Licence,UJJ
M6UJK,Available,Amateur Foundation Radio Licence,UJK
M6UJL,Available,Amateur Foundation Radio Licence,UJL
M6UJN,Available,Amateur Foundation Radio Licence,UJN
M6UJO,Available,Amateur Foundation Radio Licence,UJO
M6UJP,Available,Amateur Foundation Radio Licence,UJP
M6UJQ,Available,Amateur Foundation Radio Licence,UJQ
M6UJR,Available,Amateur Foundation Radio Licence,UJR
M6UJS,Available,Amateur Foundation Radio Licence,UJS
M6UJT,Available,Amateur Foundation Radio Licence,UJT
M6UJU,Available,Amateur Foundation Radio Licence,UJU
M6UJV,Available,Amateur Foundation Radio Licence,UJV
M6UJW,Available,Amateur Foundation Radio Licence,UJW
M6UJX,Available,Amateur Foundation Radio Licence,UJX
M6UJY,Available,Amateur Foundation Radio Licence,UJY
M6UJZ,Available,Amateur Foundation Radio Licence,UJZ
M6UKB,Available,Amateur Foundation Radio Licence,UKB
M6UKF,Available,Amateur Foundation Radio Licence,UKF
M6UKG,Available,Amateur Foundation Radio Licence,UKG
M6UKJ,Available,Amateur Foundation Radio Licence,UKJ
M6UKK,Available,Amateur Foundation Radio Licence,UKK
M6UKL,Available,Amateur Foundation Radio Licence,UKL
M6UKN,Available,Amateur Foundation Radio Licence,UKN
M6UKQ,Available,Amateur Foundation Radio Licence,UKQ
M6UKS,Available,Amateur Foundation Radio Licence,UKS
M6UKT,Available,Amateur Foundation Radio Licence,UKT
M6UKU,Available,Amateur Foundation Radio Licence,UKU
M6UKW,Available,Amateur Foundation Radio Licence,UKW
M6UKX,Available,Amateur Foundation Radio Licence,UKX
M6ULB,Available,Amateur Foundation Radio Licence,ULB
M6ULC,Available,Amateur Foundation Radio Licence,ULC
M6ULD,Available,Amateur Foundation Radio Licence,ULD
M6ULE,Available,Amateur Foundation Radio Licence,ULE
M6ULG,Available,Amateur Foundation Radio Licence,ULG
M6ULH,Available,Amateur Foundation Radio Licence,ULH
M6ULI,Available,Amateur Foundation Radio Licence,ULI
M6ULJ,Available,Amateur Foundation Radio Licence,ULJ
M6ULK,Available,Amateur Foundation Radio Licence,ULK
M6ULM,Available,Amateur Foundation Radio Licence,ULM
M6ULN,Available,Amateur Foundation Radio Licence,ULN
M6ULO,Available,Amateur Foundation Radio Licence,ULO
M6ULQ,Available,Amateur Foundation Radio Licence,ULQ
M6ULR,Available,Amateur Foundation Radio Licence,ULR
M6ULS,Available,Amateur Foundation Radio Licence,ULS
M6ULT,Available,Amateur Foundation Radio Licence,ULT
M6ULU,Available,Amateur Foundation Radio Licence,ULU
M6ULV,Available,Amateur Foundation Radio Licence,ULV
M6ULW,Available,Amateur Foundation Radio Licence,ULW
M6ULY,Available,Amateur Foundation Radio Licence,ULY
M6UMB,Available,Amateur Foundation Radio Licence,UMB
M6UMD,Available,Amateur Foundation Radio Licence,UMD
M6UME,Available,Amateur Foundation Radio Licence,UME
M6UMG,Available,Amateur Foundation Radio Licence,UMG
M6UMI,Available,Amateur Foundation Radio Licence,UMI
M6UMJ,Available,Amateur Foundation Radio Licence,UMJ
M6UMK,Available,Amateur Foundation Radio Licence,UMK
M6UMN,Available,Amateur Foundation Radio Licence,UMN
M6UMO,Available,Amateur Foundation Radio Licence,UMO
M6UMP,Available,Amateur Foundation Radio Licence,UMP
M6UMQ,Available,Amateur Foundation Radio Licence,UMQ
M6UMS,Available,Amateur Foundation Radio Licence,UMS
M6UMT,Available,Amateur Foundation Radio Licence,UMT
M6UMU,Available,Amateur Foundation Radio Licence,UMU
M6UMV,Available,Amateur Foundation Radio Licence,UMV
M6UMW,Available,Amateur Foundation Radio Licence,UMW
M6UMX,Available,Amateur Foundation Radio Licence,UMX
M6UMY,Available,Amateur Foundation Radio Licence,UMY
M6UMZ,Available,Amateur Foundation Radio Licence,UMZ
M6UNB,Available,Amateur Foundation Radio Licence,UNB
M6UNC,Available,Amateur Foundation Radio Licence,UNC
M6UND,Available,Amateur Foundation Radio Licence,UND
M6UNE,Available,Amateur Foundation Radio Licence,UNE
M6UNF,Available,Amateur Foundation Radio Licence,UNF
M6UNG,Available,Amateur Foundation Radio Licence,UNG
M6UNH,Available,Amateur Foundation Radio Licence,UNH
M6UNJ,Available,Amateur Foundation Radio Licence,UNJ
M6UNK,Available,Amateur Foundation Radio Licence,UNK
M6UNL,Available,Amateur Foundation Radio Licence,UNL
M6UNM,Available,Amateur Foundation Radio Licence,UNM
M6UNN,Available,Amateur Foundation Radio Licence,UNN
M6UNP,Available,Amateur Foundation Radio Licence,UNP
M6UNQ,Available,Amateur Foundation Radio Licence,UNQ
M6UNR,Available,Amateur Foundation Radio Licence,UNR
M6UNT,Available,Amateur Foundation Radio Licence,UNT
M6UNU,Available,Amateur Foundation Radio Licence,UNU
M6UNV,Available,Amateur Foundation Radio Licence,UNV
M6UNW,Available,Amateur Foundation Radio Licence,UNW
M6UNZ,Available,Amateur Foundation Radio Licence,UNZ
M6UOA,Available,Amateur Foundation Radio Licence,UOA
M6UOB,Available,Amateur Foundation Radio Licence,UOB
M6UOC,Available,Amateur Foundation Radio Licence,UOC
M6UOD,Available,Amateur Foundation Radio Licence,UOD
M6UOE,Available,Amateur Foundation Radio Licence,UOE
M6UOF,Available,Amateur Foundation Radio Licence,UOF
M6UOG,Available,Amateur Foundation Radio Licence,UOG
M6UOH,Available,Amateur Foundation Radio Licence,UOH
M6UOI,Available,Amateur Foundation Radio Licence,UOI
M6UOL,Available,Amateur Foundation Radio Licence,UOL
M6UOM,Available,Amateur Foundation Radio Licence,UOM
M6UON,Available,Amateur Foundation Radio Licence,UON
M6UOO,Available,Amateur Foundation Radio Licence,UOO
M6UOP,Available,Amateur Foundation Radio Licence,UOP
M6UOQ,Available,Amateur Foundation Radio Licence,UOQ
M6UOR,Available,Amateur Foundation Radio Licence,UOR
M6UOT,Available,Amateur Foundation Radio Licence,UOT
M6UOU,Available,Amateur Foundation Radio Licence,UOU
M6UOV,Available,Amateur Foundation Radio Licence,UOV
M6UOW,Available,Amateur Foundation Radio Licence,UOW
M6UOX,Available,Amateur Foundation Radio Licence,UOX
M6UOY,Available,Amateur Foundation Radio Licence,UOY
M6UOZ,Available,Amateur Foundation Radio Licence,UOZ
M6UPA,Available,Amateur Foundation Radio Licence,UPA
M6UPB,Available,Amateur Foundation Radio Licence,UPB
M6UPC,Available,Amateur Foundation Radio Licence,UPC
M6UPD,Available,Amateur Foundation Radio Licence,UPD
M6UPF,Available,Amateur Foundation Radio Licence,UPF
M6UPG,Available,Amateur Foundation Radio Licence,UPG
M6UPI,Available,Amateur Foundation Radio Licence,UPI
M6UPJ,Available,Amateur Foundation Radio Licence,UPJ
M6UPK,Available,Amateur Foundation Radio Licence,UPK
M6UPL,Available,Amateur Foundation Radio Licence,UPL
M6UPM,Available,Amateur Foundation Radio Licence,UPM
M6UPN,Available,Amateur Foundation Radio Licence,UPN
M6UPO,Available,Amateur Foundation Radio Licence,UPO
M6UPP,Available,Amateur Foundation Radio Licence,UPP
M6UPQ,Available,Amateur Foundation Radio Licence,UPQ
M6UPR,Available,Amateur Foundation Radio Licence,UPR
M6UPT,Available,Amateur Foundation Radio Licence,UPT
M6UPV,Available,Amateur Foundation Radio Licence,UPV
M6UPW,Available,Amateur Foundation Radio Licence,UPW
M6UPX,Available,Amateur Foundation Radio Licence,UPX
M6UPY,Available,Amateur Foundation Radio Licence,UPY
M6UPZ,Available,Amateur Foundation Radio Licence,UPZ
M6UQA,Available,Amateur Foundation Radio Licence,UQA
M6UQB,Available,Amateur Foundation Radio Licence,UQB
M6UQC,Available,Amateur Foundation Radio Licence,UQC
M6UQD,Available,Amateur Foundation Radio Licence,UQD
M6UQE,Available,Amateur Foundation Radio Licence,UQE
M6UQF,Available,Amateur Foundation Radio Licence,UQF
M6UQG,Available,Amateur Foundation Radio Licence,UQG
M6UQH,Available,Amateur Foundation Radio Licence,UQH
M6UQI,Available,Amateur Foundation Radio Licence,UQI
M6UQJ,Available,Amateur Foundation Radio Licence,UQJ
M6UQK,Available,Amateur Foundation Radio Licence,UQK
M6UQL,Available,Amateur Foundation Radio Licence,UQL
M6UQM,Available,Amateur Foundation Radio Licence,UQM
M6UQN,Available,Amateur Foundation Radio Licence,UQN
M6UQO,Available,Amateur Foundation Radio Licence,UQO
M6UQP,Available,Amateur Foundation Radio Licence,UQP
M6UQQ,Available,Amateur Foundation Radio Licence,UQQ
M6UQR,Available,Amateur Foundation Radio Licence,UQR
M6UQS,Available,Amateur Foundation Radio Licence,UQS
M6UQT,Available,Amateur Foundation Radio Licence,UQT
M6UQU,Available,Amateur Foundation Radio Licence,UQU
M6UQV,Available,Amateur Foundation Radio Licence,UQV
M6UQW,Available,Amateur Foundation Radio Licence,UQW
M6UQX,Available,Amateur Foundation Radio Licence,UQX
M6UQY,Available,Amateur Foundation Radio Licence,UQY
M6UQZ,Available,Amateur Foundation Radio Licence,UQZ
M6URA,Available,Amateur Foundation Radio Licence,URA
M6URD,Available,Amateur Foundation Radio Licence,URD
M6URE,Available,Amateur Foundation Radio Licence,URE
M6URH,Available,Amateur Foundation Radio Licence,URH
M6URI,Available,Amateur Foundation Radio Licence,URI
M6URJ,Available,Amateur Foundation Radio Licence,URJ
M6URK,Available,Amateur Foundation Radio Licence,URK
M6URO,Available,Amateur Foundation Radio Licence,URO
M6URQ,Available,Amateur Foundation Radio Licence,URQ
M6URT,Available,Amateur Foundation Radio Licence,URT
M6URV,Available,Amateur Foundation Radio Licence,URV
M6URW,Available,Amateur Foundation Radio Licence,URW
M6URY,Available,Amateur Foundation Radio Licence,URY
M6USF,Available,Amateur Foundation Radio Licence,USF
M6USH,Available,Amateur Foundation Radio Licence,USH
M6USI,Available,Amateur Foundation Radio Licence,USI
M6USJ,Available,Amateur Foundation Radio Licence,USJ
M6USL,Available,Amateur Foundation Radio Licence,USL
M6USN,Available,Amateur Foundation Radio Licence,USN
M6USO,Available,Amateur Foundation Radio Licence,USO
M6USQ,Available,Amateur Foundation Radio Licence,USQ
M6USR,Available,Amateur Foundation Radio Licence,USR
M6USS,Available,Amateur Foundation Radio Licence,USS
M6UST,Available,Amateur Foundation Radio Licence,UST
M6USU,Available,Amateur Foundation Radio Licence,USU
M6USW,Available,Amateur Foundation Radio Licence,USW
M6USX,Available,Amateur Foundation Radio Licence,USX
M6USY,Available,Amateur Foundation Radio Licence,USY
M6USZ,Available,Amateur Foundation Radio Licence,USZ
M6UTF,Available,Amateur Foundation Radio Licence,UTF
M6UTG,Available,Amateur Foundation Radio Licence,UTG
M6UTH,Available,Amateur Foundation Radio Licence,UTH
M6UTJ,Available,Amateur Foundation Radio Licence,UTJ
M6UTK,Available,Amateur Foundation Radio Licence,UTK
M6UTL,Available,Amateur Foundation Radio Licence,UTL
M6UTN,Available,Amateur Foundation Radio Licence,UTN
M6UTO,Available,Amateur Foundation Radio Licence,UTO
M6UTQ,Available,Amateur Foundation Radio Licence,UTQ
M6UTR,Available,Amateur Foundation Radio Licence,UTR
M6UTS,Available,Amateur Foundation Radio Licence,UTS
M6UTU,Available,Amateur Foundation Radio Licence,UTU
M6UTW,Available,Amateur Foundation Radio Licence,UTW
M6UTX,Available,Amateur Foundation Radio Licence,UTX
M6UTY,Available,Amateur Foundation Radio Licence,UTY
M6UTZ,Available,Amateur Foundation Radio Licence,UTZ
M6UUB,Available,Amateur Foundation Radio Licence,UUB
M6UUC,Available,Amateur Foundation Radio Licence,UUC
M6UUD,Available,Amateur Foundation Radio Licence,UUD
M6UUE,Available,Amateur Foundation Radio Licence,UUE
M6UUF,Available,Amateur Foundation Radio Licence,UUF
M6UUG,Available,Amateur Foundation Radio Licence,UUG
M6UUH,Available,Amateur Foundation Radio Licence,UUH
M6UUI,Available,Amateur Foundation Radio Licence,UUI
M6UUK,Available,Amateur Foundation Radio Licence,UUK
M6UUL,Available,Amateur Foundation Radio Licence,UUL
M6UUM,Available,Amateur Foundation Radio Licence,UUM
M6UUN,Available,Amateur Foundation Radio Licence,UUN
M6UUO,Available,Amateur Foundation Radio Licence,UUO
M6UUP,Available,Amateur Foundation Radio Licence,UUP
M6UUQ,Available,Amateur Foundation Radio Licence,UUQ
M6UUR,Available,Amateur Foundation Radio Licence,UUR
M6UUS,Available,Amateur Foundation Radio Licence,UUS
M6UUT,Available,Amateur Foundation Radio Licence,UUT
M6UUV,Available,Amateur Foundation Radio Licence,UUV
M6UUW,Available,Amateur Foundation Radio Licence,UUW
M6UUX,Available,Amateur Foundation Radio Licence,UUX
M6UUY,Available,Amateur Foundation Radio Licence,UUY
M6UUZ,Available,Amateur Foundation Radio Licence,UUZ
M6UVA,Available,Amateur Foundation Radio Licence,UVA
M6UVC,Available,Amateur Foundation Radio Licence,UVC
M6UVD,Available,Amateur Foundation Radio Licence,UVD
M6UVE,Available,Amateur Foundation Radio Licence,UVE
M6UVG,Available,Amateur Foundation Radio Licence,UVG
M6UVH,Available,Amateur Foundation Radio Licence,UVH
M6UVI,Available,Amateur Foundation Radio Licence,UVI
M6UVJ,Available,Amateur Foundation Radio Licence,UVJ
M6UVK,Available,Amateur Foundation Radio Licence,UVK
M6UVL,Available,Amateur Foundation Radio Licence,UVL
M6UVM,Available,Amateur Foundation Radio Licence,UVM
M6UVN,Available,Amateur Foundation Radio Licence,UVN
M6UVO,Available,Amateur Foundation Radio Licence,UVO
M6UVP,Available,Amateur Foundation Radio Licence,UVP
M6UVQ,Available,Amateur Foundation Radio Licence,UVQ
M6UVT,Available,Amateur Foundation Radio Licence,UVT
M6UVU,Available,Amateur Foundation Radio Licence,UVU
M6UVV,Available,Amateur Foundation Radio Licence,UVV
M6UVW,Available,Amateur Foundation Radio Licence,UVW
M6UVX,Available,Amateur Foundation Radio Licence,UVX
M6UVY,Available,Amateur Foundation Radio Licence,UVY
M6UVZ,Available,Amateur Foundation Radio Licence,UVZ
M6UWA,Available,Amateur Foundation Radio Licence,UWA
M6UWB,Available,Amateur Foundation Radio Licence,UWB
M6UWC,Available,Amateur Foundation Radio Licence,UWC
M6UWD,Available,Amateur Foundation Radio Licence,UWD
M6UWF,Available,Amateur Foundation Radio Licence,UWF
M6UWG,Available,Amateur Foundation Radio Licence,UWG
M6UWH,Available,Amateur Foundation Radio Licence,UWH
M6UWI,Available,Amateur Foundation Radio Licence,UWI
M6UWJ,Available,Amateur Foundation Radio Licence,UWJ
M6UWL,Available,Amateur Foundation Radio Licence,UWL
M6UWM,Available,Amateur Foundation Radio Licence,UWM
M6UWN,Available,Amateur Foundation Radio Licence,UWN
M6UWO,Available,Amateur Foundation Radio Licence,UWO
M6UWP,Available,Amateur Foundation Radio Licence,UWP
M6UWQ,Available,Amateur Foundation Radio Licence,UWQ
M6UWR,Available,Amateur Foundation Radio Licence,UWR
M6UWT,Available,Amateur Foundation Radio Licence,UWT
M6UWU,Available,Amateur Foundation Radio Licence,UWU
M6UWV,Available,Amateur Foundation Radio Licence,UWV
M6UWW,Available,Amateur Foundation Radio Licence,UWW
M6UWX,Available,Amateur Foundation Radio Licence,UWX
M6UWY,Available,Amateur Foundation Radio Licence,UWY
M6UWZ,Available,Amateur Foundation Radio Licence,UWZ
M6UXA,Available,Amateur Foundation Radio Licence,UXA
M6UXC,Available,Amateur Foundation Radio Licence,UXC
M6UXD,Available,Amateur Foundation Radio Licence,UXD
M6UXE,Available,Amateur Foundation Radio Licence,UXE
M6UXF,Available,Amateur Foundation Radio Licence,UXF
M6UXG,Available,Amateur Foundation Radio Licence,UXG
M6UXI,Available,Amateur Foundation Radio Licence,UXI
M6UXJ,Available,Amateur Foundation Radio Licence,UXJ
M6UXK,Available,Amateur Foundation Radio Licence,UXK
M6UXL,Available,Amateur Foundation Radio Licence,UXL
M6UXM,Available,Amateur Foundation Radio Licence,UXM
M6UXN,Available,Amateur Foundation Radio Licence,UXN
M6UXO,Available,Amateur Foundation Radio Licence,UXO
M6UXP,Available,Amateur Foundation Radio Licence,UXP
M6UXQ,Available,Amateur Foundation Radio Licence,UXQ
M6UXR,Available,Amateur Foundation Radio Licence,UXR
M6UXS,Available,Amateur Foundation Radio Licence,UXS
M6UXT,Available,Amateur Foundation Radio Licence,UXT
M6UXU,Available,Amateur Foundation Radio Licence,UXU
M6UXV,Available,Amateur Foundation Radio Licence,UXV
M6UXX,Available,Amateur Foundation Radio Licence,UXX
M6UXY,Available,Amateur Foundation Radio Licence,UXY
