callsign,product,status,type,created_date,last_modified_date,licence_version_last_modified_date,licence_version_original_start_date
G7IFO,,Allocated,Call Sign - Amateur,,,,
G7IFP,,Reserved,Call Sign - Amateur,,,,
G7IFR,,Allocated,Call Sign - Amateur,,,,
G7IFS,,Reserved,Call Sign - Amateur,,,,
G7IFT,,Reserved,Call Sign - Amateur,,,,
G7IFU,,Allocated,Call Sign - Amateur,,,,
G7IFV,,Reserved,Call Sign - Amateur,,,,
G7IFW,,Allocated,Call Sign - Amateur,,,,
G7IFX,,Allocated,Call Sign - Amateur,,,,
G7IFY,,Reserved,Call Sign - Amateur,,,,
G7IGA,,Reserved,Call Sign - Amateur,,,,
G7IGB,,Allocated,Call Sign - Amateur,,,,
G7IGC,,Allocated,Call Sign - Amateur,,,,
G7IGD,,Reserved,Call Sign - Amateur,,,,
G7IGE,,Reserved,Call Sign - Amateur,,,,
G7IGF,,Allocated,Call Sign - Amateur,,,,
G7IGG,,Reserved,Call Sign - Amateur,,,,
G7IGH,,Allocated,Call Sign - Amateur,,,,
G7IGI,,Reserved,Call Sign - Amateur,,,,
G7IGJ,,Reserved,Call Sign - Amateur,,,,
G7IGK,,Reserved,Call Sign - Amateur,,,,
G7IGL,,Reserved,Call Sign - Amateur,,,,
G7IGM,,Reserved,Call Sign - Amateur,,,,
G7IGO,,Reserved,Call Sign - Amateur,,,,
G7IGQ,,Reserved,Call Sign - Amateur,,,,
G7IGR,,Allocated,Call Sign - Amateur,,,,
G7IGS,,Reserved,Call Sign - Amateur,,,,
G7IGU,,Allocated,Call Sign - Amateur,,,,
G7IGV,,Reserved,Call Sign - Amateur,,,,
G7IGW,,Reserved,Call Sign - Amateur,,,,
G7IGY,,Reserved,Call Sign - Amateur,,,,
G7IGZ,,Allocated,Call Sign - Amateur,,,,
G7IHA,,Allocated,Call Sign - Amateur,,,,
G7IHC,,Reserved,Call Sign - Amateur,,,,
G7IHD,,Allocated,Call Sign - Amateur,,,,
G7IHE,,Allocated,Call Sign - Amateur,,,,
G7IHF,,Reserved,Call Sign - Amateur,,,,
G7IHH,,Allocated,Call Sign - Amateur,,,,
G7IHI,,Reserved,Call Sign - Amateur,,,,
G7IHJ,,Allocated,Call Sign - Amateur,,,,
G7IHK,,Reserved,Call Sign - Amateur,,,,
G7IHL,,Reserved,Call Sign - Amateur,,,,
G7IHN,,Allocated,Call Sign - Amateur,,,,
G7IHP,,Allocated,Call Sign - Amateur,,,,
G7IHR,,Allocated,Call Sign - Amateur,,,,
G7IHS,,Allocated,Call Sign - Amateur,,,,
G7IHV,,Allocated,Call Sign - Amateur,,,,
G7IHW,,Reserved,Call Sign - Amateur,,,,
G7IHX,,Allocated,Call Sign - Amateur,,,,
G7IHY,,Reserved,Call Sign - Amateur,,,,
G7IHZ,,Reserved,Call Sign - Amateur,,,,
G7IIB,,Allocated,Call Sign - Amateur,,,,
G7IIC,,Allocated,Call Sign - Amateur,,,,
G7IID,,Allocated,Call Sign - Amateur,,,,
G7IIE,,Reserved,Call Sign - Amateur,,,,
G7IIF,,Allocated,Call Sign - Amateur,,,,
G7IIH,,Allocated,Call Sign - Amateur,,,,
G7III,,Allocated,Call Sign - Amateur,,,,
G7IIJ,,Reserved,Call Sign - Amateur,,,,
G7IIK,,Reserved,Call Sign - Amateur,,,,
G7IIL,,Reserved,Call Sign - Amateur,,,,
G7IIM,,Allocated,Call Sign - Amateur,,,,
G7IIN,,Allocated,Call Sign - Amateur,,,,
G7IIO,,Allocated,Call Sign - Amateur,,,,
G7IIP,,Reserved,Call Sign - Amateur,,,,
G7IIQ,,Reserved,Call Sign - Amateur,,,,
G7IIS,,Allocated,Call Sign - Amateur,,,,
G7IIU,,Allocated,Call Sign - Amateur,,,,
G7IIV,,Reserved,Call Sign - Amateur,,,,
G7IIW,,Reserved,Call Sign - Amateur,,,,
G7IIX,,Reserved,Call Sign - Amateur,,,,
G7IIY,,Reserved,Call Sign - Amateur,,,,
G7IIZ,,Allocated,Call Sign - Amateur,,,,
G7IJA,,Reserved,Call Sign - Amateur,,,,
G7IJB,,Reserved,Call Sign - Amateur,,,,
G7IJC,,Allocated,Call Sign - Amateur,,,,
G7IJD,,Reserved,Call Sign - Amateur,,,,
G7IJE,,Reserved,Call Sign - Amateur,,,,
G7IJG,,Reserved,Call Sign - Amateur,,,,
G7IJH,,Reserved,Call Sign - Amateur,,,,
G7IJI,,Allocated,Call Sign - Amateur,,,,
G7IJK,,Allocated,Call Sign - Amateur,,,,
G7IJL,,Allocated,Call Sign - Amateur,,,,
G7IJM,,Allocated,Call Sign - Amateur,,,,
G7IJN,,Reserved,Call Sign - Amateur,,,,
G7IJO,,Reserved,Call Sign - Amateur,,,,
G7IJP,,Reserved,Call Sign - Amateur,,,,
G7IJQ,,Reserved,Call Sign - Amateur,,,,
G7IJR,,Allocated,Call Sign - Amateur,,,,
G7IJS,,Allocated,Call Sign - Amateur,,,,
G7IJT,,Allocated,Call Sign - Amateur,,,,
G7IJU,,Reserved,Call Sign - Amateur,,,,
G7IJV,,Reserved,Call Sign - Amateur,,,,
G7IJW,,Allocated,Call Sign - Amateur,,,,
G7IJY,,Allocated,Call Sign - Amateur,,,,
G7IKA,,Reserved,Call Sign - Amateur,,,,
G7IKB,,Allocated,Call Sign - Amateur,,,,
G7IKD,,Reserved,Call Sign - Amateur,,,,
G7IKF,,Reserved,Call Sign - Amateur,,,,
G7IKG,,Allocated,Call Sign - Amateur,,,,
G7IKH,,Reserved,Call Sign - Amateur,,,,
G7IKI,,Reserved,Call Sign - Amateur,,,,
G7IKJ,,Reserved,Call Sign - Amateur,,,,
G7IKK,,Reserved,Call Sign - Amateur,,,,
G7IKL,,Reserved,Call Sign - Amateur,,,,
G7IKM,,Allocated,Call Sign - Amateur,,,,
G7IKN,,Reserved,Call Sign - Amateur,,,,
G7IKO,,Reserved,Call Sign - Amateur,,,,
G7IKP,,Reserved,Call Sign - Amateur,,,,
G7IKQ,,Reserved,Call Sign - Amateur,,,,
G7IKR,,Allocated,Call Sign - Amateur,,,,
G7IKS,,Allocated,Call Sign - Amateur,,,,
G7IKT,,Allocated,Call Sign - Amateur,,,,
G7IKU,,Allocated,Call Sign - Amateur,,,,
G7IKW,,Allocated,Call Sign - Amateur,,,,
G7IKX,,Reserved,Call Sign - Amateur,,,,
G7IKY,,Allocated,Call Sign - Amateur,,,,
G7ILA,,Allocated,Call Sign - Amateur,,,,
G7ILB,,Reserved,Call Sign - Amateur,,,,
G7ILC,,Reserved,Call Sign - Amateur,,,,
G7ILD,,Allocated,Call Sign - Amateur,,,,
G7ILE,,Reserved,Call Sign - Amateur,,,,
G7ILF,,Reserved,Call Sign - Amateur,,,,
G7ILG,,Allocated,Call Sign - Amateur,,,,
G7ILH,,Reserved,Call Sign - Amateur,,,,
G7ILI,,Allocated,Call Sign - Amateur,,,,
G7ILJ,,Allocated,Call Sign - Amateur,,,,
G7ILK,,Allocated,Call Sign - Amateur,,,,
G7ILL,,Allocated,Call Sign - Amateur,,,,
G7ILM,,Reserved,Call Sign - Amateur,,,,
G7ILN,,Reserved,Call Sign - Amateur,,,,
G7ILO,,Reserved,Call Sign - Amateur,,,,
G7ILP,,Allocated,Call Sign - Amateur,,,,
G7ILQ,,Reserved,Call Sign - Amateur,,,,
G7ILR,,Reserved,Call Sign - Amateur,,,,
G7ILS,,Allocated,Call Sign - Amateur,,,,
G7ILT,,Reserved,Call Sign - Amateur,,,,
G7ILU,,Reserved,Call Sign - Amateur,,,,
G7ILV,,Allocated,Call Sign - Amateur,,,,
G7ILW,,Reserved,Call Sign - Amateur,,,,
G7ILX,,Allocated,Call Sign - Amateur,,,,
G7ILY,,Allocated,Call Sign - Amateur,,,,
G7ILZ,,Allocated,Call Sign - Amateur,,,,
G7IMA,,Reserved,Call Sign - Amateur,,,,
G7IMB,,Allocated,Call Sign - Amateur,,,,
G7IMC,,Reserved,Call Sign - Amateur,,,,
G7IMD,,Allocated,Call Sign - Amateur,,,,
G7IME,,Reserved,Call Sign - Amateur,,,,
G7IMF,,Allocated,Call Sign - Amateur,,,,
G7IMG,,Reserved,Call Sign - Amateur,,,,
G7IMH,,Allocated,Call Sign - Amateur,,,,
G7IMJ,,Reserved,Call Sign - Amateur,,,,
G7IML,,Reserved,Call Sign - Amateur,,,,
G7IMM,,Reserved,Call Sign - Amateur,,,,
G7IMN,,Reserved,Call Sign - Amateur,,,,
G7IMO,,Allocated,Call Sign - Amateur,,,,
G7IMP,,Reserved,Call Sign - Amateur,,,,
G7IMQ,,Allocated,Call Sign - Amateur,,,,
G7IMR,,Allocated,Call Sign - Amateur,,,,
G7IMS,,Reserved,Call Sign - Amateur,,,,
G7IMT,,Allocated,Call Sign - Amateur,,,,
G7IMU,,Allocated,Call Sign - Amateur,,,,
G7IMV,,Allocated,Call Sign - Amateur,,,,
G7IMW,,Reserved,Call Sign - Amateur,,,,
G7IMY,,Allocated,Call Sign - Amateur,,,,
G7IMZ,,Allocated,Call Sign - Amateur,,,,
G7INA,,Reserved,Call Sign - Amateur,,,,
G7INB,,Reserved,Call Sign - Amateur,,,,
G7INC,,Allocated,Call Sign - Amateur,,,,
G7IND,,Allocated,Call Sign - Amateur,,,,
G7INF,,Reserved,Call Sign - Amateur,,,,
G7ING,,Allocated,Call Sign - Amateur,,,,
G7INH,,Reserved,Call Sign - Amateur,,,,
G7INJ,,Reserved,Call Sign - Amateur,,,,
G7INK,,Reserved,Call Sign - Amateur,,,,
G7INL,,Reserved,Call Sign - Amateur,,,,
G7INM,,Allocated,Call Sign - Amateur,,,,
G7INN,,Allocated,Call Sign - Amateur,,,,
G7INO,,Allocated,Call Sign - Amateur,,,,
G7INP,,Allocated,Call Sign - Amateur,,,,
G7INQ,,Reserved,Call Sign - Amateur,,,,
G7INR,,Allocated,Call Sign - Amateur,,,,
G7INS,,Allocated,Call Sign - Amateur,,,,
G7INT,,Reserved,Call Sign - Amateur,,,,
G7INU,,Reserved,Call Sign - Amateur,,,,
G7INV,,Allocated,Call Sign - Amateur,,,,
G7INX,,Allocated,Call Sign - Amateur,,,,
G7INY,,Allocated,Call Sign - Amateur,,,,
G7INZ,,Reserved,Call Sign - Amateur,,,,
G7IOB,,Allocated,Call Sign - Amateur,,,,
G7IOC,,Allocated,Call Sign - Amateur,,,,
G7IOD,,Reserved,Call Sign - Amateur,,,,
G7IOE,,Reserved,Call Sign - Amateur,,,,
G7IOF,,Allocated,Call Sign - Amateur,,,,
G7IOH,,Reserved,Call Sign - Amateur,,,,
G7IOI,,Allocated,Call Sign - Amateur,,,,
G7IOJ,,Reserved,Call Sign - Amateur,,,,
G7IOK,,Reserved,Call Sign - Amateur,,,,
G7ION,,Allocated,Call Sign - Amateur,,,,
G7IOO,,Allocated,Call Sign - Amateur,,,,
G7IOQ,,Reserved,Call Sign - Amateur,,,,
G7IOR,,Reserved,Call Sign - Amateur,,,,
G7IOS,,Reserved,Call Sign - Amateur,,,,
G7IOT,,Reserved,Call Sign - Amateur,,,,
G7IOU,,Reserved,Call Sign - Amateur,,,,
G7IOV,,Allocated,Call Sign - Amateur,,,,
G7IOW,,Allocated,Call Sign - Amateur,,,,
G7IOX,,Reserved,Call Sign - Amateur,,,,
G7IOY,,Allocated,Call Sign - Amateur,,,,
G7IPA,,Allocated,Call Sign - Amateur,,,,
G7IPB,,Allocated,Call Sign - Amateur,,,,
G7IPE,,Reserved,Call Sign - Amateur,,,,
G7IPG,,Reserved,Call Sign - Amateur,,,,
G7IPH,,Allocated,Call Sign - Amateur,,,,
G7IPI,,Allocated,Call Sign - Amateur,,,,
G7IPJ,,Reserved,Call Sign - Amateur,,,,
G7IPK,,Allocated,Call Sign - Amateur,,,,
G7IPL,,Reserved,Call Sign - Amateur,,,,
G7IPM,,Reserved,Call Sign - Amateur,,,,
G7IPN,,Reserved,Call Sign - Amateur,,,,
G7IPO,,Allocated,Call Sign - Amateur,,,,
G7IPP,,Reserved,Call Sign - Amateur,,,,
G7IPR,,Allocated,Call Sign - Amateur,,,,
G7IPS,,Allocated,Call Sign - Amateur,,,,
G7IPT,,Allocated,Call Sign - Amateur,,,,
G7IPU,,Reserved,Call Sign - Amateur,,,,
G7IPW,,Reserved,Call Sign - Amateur,,,,
G7IPX,,Allocated,Call Sign - Amateur,,,,
G7IQA,,Reserved,Call Sign - Amateur,,,,
G7IQB,,Reserved,Call Sign - Amateur,,,,
G7IQC,,Reserved,Call Sign - Amateur,,,,
G7IQD,,Allocated,Call Sign - Amateur,,,,
G7IQF,,Reserved,Call Sign - Amateur,,,,
G7IQG,,Reserved,Call Sign - Amateur,,,,
G7IQH,,Reserved,Call Sign - Amateur,,,,
G7IQI,,Reserved,Call Sign - Amateur,,,,
G7IQJ,,Allocated,Call Sign - Amateur,,,,
G7IQK,,Allocated,Call Sign - Amateur,,,,
G7IQL,,Reserved,Call Sign - Amateur,,,,
G7IQM,,Allocated,Call Sign - Amateur,,,,
G7IQN,,Reserved,Call Sign - Amateur,,,,
G7IQO,,Allocated,Call Sign - Amateur,,,,
G7IQP,,Reserved,Call Sign - Amateur,,,,
G7IQR,,Reserved,Call Sign - Amateur,,,,
G7IQS,,Reserved,Call Sign - Amateur,,,,
G7IQT,,Allocated,Call Sign - Amateur,,,,
G7IQU,,Reserved,Call Sign - Amateur,,,,
G7IQV,,Reserved,Call Sign - Amateur,,,,
G7IQW,,Allocated,Call Sign - Amateur,,,,
G7IQX,,Reserved,Call Sign - Amateur,,,,
G7IQY,,Reserved,Call Sign - Amateur,,,,
G7IQZ,,Allocated,Call Sign - Amateur,,,,
G7IRB,,Reserved,Call Sign - Amateur,,,,
G7IRC,,Reserved,Call Sign - Amateur,,,,
G7IRD,,Allocated,Call Sign - Amateur,,,,
G7IRE,,Reserved,Call Sign - Amateur,,,,
G7IRF,,Allocated,Call Sign - Amateur,,,,
G7IRG,,Allocated,Call Sign - Amateur,,,,
G7IRH,,Allocated,Call Sign - Amateur,,,,
G7IRI,,Allocated,Call Sign - Amateur,,,,
G7IRJ,,Allocated,Call Sign - Amateur,,,,
G7IRK,,Allocated,Call Sign - Amateur,,,,
G7IRL,,Reserved,Call Sign - Amateur,,,,
G7IRN,,Allocated,Call Sign - Amateur,,,,
G7IRP,,Allocated,Call Sign - Amateur,,,,
G7IRQ,,Reserved,Call Sign - Amateur,,,,
G7IRR,,Reserved,Call Sign - Amateur,,,,
G7IRS,,Reserved,Call Sign - Amateur,,,,
G7IRT,,Reserved,Call Sign - Amateur,,,,
G7IRU,,Allocated,Call Sign - Amateur,,,,
G7IRV,,Allocated,Call Sign - Amateur,,,,
G7IRW,,Reserved,Call Sign - Amateur,,,,
G7IRX,,Reserved,Call Sign - Amateur,,,,
G7IRY,,Reserved,Call Sign - Amateur,,,,
G7IRZ,,Reserved,Call Sign - Amateur,,,,
G7ISA,,Reserved,Call Sign - Amateur,,,,
G7ISB,,Reserved,Call Sign - Amateur,,,,
G7ISD,,Allocated,Call Sign - Amateur,,,,
G7ISE,,Allocated,Call Sign - Amateur,,,,
G7ISF,,Reserved,Call Sign - Amateur,,,,
G7ISG,,Reserved,Call Sign - Amateur,,,,
G7ISH,,Reserved,Call Sign - Amateur,,,,
G7ISI,,Reserved,Call Sign - Amateur,,,,
G7ISJ,,Reserved,Call Sign - Amateur,,,,
G7ISK,,Reserved,Call Sign - Amateur,,,,
G7ISL,,Reserved,Call Sign - Amateur,,,,
G7ISM,,Reserved,Call Sign - Amateur,,,,
G7ISN,,Reserved,Call Sign - Amateur,,,,
G7ISO,,Allocated,Call Sign - Amateur,,,,
G7ISQ,,Reserved,Call Sign - Amateur,,,,
G7ISR,,Allocated,Call Sign - Amateur,,,,
G7ISS,,Reserved,Call Sign - Amateur,,,,
G7IST,,Reserved,Call Sign - Amateur,,,,
G7ISU,,Reserved,Call Sign - Amateur,,,,
G7ISV,,Reserved,Call Sign - Amateur,,,,
G7ISX,,Allocated,Call Sign - Amateur,,,,
G7ISY,,Allocated,Call Sign - Amateur,,,,
G7ISZ,,Allocated,Call Sign - Amateur,,,,
G7ITA,,Reserved,Call Sign - Amateur,,,,
G7ITB,,Allocated,Call Sign - Amateur,,,,
G7ITD,,Allocated,Call Sign - Amateur,,,,
G7ITF,,Reserved,Call Sign - Amateur,,,,
G7ITG,,Allocated,Call Sign - Amateur,,,,
G7ITH,,Reserved,Call Sign - Amateur,,,,
G7ITK,,Reserved,Call Sign - Amateur,,,,
G7ITL,,Allocated,Call Sign - Amateur,,,,
G7ITM,,Allocated,Call Sign - Amateur,,,,
G7ITN,,Reserved,Call Sign - Amateur,,,,
G7ITO,,Allocated,Call Sign - Amateur,,,,
G7ITQ,,Reserved,Call Sign - Amateur,,,,
G7ITS,,Allocated,Call Sign - Amateur,,,,
G7ITT,,Allocated,Call Sign - Amateur,,,,
G7ITU,,Allocated,Call Sign - Amateur,,,,
G7ITV,,Reserved,Call Sign - Amateur,,,,
G7ITW,,Allocated,Call Sign - Amateur,,,,
G7ITX,,Allocated,Call Sign - Amateur,,,,
G7ITZ,,Allocated,Call Sign - Amateur,,,,
G7IUB,,Allocated,Call Sign - Amateur,,,,
G7IUE,,Allocated,Call Sign - Amateur,,,,
G7IUF,,Allocated,Call Sign - Amateur,,,,
G7IUG,,Reserved,Call Sign - Amateur,,,,
G7IUH,,Reserved,Call Sign - Amateur,,,,
G7IUI,,Allocated,Call Sign - Amateur,,,,
G7IUJ,,Allocated,Call Sign - Amateur,,,,
G7IUK,,Allocated,Call Sign - Amateur,,,,
G7IUL,,Reserved,Call Sign - Amateur,,,,
G7IUN,,Reserved,Call Sign - Amateur,,,,
G7IUO,,Allocated,Call Sign - Amateur,,,,
G7IUR,,Reserved,Call Sign - Amateur,,,,
G7IUT,,Reserved,Call Sign - Amateur,,,,
G7IUU,,Allocated,Call Sign - Amateur,,,,
G7IUV,,Allocated,Call Sign - Amateur,,,,
G7IUW,,Reserved,Call Sign - Amateur,,,,
G7IUX,,Reserved,Call Sign - Amateur,,,,
G7IUY,,Reserved,Call Sign - Amateur,,,,
G7IUZ,,Reserved,Call Sign - Amateur,,,,
G7IVA,,Reserved,Call Sign - Amateur,,,,
G7IVB,,Reserved,Call Sign - Amateur,,,,
G7IVC,,Allocated,Call Sign - Amateur,,,,
G7IVE,,Reserved,Call Sign - Amateur,,,,
G7IVF,,Allocated,Call Sign - Amateur,,,,
G7IVG,,Allocated,Call Sign - Amateur,,,,
G7IVH,,Allocated,Call Sign - Amateur,,,,
G7IVJ,,Allocated,Call Sign - Amateur,,,,
G7IVM,,Reserved,Call Sign - Amateur,,,,
G7IVN,,Allocated,Call Sign - Amateur,,,,
G7IVP,,Allocated,Call Sign - Amateur,,,,
G7IVQ,,Reserved,Call Sign - Amateur,,,,
G7IVR,,Allocated,Call Sign - Amateur,,,,
G7IVS,,Reserved,Call Sign - Amateur,,,,
G7IVU,,Allocated,Call Sign - Amateur,,,,
G7IVW,,Reserved,Call Sign - Amateur,,,,
G7IVX,,Allocated,Call Sign - Amateur,,,,
G7IVY,,Allocated,Call Sign - Amateur,,,,
G7IWA,,Allocated,Call Sign - Amateur,,,,
G7IWB,,Reserved,Call Sign - Amateur,,,,
G7IWD,,Reserved,Call Sign - Amateur,,,,
G7IWE,,Reserved,Call Sign - Amateur,,,,
G7IWE�,,Allocated,Call Sign - Amateur,,,,
G7IWF,,Reserved,Call Sign - Amateur,,,,
G7IWG,,Allocated,Call Sign - Amateur,,,,
G7IWH,,Reserved,Call Sign - Amateur,,,,
G7IWI,,Reserved,Call Sign - Amateur,,,,
G7IWJ,,Reserved,Call Sign - Amateur,,,,
G7IWK,,Allocated,Call Sign - Amateur,,,,
G7IWL,,Reserved,Call Sign - Amateur,,,,
G7IWO,,Reserved,Call Sign - Amateur,,,,
G7IWS,,Allocated,Call Sign - Amateur,,,,
G7IWU,,Allocated,Call Sign - Amateur,,,,
G7IWV,,Allocated,Call Sign - Amateur,,,,
G7IWW,,Allocated,Call Sign - Amateur,,,,
G7IWX,,Reserved,Call Sign - Amateur,,,,
G7IWZ,,Allocated,Call Sign - Amateur,,,,
G7IXA,,Allocated,Call Sign - Amateur,,,,
G7IXB,,Reserved,Call Sign - Amateur,,,,
G7IXC,,Allocated,Call Sign - Amateur,,,,
G7IXD,,Reserved,Call Sign - Amateur,,,,
G7IXE,,Reserved,Call Sign - Amateur,,,,
G7IXF,,Reserved,Call Sign - Amateur,,,,
G7IXG,,Allocated,Call Sign - Amateur,,,,
G7IXH,,Allocated,Call Sign - Amateur,,,,
G7IXI,,Reserved,Call Sign - Amateur,,,,
G7IXJ,,Allocated,Call Sign - Amateur,,,,
G7IXK,,Allocated,Call Sign - Amateur,,,,
G7IXL,,Allocated,Call Sign - Amateur,,,,
G7IXM,,Allocated,Call Sign - Amateur,,,,
G7IXN,,Reserved,Call Sign - Amateur,,,,
G7IXO,,Allocated,Call Sign - Amateur,,,,
G7IXP,,Allocated,Call Sign - Amateur,,,,
G7IXQ,,Reserved,Call Sign - Amateur,,,,
G7IXR,,Reserved,Call Sign - Amateur,,,,
G7IXS,,Reserved,Call Sign - Amateur,,,,
G7IXT,,Reserved,Call Sign - Amateur,,,,
G7IXU,,Allocated,Call Sign - Amateur,,,,
G7IXV,,Reserved,Call Sign - Amateur,,,,
G7IXW,,Reserved,Call Sign - Amateur,,,,
G7IXY,,Reserved,Call Sign - Amateur,,,,
G7IXZ,,Reserved,Call Sign - Amateur,,,,
G7IYA,,Allocated,Call Sign - Amateur,,,,
G7IYB,,Allocated,Call Sign - Amateur,,,,
G7IYC,,Reserved,Call Sign - Amateur,,,,
G7IYD,,Allocated,Call Sign - Amateur,,,,
G7IYE,,Reserved,Call Sign - Amateur,,,,
G7IYF,,Reserved,Call Sign - Amateur,,,,
G7IYG,,Allocated,Call Sign - Amateur,,,,
G7IYH,,Allocated,Call Sign - Amateur,,,,
G7IYI,,Reserved,Call Sign - Amateur,,,,
G7IYJ,,Reserved,Call Sign - Amateur,,,,
G7IYK,,Allocated,Call Sign - Amateur,,,,
G7IYL,,Reserved,Call Sign - Amateur,,,,
G7IYM,,Allocated,Call Sign - Amateur,,,,
G7IYN,,Allocated,Call Sign - Amateur,,,,
G7IYO,,Reserved,Call Sign - Amateur,,,,
G7IYP,,Reserved,Call Sign - Amateur,,,,
G7IYQ,,Allocated,Call Sign - Amateur,,,,
G7IYR,,Allocated,Call Sign - Amateur,,,,
G7IYS,,Allocated,Call Sign - Amateur,,,,
G7IYT,,Allocated,Call Sign - Amateur,,,,
G7IYU,,Reserved,Call Sign - Amateur,,,,
G7IYV,,Reserved,Call Sign - Amateur,,,,
G7IYW,,Allocated,Call Sign - Amateur,,,,
G7IYX,,Allocated,Call Sign - Amateur,,,,
G7IYY,,Allocated,Call Sign - Amateur,,,,
G7IYZ,,Allocated,Call Sign - Amateur,,,,
G7IZA,,Allocated,Call Sign - Amateur,,,,
G7IZB,,Reserved,Call Sign - Amateur,,,,
G7IZC,,Allocated,Call Sign - Amateur,,,,
G7IZD,,Allocated,Call Sign - Amateur,,,,
G7IZE,,Allocated,Call Sign - Amateur,,,,
G7IZF,,Reserved,Call Sign - Amateur,,,,
G7IZG,,Allocated,Call Sign - Amateur,,,,
G7IZH,,Allocated,Call Sign - Amateur,,,,
G7IZI,,Allocated,Call Sign - Amateur,,,,
G7IZJ,,Reserved,Call Sign - Amateur,,,,
G7IZK,,Reserved,Call Sign - Amateur,,,,
G7IZL,,Reserved,Call Sign - Amateur,,,,
G7IZM,,Allocated,Call Sign - Amateur,,,,
G7IZN,,Allocated,Call Sign - Amateur,,,,
G7IZO,,Reserved,Call Sign - Amateur,,,,
G7IZP,,Reserved,Call Sign - Amateur,,,,
G7IZQ,,Allocated,Call Sign - Amateur,,,,
G7IZR,,Allocated,Call Sign - Amateur,,,,
G7IZS,,Reserved,Call Sign - Amateur,,,,
G7IZT,,Reserved,Call Sign - Amateur,,,,
G7IZU,,Allocated,Call Sign - Amateur,,,,
G7IZV,,Allocated,Call Sign - Amateur,,,,
G7IZW,,Allocated,Call Sign - Amateur,,,,
G7IZX,,Allocated,Call Sign - Amateur,,,,
G7IZY,,Reserved,Call Sign - Amateur,,,,
G7IZZ,,Allocated,Call Sign - Amateur,,,,
G7JAA,,Reserved,Call Sign - Amateur,,,,
G7JAB,,Allocated,Call Sign - Amateur,,,,
G7JAC,,Allocated,Call Sign - Amateur,,,,
G7JAD,,Allocated,Call Sign - Amateur,,,,
G7JAE,,Allocated,Call Sign - Amateur,,,,
G7JAF,,Allocated,Call Sign - Amateur,,,,
G7JAG,,Reserved,Call Sign - Amateur,,,,
G7JAH,,Allocated,Call Sign - Amateur,,,,
G7JAI,,Reserved,Call Sign - Amateur,,,,
G7JAJ,,Reserved,Call Sign - Amateur,,,,
G7JAK,,Allocated,Call Sign - Amateur,,,,
G7JAM,,Allocated,Call Sign - Amateur,,,,
G7JAN,,Allocated,Call Sign - Amateur,,,,
G7JAO,,Allocated,Call Sign - Amateur,,,,
G7JAP,,Reserved,Call Sign - Amateur,,,,
G7JAQ,,Allocated,Call Sign - Amateur,,,,
G7JAS,,Allocated,Call Sign - Amateur,,,,
G7JAT,,Reserved,Call Sign - Amateur,,,,
G7JAU,,Reserved,Call Sign - Amateur,,,,
G7JAV,,Reserved,Call Sign - Amateur,,,,
G7JAW,,Reserved,Call Sign - Amateur,,,,
G7JAX,,Allocated,Call Sign - Amateur,,,,
G7JAZ,,Reserved,Call Sign - Amateur,,,,
G7JBA,,Reserved,Call Sign - Amateur,,,,
G7JBB,,Allocated,Call Sign - Amateur,,,,
G7JBC,,Reserved,Call Sign - Amateur,,,,
G7JBD,,Allocated,Call Sign - Amateur,,,,
G7JBE,,Allocated,Call Sign - Amateur,,,,
G7JBG,,Reserved,Call Sign - Amateur,,,,
G7JBH,,Reserved,Call Sign - Amateur,,,,
G7JBI,,Reserved,Call Sign - Amateur,,,,
G7JBJ,,Reserved,Call Sign - Amateur,,,,
G7JBK,,Reserved,Call Sign - Amateur,,,,
G7JBL,,Reserved,Call Sign - Amateur,,,,
G7JBN,,Reserved,Call Sign - Amateur,,,,
G7JBO,,Reserved,Call Sign - Amateur,,,,
G7JBP,,Reserved,Call Sign - Amateur,,,,
G7JBQ,,Allocated,Call Sign - Amateur,,,,
G7JBR,,Reserved,Call Sign - Amateur,,,,
G7JBS,,Reserved,Call Sign - Amateur,,,,
G7JBT,,Allocated,Call Sign - Amateur,,,,
G7JBU,,Reserved,Call Sign - Amateur,,,,
G7JBV,,Reserved,Call Sign - Amateur,,,,
G7JBW,,Allocated,Call Sign - Amateur,,,,
G7JBX,,Reserved,Call Sign - Amateur,,,,
G7JBY,,Reserved,Call Sign - Amateur,,,,
G7JBZ,,Allocated,Call Sign - Amateur,,,,
G7JCA,,Reserved,Call Sign - Amateur,,,,
G7JCB,,Reserved,Call Sign - Amateur,,,,
G7JCC,,Allocated,Call Sign - Amateur,,,,
G7JCD,,Allocated,Call Sign - Amateur,,,,
G7JCE,,Reserved,Call Sign - Amateur,,,,
G7JCF,,Allocated,Call Sign - Amateur,,,,
G7JCG,,Reserved,Call Sign - Amateur,,,,
G7JCH,,Reserved,Call Sign - Amateur,,,,
G7JCI,,Reserved,Call Sign - Amateur,,,,
G7JCJ,,Allocated,Call Sign - Amateur,,,,
G7JCK,,Reserved,Call Sign - Amateur,,,,
G7JCM,,Reserved,Call Sign - Amateur,,,,
G7JCN,,Reserved,Call Sign - Amateur,,,,
G7JCO,,Reserved,Call Sign - Amateur,,,,
G7JCP,,Allocated,Call Sign - Amateur,,,,
G7JCQ,,Allocated,Call Sign - Amateur,,,,
G7JCR,,Reserved,Call Sign - Amateur,,,,
G7JCS,,Reserved,Call Sign - Amateur,,,,
